game_id,pitcher_id,game_date,side,feature,old_value,new_value,absolute_difference,history_game_ids,history_dates,history_definition,temporal_evidence,reason
"823765","694819","2026-07-02","home","last3AppearancesKs3","15","8","7","823773|824910|824351","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823765","694819","2026-07-02","home","last3AppearancesIp3","9","7","2","823773|824910|824351","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823765","694819","2026-07-02","home","last3AppearancesBf3","27","29","2","823773|824910|824351","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823765","694819","2026-07-02","home","last5AppearancesKsStd","2.93","1.7435595774162693","1.1864404225837308","823773|824910|824351","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823769","605540","2026-06-28","home","last3StartsKs2","2","3","1","824502|823800|823882","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823769","605540","2026-06-28","home","last3StartsKs3","3","4","1","824502|823800|823882","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823769","605540","2026-06-28","home","last3StartsIp2","1.3","5","3.7","824502|823800|823882","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823769","605540","2026-06-28","home","last3StartsIp3","5","7","2","824502|823800|823882","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823769","605540","2026-06-28","home","last3StartsBf2","6","21","15","824502|823800|823882","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823769","605540","2026-06-28","home","last3StartsBf3","21","25","4","824502|823800|823882","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823769","605540","2026-06-28","home","last5StartsBfAvg","18.8","23","4.199999999999999","824502|823800|823882","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823769","605540","2026-06-28","home","last5StartsPitchCountAvg","67","81.2","14.200000000000003","824502|823800|823882","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823769","605540","2026-06-28","home","pitchesLast3Starts","171","242","71","824502|823800|823882","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823769","605540","2026-06-28","home","last3AppearancesKs2","2","3","1","824502|823800|823882","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823769","605540","2026-06-28","home","last3AppearancesKs3","3","4","1","824502|823800|823882","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823769","605540","2026-06-28","home","last3AppearancesIp2","1.3","5","3.7","824502|823800|823882","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823769","605540","2026-06-28","home","last3AppearancesIp3","5","7","2","824502|823800|823882","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823769","605540","2026-06-28","home","last3AppearancesBf2","6","21","15","824502|823800|823882","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823769","605540","2026-06-28","home","last3AppearancesBf3","21","25","4","824502|823800|823882","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823769","605540","2026-06-28","home","last5AppearancesBfAvg","18.8","23","4.199999999999999","824502|823800|823882","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823769","605540","2026-06-28","home","last5AppearancesPitchCountAvg","67","81.2","14.200000000000003","824502|823800|823882","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823770","690986","2026-06-27","home","last3StartsKs2","3","4","1","824909|824998|823782","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823770","690986","2026-06-27","home","last3StartsKs3","4","12","8","824909|824998|823782","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823770","690986","2026-06-27","home","last3StartsIp2","6","2.3333333333333335","3.6666666666666665","824909|824998|823782","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823770","690986","2026-06-27","home","last3StartsIp3","2.3","5.666666666666667","3.366666666666667","824909|824998|823782","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823770","690986","2026-06-27","home","last3StartsBf2","21","17","4","824909|824998|823782","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823770","690986","2026-06-27","home","last3StartsBf3","17","23","6","824909|824998|823782","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823770","690986","2026-06-27","home","last5StartsKsAvg","5.6","7.2","1.6000000000000005","824909|824998|823782","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823770","690986","2026-06-27","home","last5StartsPitchCountAvg","87","89.6","2.5999999999999943","824909|824998|823782","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823770","690986","2026-06-27","home","pitchesLast3Starts","236","262","26","824909|824998|823782","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823770","690986","2026-06-27","home","last3AppearancesKs2","3","4","1","824909|824998|823782","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823770","690986","2026-06-27","home","last3AppearancesKs3","4","12","8","824909|824998|823782","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823770","690986","2026-06-27","home","last3AppearancesIp2","6","2.3333333333333335","3.6666666666666665","824909|824998|823782","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823770","690986","2026-06-27","home","last3AppearancesIp3","2.3","5.666666666666667","3.366666666666667","824909|824998|823782","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823770","690986","2026-06-27","home","last3AppearancesBf2","21","17","4","824909|824998|823782","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823770","690986","2026-06-27","home","last3AppearancesBf3","17","23","6","824909|824998|823782","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823770","690986","2026-06-27","home","last5AppearancesKsAvg","5.6","7.2","1.6000000000000005","824909|824998|823782","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823770","690986","2026-06-27","home","last5AppearancesPitchCountAvg","87","89.6","2.5999999999999943","824909|824998|823782","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823773","694819","2026-06-26","home","last3StartsKs2","15","8","7","824910|824351|824187","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823773","694819","2026-06-26","home","last3StartsIp2","9","7","2","824910|824351|824187","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823773","694819","2026-06-26","home","last3StartsBf2","27","29","2","824910|824351|824187","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823773","694819","2026-06-26","home","last3StartsBf3","29","25","4","824910|824351|824187","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823773","694819","2026-06-26","home","last5StartsKsAvg","10","8.6","1.4000000000000004","824910|824351|824187","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823773","694819","2026-06-26","home","last5StartsKsStd","3.03","1.7435595774162693","1.2864404225837305","824910|824351|824187","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823773","694819","2026-06-26","home","last5StartsBfAvg","25.8","24.8","1","824910|824351|824187","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823773","694819","2026-06-26","home","last5StartsPitchCountAvg","94","89.4","4.599999999999994","824910|824351|824187","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823773","694819","2026-06-26","home","pitchesLast3Starts","284","277","7","824910|824351|824187","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823773","694819","2026-06-26","home","last3AppearancesKs2","15","8","7","824910|824351|824187","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823773","694819","2026-06-26","home","last3AppearancesIp2","9","7","2","824910|824351|824187","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823773","694819","2026-06-26","home","last3AppearancesBf2","27","29","2","824910|824351|824187","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823773","694819","2026-06-26","home","last3AppearancesBf3","29","25","4","824910|824351|824187","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823773","694819","2026-06-26","home","last5AppearancesKsAvg","10","8.6","1.4000000000000004","824910|824351|824187","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823773","694819","2026-06-26","home","last5AppearancesKsStd","3.03","1.7435595774162693","1.2864404225837305","824910|824351|824187","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823773","694819","2026-06-26","home","last5AppearancesBfAvg","25.8","24.8","1","824910|824351|824187","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823773","694819","2026-06-26","home","last5AppearancesPitchCountAvg","94","89.4","4.599999999999994","824910|824351|824187","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823837","687473","2026-07-29","home","pitchesLast3Starts","119","171","52","823843|824335|823038","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823837","687473","2026-07-29","home","last3AppearancesKs3","4","2","2","823843|824165|823763","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823837","687473","2026-07-29","home","last3AppearancesIp2","3","2","1","823843|824165|823763","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823837","687473","2026-07-29","home","last3AppearancesBf2","16","6","10","823843|824165|823763","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823837","687473","2026-07-29","home","last3AppearancesBf3","15","11","4","823843|824165|823763","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823837","687473","2026-07-29","home","last5AppearancesKsAvg","3.4","2.2","1.1999999999999997","823843|824165|823763","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823837","687473","2026-07-29","home","last5AppearancesIpAvg","3.7","2.5333333333333337","1.1666666666666665","823843|824165|823763","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823837","687473","2026-07-29","home","last5AppearancesBfAvg","17.6","10.4","7.200000000000001","823843|824165|823763","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823837","687473","2026-07-29","home","last5AppearancesPitchCountAvg","66","38.6","27.4","823843|824165|823763","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823843","687473","2026-07-24","home","pitchesLastStart","24","51","27","824335|823038|823852","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823843","687473","2026-07-24","home","pitchesLast3Starts","85","182","97","824335|823038|823852","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823843","687473","2026-07-24","home","daysSinceLastStart","3","22","19","824335|823038|823852","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823843","687473","2026-07-24","home","last3AppearancesKs2","4","2","2","824165|823763|823845","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823843","687473","2026-07-24","home","last3AppearancesKs3","6","1","5","824165|823763|823845","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823843","687473","2026-07-24","home","last3AppearancesIp1","3","2","1","824165|823763|823845","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823843","687473","2026-07-24","home","last3AppearancesIp3","4.3","2","2.3","824165|823763|823845","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823843","687473","2026-07-24","home","last3AppearancesBf1","16","6","10","824165|823763|823845","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823843","687473","2026-07-24","home","last3AppearancesBf2","15","11","4","824165|823763|823845","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823843","687473","2026-07-24","home","last3AppearancesBf3","18","6","12","824165|823763|823845","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823843","687473","2026-07-24","home","last5AppearancesKsAvg","3.4","2.2","1.1999999999999997","824165|823763|823845","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823843","687473","2026-07-24","home","last5AppearancesIpAvg","3.9","2.5333333333333337","1.3666666666666663","824165|823763|823845","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823843","687473","2026-07-24","home","last5AppearancesBfAvg","18.2","10.8","7.399999999999999","824165|823763|823845","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823843","687473","2026-07-24","home","last5AppearancesPitchCountAvg","68","39.8","28.200000000000003","824165|823763|823845","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823846","676083","2026-07-09","home","last3StartsKs2","3","4","1","823866|822983|823869","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823846","676083","2026-07-09","home","last3StartsKs3","4","6","2","823866|822983|823869","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823846","676083","2026-07-09","home","last3StartsBf2","23","28","5","823866|822983|823869","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823846","676083","2026-07-09","home","last3StartsBf3","28","26","2","823866|822983|823869","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823846","676083","2026-07-09","home","last5StartsBfAvg","24.4","23.2","1.1999999999999993","823866|822983|823869","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823846","676083","2026-07-09","home","last5StartsPitchCountAvg","93","85.6","7.400000000000006","823866|822983|823869","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823846","676083","2026-07-09","home","pitchesLastStart","93","86","7","823866|822983|823869","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823846","676083","2026-07-09","home","pitchesLast3Starts","279","280","1","823866|822983|823869","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823846","676083","2026-07-09","home","daysSinceLastStart","5","50","45","823866|822983|823869","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823847","676974","2026-07-07","home","last3StartsKs2","5","7","2","823039|823854|823858","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823847","676974","2026-07-07","home","last3StartsKs3","7","5","2","823039|823854|823858","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823847","676974","2026-07-07","home","last3StartsIp1","6","7","1","823039|823854|823858","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823847","676974","2026-07-07","home","last3StartsIp2","7","5","2","823039|823854|823858","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823847","676974","2026-07-07","home","last3StartsBf2","25","23","2","823039|823854|823858","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823847","676974","2026-07-07","home","last3StartsBf3","23","24","1","823039|823854|823858","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823847","676974","2026-07-07","home","last5StartsPitchCountAvg","93","96","3","823039|823854|823858","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823847","676974","2026-07-07","home","pitchesLastStart","78","89","11","823039|823854|823858","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823847","676974","2026-07-07","home","pitchesLast3Starts","265","282","17","823039|823854|823858","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823847","676974","2026-07-07","home","daysSinceLastStart","6","11","5","823039|823854|823858","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823847","676974","2026-07-07","home","last3AppearancesKs2","5","7","2","823039|823854|823858","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823847","676974","2026-07-07","home","last3AppearancesKs3","7","5","2","823039|823854|823858","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823847","676974","2026-07-07","home","last3AppearancesIp1","6","7","1","823039|823854|823858","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823847","676974","2026-07-07","home","last3AppearancesIp2","7","5","2","823039|823854|823858","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823847","676974","2026-07-07","home","last3AppearancesBf2","25","23","2","823039|823854|823858","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823847","676974","2026-07-07","home","last3AppearancesBf3","23","24","1","823039|823854|823858","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823847","676974","2026-07-07","home","last5AppearancesPitchCountAvg","93","96","3","823039|823854|823858","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823848","663969","2026-07-08","home","last5AppearancesBfAvg","21.6","22.8","1.1999999999999993","824982|823037|823851","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823848","663969","2026-07-08","home","last5AppearancesPitchCountAvg","81","83.6","2.5999999999999943","824982|823037|823851","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823849","645261","2026-06-23","home","last3StartsKs3","7","5","2","823450|823857|822730","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823849","645261","2026-06-23","home","last3StartsIp2","8","7","1","823450|823857|822730","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823849","645261","2026-06-23","home","last3StartsBf2","30","25","5","823450|823857|822730","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823849","645261","2026-06-23","home","last3StartsBf3","25","26","1","823450|823857|822730","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823849","645261","2026-06-23","home","last5StartsBfAvg","28","27","1","823450|823857|822730","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823849","645261","2026-06-23","home","last5StartsPitchCountAvg","97","95.2","1.7999999999999972","823450|823857|822730","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823849","645261","2026-06-23","home","pitchesLast3Starts","294","287","7","823450|823857|822730","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823849","645261","2026-06-23","home","last3AppearancesKs3","7","5","2","823450|823857|822730","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823849","645261","2026-06-23","home","last3AppearancesIp2","8","7","1","823450|823857|822730","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823849","645261","2026-06-23","home","last3AppearancesBf2","30","25","5","823450|823857|822730","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823849","645261","2026-06-23","home","last3AppearancesBf3","25","26","1","823450|823857|822730","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823849","645261","2026-06-23","home","last5AppearancesBfAvg","28","27","1","823450|823857|822730","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823849","645261","2026-06-23","home","last5AppearancesPitchCountAvg","97","95.2","1.7999999999999972","823450|823857|822730","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823850","691587","2026-06-24","home","last5StartsPitchCountAvg","88","89.6","1.5999999999999943","822809|823863|822982","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823850","691587","2026-06-24","home","last5AppearancesPitchCountAvg","88","90","2","822809|823863|822982","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823925","686218","2026-07-12","home","last3StartsKs3","4","2","2","823931|823281|823941","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823925","686218","2026-07-12","home","last3StartsIp3","3.3","1.3333333333333333","1.9666666666666666","823931|823281|823941","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823925","686218","2026-07-12","home","last3StartsBf3","21","9","12","823931|823281|823941","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823925","686218","2026-07-12","home","last5StartsKsAvg","4.8","3.4","1.4","823931|823281|823941","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823925","686218","2026-07-12","home","last5StartsPitchCountAvg","79","77.6","1.4000000000000057","823931|823281|823941","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823925","686218","2026-07-12","home","pitchesLast3Starts","262","229","33","823931|823281|823941","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823925","686218","2026-07-12","home","last5AppearancesKsAvg","4.8","3.8","1","823931|823281|823934","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823925","686218","2026-07-12","home","last5AppearancesPitchCountAvg","79","80.6","1.5999999999999943","823931|823281|823934","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823926","808967","2026-07-11","home","last5StartsBfAvg","25.6","24.6","1","823932|823283|823937","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823926","808967","2026-07-11","home","last5StartsPitchCountAvg","99","97.6","1.4000000000000057","823932|823283|823937","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823926","808967","2026-07-11","home","last5AppearancesBfAvg","25.6","24.6","1","823932|823283|823937","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823926","808967","2026-07-11","home","last5AppearancesPitchCountAvg","99","97.6","1.4000000000000057","823932|823283|823937","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823928","808963","2026-07-08","home","last5StartsPitchCountAvg","90","88.2","1.7999999999999972","823935|823285|823936","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823928","808963","2026-07-08","home","last5AppearancesPitchCountAvg","90","88.2","1.7999999999999972","823935|823285|823936","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"823929","680736","2026-07-07","home","last3StartsKs1","11","3","8","823690|823939|825076","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823929","680736","2026-07-07","home","last3StartsKs2","3","5","2","823690|823939|825076","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823929","680736","2026-07-07","home","last3StartsKs3","5","4","1","823690|823939|825076","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"823929","680736","2026-07-07","home","last3StartsIp2","7","6","1","823690|823939|825076","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
