game_id,game_date,snapshot_home_pitcher_name,linescore_defense_pitcher_id,independent_pitcher_id,independent_pitcher_name,home_team,snapshot_captured_at,scheduled_start,snapshot_status,minutes_before_scheduled_start,validation_result,reason,identity_id_agreement,identity_name_agreement,source_type,endpoint,source_queried_at,source_has_pregame_as_of_timestamp
"823529","2026-06-29","Ryan Weathers","677960","677960","Ryan Weathers","New York Yankees","2026-06-29T22:55:03.781Z","2026-06-29T23:05:00.000Z","Warmup","9.936983","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-29&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823530","2026-07-01","Will Warren","701542","701542","Will Warren","New York Yankees","2026-07-01T17:31:58.794Z","2026-07-01T17:35:00.000Z","Warmup","3.0201","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-01&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823596","2026-07-29","Sean Manaea","640455","640455","Sean Manaea","New York Mets","2026-07-29T14:56:07.219Z","2026-07-29T17:10:00.000Z","Pre-Game","133.879683","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-29&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823602","2026-07-12","Zach Thornton","804267","804267","Zac Thornton","New York Mets","2026-07-12T16:56:16.575Z","2026-07-12T17:40:00.000Z","Pre-Game","43.72375","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","false","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-12&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823605","2026-07-08","Christian Scott","681035","681035","Christian Scott","New York Mets","2026-07-08T20:22:41.644Z","2026-07-08T23:10:00.000Z","Pre-Game","167.305933","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-08&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823606","2026-07-09","Sean Manaea","640455","640455","Sean Manaea","New York Mets","2026-07-09T17:05:22.912Z","2026-07-09T17:10:00.000Z","Warmup","4.618133","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-09&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823607","2026-07-07","Cionel Pérez","672335","672335","Cionel Pérez","New York Mets","2026-07-07T23:05:17.977Z","2026-07-07T23:10:00.000Z","Warmup","4.700383","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-07&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823608","2026-06-28","Cionel Pérez","672335","672335","Cionel Pérez","New York Mets","2026-06-28T17:25:19.467Z","2026-06-28T17:40:00.000Z","Warmup","14.67555","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-28&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823610","2026-06-26","Zach Thornton","804267","804267","Zac Thornton","New York Mets","2026-06-26T23:01:55.573Z","2026-06-26T23:10:00.000Z","Warmup","8.073783","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","false","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-26&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823614","2026-06-23","Kodai Senga","673540","673540","Kodai Senga","New York Mets","2026-06-23T23:00:25.049Z","2026-06-23T23:10:00.000Z","Warmup","9.582517","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-23&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823681","2026-07-12","Taj Bradley","671737","671737","Taj Bradley","Minnesota Twins","2026-07-12T16:56:19.818Z","2026-07-12T18:10:00.000Z","Pre-Game","73.6697","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-12&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823682","2026-07-11","Joe Ryan","657746","657746","Joe Ryan","Minnesota Twins","2026-07-11T15:44:52.855Z","2026-07-11T18:10:00.000Z","Pre-Game","145.119083","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-11&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823683","2026-07-09","Bailey Ober","641927","641927","Bailey Ober","Minnesota Twins","2026-07-09T17:31:46.064Z","2026-07-09T17:40:00.000Z","Warmup","8.232267","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-09&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823686","2026-06-28","Connor Prielipp","687570","687570","Connor Prielipp","Minnesota Twins","2026-06-28T18:07:28.268Z","2026-06-28T18:10:00.000Z","Warmup","2.528867","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-28&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823687","2026-07-07","Taj Bradley","671737","671737","Taj Bradley","Minnesota Twins","2026-07-07T23:39:16.570Z","2026-07-07T23:40:00.000Z","Warmup","0.723833","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-07&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823688","2026-06-26","Taj Bradley","671737","671737","Taj Bradley","Minnesota Twins","2026-06-27T00:07:52.622Z","2026-06-27T00:10:00.000Z","Warmup","2.122967","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-26&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823689","2026-06-27","Mike Paredes","702474","702474","Mike Paredes","Minnesota Twins","2026-06-27T22:37:09.996Z","2026-06-27T23:10:00.000Z","Pre-Game","32.8334","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-27&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823690","2026-06-23","Kendry Rojas","696070","696070","Kendry Rojas","Minnesota Twins","2026-06-23T23:00:28.238Z","2026-06-23T23:40:00.000Z","Pre-Game","39.529367","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-23&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823691","2026-06-24","Joe Ryan","657746","657746","Joe Ryan","Minnesota Twins","2026-06-24T21:17:38.789Z","2026-06-24T23:40:00.000Z","Pre-Game","142.353517","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-24&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823759","2026-07-24","Shane Drohan","675660","675660","Shane Drohan","Milwaukee Brewers","2026-07-24T19:49:34.172Z","2026-07-24T20:10:00.000Z","Warmup","20.430467","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-24&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823760","2026-07-21","Brandon Sproat","687075","687075","Brandon Sproat","Milwaukee Brewers","2026-07-21T22:26:46.705Z","2026-07-21T23:40:00.000Z","Pre-Game","73.221583","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-21&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823761","2026-07-22","Logan Henderson","701656","701656","Logan Henderson","Milwaukee Brewers","2026-07-22T18:09:24.069Z","2026-07-22T18:10:00.000Z","Warmup","0.59885","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-22&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823764","2026-07-19","Robert Gasser","688107","688107","Robert Gasser","Milwaukee Brewers","2026-07-19T17:51:25.698Z","2026-07-19T18:10:00.000Z","Warmup","18.5717","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-19&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823765","2026-07-02","Jacob Misiorowski","694819","694819","Jacob Misiorowski","Milwaukee Brewers","2026-07-02T17:22:34.971Z","2026-07-02T18:10:00.000Z","Pre-Game","47.41715","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-02&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823766","2026-07-17","Logan Henderson","701656","701656","Logan Henderson","Milwaukee Brewers","2026-07-17T23:18:33.825Z","2026-07-17T23:40:00.000Z","Warmup","21.43625","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-17&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823767","2026-07-01","Shane Drohan","675660","675660","Shane Drohan","Milwaukee Brewers","2026-07-01T23:50:25.781Z","2026-07-02T00:10:00.000Z","Pre-Game","19.570317","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-01&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823768","2026-06-30","Brandon Sproat","687075","687075","Brandon Sproat","Milwaukee Brewers","2026-06-30T23:38:04.595Z","2026-06-30T23:40:00.000Z","Warmup","1.923417","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-30&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823769","2026-06-28","Brandon Woodruff","605540","605540","Brandon Woodruff","Milwaukee Brewers","2026-06-28T18:07:34.899Z","2026-06-28T18:10:00.000Z","Warmup","2.41835","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-28&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823770","2026-06-27","Kyle Harrison","690986","690986","Kyle Harrison","Milwaukee Brewers","2026-06-27T22:37:14.689Z","2026-06-27T23:10:00.000Z","Pre-Game","32.755183","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-27&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823771","2026-06-29","Robert Gasser","688107","688107","Robert Gasser","Milwaukee Brewers","2026-06-29T22:55:14.698Z","2026-06-29T23:40:00.000Z","Pre-Game","44.755033","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-29&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823773","2026-06-26","Jacob Misiorowski","694819","694819","Jacob Misiorowski","Milwaukee Brewers","2026-06-26T23:39:50.217Z","2026-06-26T23:45:00.000Z","Warmup","5.16305","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-26&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823837","2026-07-29","Ryan Gusto","687473","687473","Ryan Gusto","Miami Marlins","2026-07-29T14:56:27.140Z","2026-07-29T16:10:00.000Z","Pre-Game","73.547667","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-29&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823842","2026-07-12","Tyler Phillips","663969","663969","Tyler Phillips","Miami Marlins","2026-07-12T16:56:23.016Z","2026-07-12T17:40:00.000Z","Pre-Game","43.6164","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-12&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823843","2026-07-24","Ryan Gusto","687473","687473","Ryan Gusto","Miami Marlins","2026-07-24T19:49:37.371Z","2026-07-24T23:10:00.000Z","Pre-Game","200.37715","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-24&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823846","2026-07-09","Janson Junk","676083","676083","Janson Junk","Miami Marlins","2026-07-09T21:01:56.985Z","2026-07-09T22:40:00.000Z","Pre-Game","98.05025","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-09&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823847","2026-07-07","Max Meyer","676974","676974","Max Meyer","Miami Marlins","2026-07-07T21:48:32.882Z","2026-07-07T22:40:00.000Z","Pre-Game","51.451967","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-07&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823848","2026-07-08","Tyler Phillips","663969","663969","Tyler Phillips","Miami Marlins","2026-07-08T20:22:54.541Z","2026-07-08T22:40:00.000Z","Pre-Game","137.090983","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-08&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823849","2026-06-23","Sandy Alcantara","645261","645261","Sandy Alcantara","Miami Marlins","2026-06-23T21:42:19.556Z","2026-06-23T22:40:00.000Z","Pre-Game","57.674067","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-23&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823850","2026-06-24","Eury Pérez","691587","691587","Eury Pérez","Miami Marlins","2026-06-24T16:02:45.541Z","2026-06-24T16:10:00.000Z","Warmup","7.240983","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-24&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823925","2026-07-12","Emmet Sheehan","686218","686218","Emmet Sheehan","Los Angeles Dodgers","2026-07-12T20:00:56.841Z","2026-07-12T20:10:00.000Z","Warmup","9.05265","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-12&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823926","2026-07-11","Yoshinobu Yamamoto","808967","808967","Yoshinobu Yamamoto","Los Angeles Dodgers","2026-07-11T21:46:21.812Z","2026-07-12T01:10:00.000Z","Pre-Game","203.636467","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-11&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823928","2026-07-08","Roki Sasaki","808963","808963","Roki Sasaki","Los Angeles Dodgers","2026-07-09T01:49:49.097Z","2026-07-09T02:10:00.000Z","Warmup","20.181717","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-08&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823929","2026-07-07","Justin Wrobleski","680736","680736","Justin Wrobleski","Los Angeles Dodgers","2026-07-08T01:40:05.292Z","2026-07-08T02:10:00.000Z","Pre-Game","29.9118","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-07&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823930","2026-07-06","Eric Lauer","641778","641778","Eric Lauer","Los Angeles Dodgers","2026-07-07T01:55:45.651Z","2026-07-07T02:10:00.000Z","Warmup","14.23915","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-06&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823931","2026-07-05","Emmet Sheehan","686218","686218","Emmet Sheehan","Los Angeles Dodgers","2026-07-05T23:06:55.458Z","2026-07-05T23:20:00.000Z","Warmup","13.0757","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-05&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823932","2026-07-04","Yoshinobu Yamamoto","808967","808967","Yoshinobu Yamamoto","Los Angeles Dodgers","2026-07-05T02:00:18.082Z","2026-07-05T02:10:00.000Z","Warmup","9.698633","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-04&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823933","2026-07-03","Shohei Ohtani","660271","660271","Shohei Ohtani","Los Angeles Dodgers","2026-07-03T23:50:56.292Z","2026-07-04T02:10:00.000Z","Pre-Game","139.0618","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-03&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"824004","2026-07-22","Reid Detmers","672282","672282","Reid Detmers","Los Angeles Angels","2026-07-22T19:28:12.494Z","2026-07-22T20:07:00.000Z","Pre-Game","38.791767","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-22&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"824005","2026-07-21","Walbert Ureña","700712","700712","Walbert Ureña","Los Angeles Angels","2026-07-21T22:26:49.904Z","2026-07-22T01:38:00.000Z","Pre-Game","191.168267","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-21&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"824007","2026-07-19","Ryan Johnson","696270","696270","Ryan Johnson","Los Angeles Angels","2026-07-19T19:08:36.312Z","2026-07-19T20:07:00.000Z","Pre-Game","58.3948","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-19&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"824009","2026-07-17","Reid Detmers","672282","672282","Reid Detmers","Los Angeles Angels","2026-07-18T01:37:03.499Z","2026-07-18T01:38:00.000Z","Warmup","0.941683","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-17&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"824010","2026-07-05","Ryan Johnson","696270","696270","Ryan Johnson","Los Angeles Angels","2026-07-06T00:32:52.215Z","2026-07-06T01:30:00.000Z","Pre-Game","57.12975","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-05&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"824011","2026-06-28","Sam Aldegheri","691951","691951","Sam Aldegheri","Los Angeles Angels","2026-06-28T19:14:12.583Z","2026-06-28T19:15:00.000Z","Warmup","0.790283","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-28&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"824012","2026-07-04","Sam Aldegheri","691951","691951","Sam Aldegheri","Los Angeles Angels","2026-07-05T01:32:05.087Z","2026-07-05T01:38:00.000Z","Warmup","5.915217","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-04&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
