game_id,game_date,scheduled_time_et,snapshot_captured_at,snapshot_classification,home_team,away_team,venue,game_type,game_type_source,home_pregame_pitcher_id,home_pregame_pitcher_name,home_final_pitcher_id,home_final_pitcher_name,home_actual_k,home_match_status,home_in_official_dataset,away_pregame_pitcher_id,away_pregame_pitcher_name,away_final_pitcher_id,away_final_pitcher_name,away_actual_k,away_match_status,away_in_official_dataset,any_defendible_observation,defendible_observation_count
"824499","2026-07-04","7:10 PM ET","2026-07-04T19:13:55.964Z","A","Cincinnati Reds","Baltimore Orioles","Great American Ball Park","R","MLB_STATS_API_SCHEDULE","","Hunter Greene","668881","Hunter Greene","","PREGAME_ID_MISSING","false","","Brandon Young","687064","Brandon Young","","PREGAME_ID_MISSING","false","false","0"
"824658","2026-07-04","8:08 PM ET","2026-07-04T19:14:04.267Z","A","Chicago Cubs","St. Louis Cardinals","Wrigley Field","R","MLB_STATS_API_SCHEDULE","","Shota Imanaga","684007","Shota Imanaga","","PREGAME_ID_MISSING","false","","Kyle Leahy","681517","Kyle Leahy","","PREGAME_ID_MISSING","false","false","0"
"824903","2026-07-04","8:08 PM ET","2026-07-04T19:14:07.162Z","A","Atlanta Braves","New York Mets","Truist Park","R","MLB_STATS_API_SCHEDULE","","Chris Sale","519242","Chris Sale","","PREGAME_ID_MISSING","false","","Sean Manaea","640455","Sean Manaea","","PREGAME_ID_MISSING","false","false","0"
"824983","2026-07-04","9:40 PM ET","2026-07-05T01:32:06.991Z","A","Athletics","Miami Marlins","Sutter Health Park","R","MLB_STATS_API_SCHEDULE","650644","Aaron Civale","650644","Aaron Civale","6","MATCHED","true","","Sandy Alcantara","645261","Sandy Alcantara","","PREGAME_ID_MISSING","false","true","1"
"825063","2026-07-04","9:40 PM ET","2026-07-05T01:32:09.581Z","A","Arizona Diamondbacks","Milwaukee Brewers","Chase Field","R","MLB_STATS_API_SCHEDULE","518876","Merrill Kelly","518876","Merrill Kelly","6","MATCHED","true","","Brandon Woodruff","605540","Brandon Woodruff","","PREGAME_ID_MISSING","false","true","1"
"822715","2026-07-05","1:00 PM ET","2026-07-05T15:03:36.560Z","A","Washington Nationals","Pittsburgh Pirates","Nationals Park","R","MLB_STATS_API_SCHEDULE","","Cade Cavalli","676917","Cade Cavalli","","PREGAME_ID_MISSING","false","","Bubba Chandler","696149","Bubba Chandler","","PREGAME_ID_MISSING","false","false","0"
"822879","2026-07-05","3:30 PM ET","2026-07-05T19:21:53.972Z","A","Texas Rangers","Detroit Tigers","Globe Life Field","R","MLB_STATS_API_SCHEDULE","677958","Kumar Rocker","677958","Kumar Rocker","4","MATCHED","true","","Casey Mize","663554","Casey Mize","","PREGAME_ID_MISSING","false","true","1"
"823117","2026-07-05","5:00 PM ET","2026-07-05T20:12:29.755Z","A","Seattle Mariners","Toronto Blue Jays","T-Mobile Park","R","MLB_STATS_API_SCHEDULE","676106","Emerson Hancock","676106","Emerson Hancock","5","MATCHED","true","","Trey Yesavage","702056","Trey Yesavage","","PREGAME_ID_MISSING","false","true","1"
"823525","2026-07-05","1:35 PM ET","2026-07-05T17:31:51.548Z","A","New York Yankees","Minnesota Twins","Yankee Stadium","R","MLB_STATS_API_SCHEDULE","677960","Ryan Weathers","677960","Ryan Weathers","6","MATCHED","true","","Joe Ryan","657746","Joe Ryan","","PREGAME_ID_MISSING","false","true","1"
"823931","2026-07-05","7:20 PM ET","2026-07-05T23:06:55.458Z","A","Los Angeles Dodgers","San Diego Padres","UNIQLO Field at Dodger Stadium","R","MLB_STATS_API_SCHEDULE","686218","Emmet Sheehan","686218","Emmet Sheehan","5","MATCHED","true","","JP Sears","676664","JP Sears","","PREGAME_ID_MISSING","false","true","1"
"824010","2026-07-05","9:30 PM ET","2026-07-06T00:32:52.215Z","A","Los Angeles Angels","Boston Red Sox","Angel Stadium","R","MLB_STATS_API_SCHEDULE","696270","Ryan Johnson","696270","Ryan Johnson","6","MATCHED","true","","Ranger Suarez","624133","Ranger Suarez","","PREGAME_ID_MISSING","false","true","1"
"824091","2026-07-05","3:00 PM ET","2026-07-05T18:57:19.562Z","A","Kansas City Royals","Philadelphia Phillies","Kauffman Stadium","R","MLB_STATS_API_SCHEDULE","679883","Luinder Avila","679883","Luinder Avila","4","MATCHED","true","","Aaron Nola","605400","Aaron Nola","","PREGAME_ID_MISSING","false","true","1"
"824172","2026-07-05","3:30 PM ET","2026-07-05T19:22:20.784Z","A","Houston Astros","Tampa Bay Rays","Daikin Park","R","MLB_STATS_API_SCHEDULE","663567","Peter Lambert","663567","Peter Lambert","6","MATCHED","true","","Mason Englert","669438","Mason Englert","","PREGAME_ID_MISSING","false","true","1"
"824333","2026-07-05","4:00 PM ET","2026-07-05T19:36:16.609Z","A","Colorado Rockies","San Francisco Giants","Coors Field","R","MLB_STATS_API_SCHEDULE","685299","Tanner Gordon","685299","Tanner Gordon","7","MATCHED","true","","Tyler Mahle","641816","Tyler Mahle","","PREGAME_ID_MISSING","false","true","1"
"824497","2026-07-05","1:05 PM ET","2026-07-05T15:04:11.446Z","A","Cincinnati Reds","Baltimore Orioles","Great American Ball Park","R","MLB_STATS_API_SCHEDULE","","Nick Lodolo","666157","Nick Lodolo","","PREGAME_ID_MISSING","false","","Kyle Bradish","680694","Kyle Bradish","","PREGAME_ID_MISSING","false","false","0"
"824656","2026-07-05","2:30 PM ET","2026-07-05T17:36:56.032Z","A","Chicago Cubs","St. Louis Cardinals","Wrigley Field","R","MLB_STATS_API_SCHEDULE","665871","Javier Assad","665871","Javier Assad","2","MATCHED","true","","Matthew Liberatore","669461","Matthew Liberatore","","PREGAME_ID_MISSING","false","true","1"
"824902","2026-07-05","12:30 PM ET","2026-07-05T15:04:17.756Z","A","Atlanta Braves","New York Mets","Truist Park","R","MLB_STATS_API_SCHEDULE","527048","Martín Pérez","527048","Martín Pérez","1","MATCHED","true","","Nolan McLean","690997","Nolan McLean","","PREGAME_ID_MISSING","false","true","1"
"824980","2026-07-05","4:30 PM ET","2026-07-05T20:13:04.556Z","A","Athletics","Miami Marlins","Sutter Health Park","R","MLB_STATS_API_SCHEDULE","695611","Gage Jump","695611","Gage Jump","1","MATCHED","true","","Eury Pérez","691587","Eury Pérez","","PREGAME_ID_MISSING","false","true","1"
"825061","2026-07-05","4:00 PM ET","2026-07-05T19:36:33.960Z","A","Arizona Diamondbacks","Milwaukee Brewers","Chase Field","R","MLB_STATS_API_SCHEDULE","593958","Eduardo Rodriguez","593958","Eduardo Rodriguez","3","MATCHED","true","","Brandon Sproat","687075","Brandon Sproat","","PREGAME_ID_MISSING","false","true","1"
"822712","2026-07-06","6:45 PM ET","2026-07-06T22:27:30.388Z","A","Washington Nationals","Houston Astros","Nationals Park","R","MLB_STATS_API_SCHEDULE","571945","Miles Mikolas","571945","Miles Mikolas","3","MATCHED","true","","Mike Burrows","681347","Mike Burrows","","PREGAME_ID_MISSING","false","true","1"
"822958","2026-07-06","6:40 PM ET","2026-07-06T22:27:34.399Z","A","Tampa Bay Rays","New York Yankees","Tropicana Field","R","MLB_STATS_API_SCHEDULE","643377","Griffin Jax","643377","Griffin Jax","10","MATCHED","true","","Cam Schlittler","693645","Cam Schlittler","","PREGAME_ID_MISSING","false","true","1"
"823036","2026-07-06","7:45 PM ET","2026-07-06T23:25:29.891Z","A","St. Louis Cardinals","Milwaukee Brewers","Busch Stadium","R","MLB_STATS_API_SCHEDULE","669160","Dustin May","669160","Dustin May","7","MATCHED","true","","Shane Drohan","675660","Shane Drohan","","PREGAME_ID_MISSING","false","true","1"
"823205","2026-07-06","9:45 PM ET","2026-07-07T01:30:45.402Z","A","San Francisco Giants","Toronto Blue Jays","Oracle Park","R","MLB_STATS_API_SCHEDULE","694738","Landen Roupp","694738","Landen Roupp","5","MATCHED","true","","Kevin Gausman","592332","Kevin Gausman","","PREGAME_ID_MISSING","false","true","1"
"823282","2026-07-06","9:40 PM ET","2026-07-07T01:30:49.596Z","A","San Diego Padres","Arizona Diamondbacks","Petco Park","R","MLB_STATS_API_SCHEDULE","621111","Walker Buehler","621111","Walker Buehler","4","MATCHED","true","","Brandon Pfaadt","694297","Brandon Pfaadt","","PREGAME_ID_MISSING","false","true","1"
"823930","2026-07-06","10:10 PM ET","2026-07-07T01:55:45.651Z","A","Los Angeles Dodgers","Colorado Rockies","UNIQLO Field at Dodger Stadium","R","MLB_STATS_API_SCHEDULE","641778","Eric Lauer","641778","Eric Lauer","3","MATCHED","true","","Kyle Freeland","607536","Kyle Freeland","","PREGAME_ID_MISSING","false","true","1"
"824089","2026-07-06","2:10 PM ET","2026-07-06T17:11:47.356Z","A","Kansas City Royals","Philadelphia Phillies","Kauffman Stadium","R","MLB_STATS_API_SCHEDULE","702070","Noah Cameron","702070","Noah Cameron","7","MATCHED","true","","Cristopher Sánchez","650911","Cristopher Sánchez","","PREGAME_ID_MISSING","false","true","1"
"824900","2026-07-06","7:15 PM ET","2026-07-06T22:27:52.487Z","A","Atlanta Braves","New York Mets","Truist Park","R","MLB_STATS_API_SCHEDULE","625643","Reynaldo López","625643","Reynaldo López","5","MATCHED","true","","Freddy Peralta","642547","Freddy Peralta","","PREGAME_ID_MISSING","false","true","1"
"822713","2026-07-07","6:45 PM ET","2026-07-07T21:48:01.396Z","A","Washington Nationals","Houston Astros","Nationals Park","R","MLB_STATS_API_SCHEDULE","674841","Andrew Alvarez","674841","Andrew Alvarez","3","MATCHED","true","","Tatsuya Imai","837227","Tatsuya Imai","","PREGAME_ID_MISSING","false","true","1"
"822881","2026-07-07","8:05 PM ET","2026-07-07T23:57:31.981Z","A","Texas Rangers","Los Angeles Angels","Globe Life Field","R","MLB_STATS_API_SCHEDULE","594798","Jacob deGrom","594798","Jacob deGrom","7","MATCHED","true","","José Soriano","667755","José Soriano","","PREGAME_ID_MISSING","false","true","1"
"822956","2026-07-07","6:40 PM ET","2026-07-07T21:55:13.893Z","A","Tampa Bay Rays","New York Yankees","Tropicana Field","R","MLB_STATS_API_SCHEDULE","693855","Ian Seymour","693855","Ian Seymour","12","MATCHED","true","","Will Warren","701542","Will Warren","","PREGAME_ID_MISSING","false","true","1"
"823035","2026-07-07","7:45 PM ET","2026-07-07T23:38:15.085Z","A","St. Louis Cardinals","Milwaukee Brewers","Busch Stadium","R","MLB_STATS_API_SCHEDULE","690928","Hunter Dobbins","690928","Hunter Dobbins","4","MATCHED","true","","Robert Gasser","688107","Robert Gasser","","PREGAME_ID_MISSING","false","true","1"
"823203","2026-07-07","9:45 PM ET","2026-07-08T01:39:44.224Z","A","San Francisco Giants","Toronto Blue Jays","Oracle Park","R","MLB_STATS_API_SCHEDULE","686790","Trevor McDonald","686790","Trevor McDonald","0","MATCHED","true","","Spencer Miles","693686","Spencer Miles","","PREGAME_ID_MISSING","false","true","1"
"823280","2026-07-07","9:40 PM ET","2026-07-08T01:39:47.411Z","A","San Diego Padres","Arizona Diamondbacks","Petco Park","R","MLB_STATS_API_SCHEDULE","608566","Germán Márquez","608566","Germán Márquez","4","MATCHED","true","","Zac Gallen","668678","Zac Gallen","","PREGAME_ID_MISSING","false","true","1"
"823361","2026-07-07","6:40 PM ET","2026-07-07T21:48:11.685Z","A","Pittsburgh Pirates","Atlanta Braves","PNC Park","R","MLB_STATS_API_SCHEDULE","694973","Paul Skenes","694973","Paul Skenes","4","MATCHED","true","","Hurston Waldrep","694462","Hurston Waldrep","","PREGAME_ID_MISSING","false","true","1"
"823607","2026-07-07","7:10 PM ET","2026-07-07T23:05:17.977Z","A","New York Mets","Kansas City Royals","Citi Field","R","MLB_STATS_API_SCHEDULE","672335","Cionel Pérez","672335","Cionel Pérez","1","MATCHED","true","","Seth Lugo","607625","Seth Lugo","","PREGAME_ID_MISSING","false","true","1"
"823687","2026-07-07","7:40 PM ET","2026-07-07T23:39:16.570Z","A","Minnesota Twins","Cleveland Guardians","Target Field","R","MLB_STATS_API_SCHEDULE","671737","Taj Bradley","671737","Taj Bradley","10","MATCHED","true","","Joey Cantillo","676282","Joey Cantillo","","PREGAME_ID_MISSING","false","true","1"
"823847","2026-07-07","6:40 PM ET","2026-07-07T21:48:32.882Z","A","Miami Marlins","Seattle Mariners","loanDepot park","R","MLB_STATS_API_SCHEDULE","676974","Max Meyer","676974","Max Meyer","4","MATCHED","true","","Bryan Woo","693433","Bryan Woo","","PREGAME_ID_MISSING","false","true","1"
"823929","2026-07-07","10:10 PM ET","2026-07-08T01:40:05.292Z","A","Los Angeles Dodgers","Colorado Rockies","UNIQLO Field at Dodger Stadium","R","MLB_STATS_API_SCHEDULE","680736","Justin Wrobleski","680736","Justin Wrobleski","9","MATCHED","true","","Michael Lorenzen","547179","Michael Lorenzen","","PREGAME_ID_MISSING","false","true","1"
"824254","2026-07-07","6:40 PM ET","2026-07-07T21:48:48.053Z","A","Detroit Tigers","Athletics","Comerica Park","R","MLB_STATS_API_SCHEDULE","669373","Tarik Skubal","669373","Tarik Skubal","9","MATCHED","true","","J.T. Ginn","669372","J.T. Ginn","","PREGAME_ID_MISSING","false","true","1"
"824495","2026-07-07","7:10 PM ET","2026-07-07T23:05:31.493Z","A","Cincinnati Reds","Philadelphia Phillies","Great American Ball Park","R","MLB_STATS_API_SCHEDULE","671096","Andrew Abbott","671096","Andrew Abbott","8","MATCHED","true","","Zack Wheeler","554430","Zack Wheeler","","PREGAME_ID_MISSING","false","true","1"
"824579","2026-07-07","7:40 PM ET","2026-07-07T23:39:40.082Z","A","Chicago White Sox","Boston Red Sox","Rate Field","R","MLB_STATS_API_SCHEDULE","702273","Noah Schultz","702273","Noah Schultz","3","MATCHED","true","","Payton Tolle","801139","Payton Tolle","","PREGAME_ID_MISSING","false","true","1"
"824820","2026-07-07","6:35 PM ET","2026-07-07T21:48:56.690Z","A","Baltimore Orioles","Chicago Cubs","Oriole Park at Camden Yards","R","MLB_STATS_API_SCHEDULE","669358","Shane Baz","669358","Shane Baz","3","MATCHED","true","","Matthew Boyd","571510","Matthew Boyd","","PREGAME_ID_MISSING","false","true","1"
"822710","2026-07-08","6:45 PM ET","2026-07-08T20:22:02.343Z","A","Washington Nationals","Houston Astros","Nationals Park","R","MLB_STATS_API_SCHEDULE","656492","Foster Griffin","656492","Foster Griffin","9","MATCHED","true","","Spencer Arrighetti","681293","Spencer Arrighetti","","PREGAME_ID_MISSING","false","true","1"
"822880","2026-07-08","8:05 PM ET","2026-07-08T20:22:06.355Z","A","Texas Rangers","Los Angeles Angels","Globe Life Field","R","MLB_STATS_API_SCHEDULE","","MacKenzie Gore","669022","MacKenzie Gore","","PREGAME_ID_MISSING","false","","Walbert Ureña","700712","Walbert Ureña","","PREGAME_ID_MISSING","false","false","0"
"822957","2026-07-08","6:40 PM ET","2026-07-08T20:22:10.363Z","A","Tampa Bay Rays","New York Yankees","Tropicana Field","R","MLB_STATS_API_SCHEDULE","663556","Shane McClanahan","663556","Shane McClanahan","5","MATCHED","true","","Gerrit Cole","543037","Gerrit Cole","","PREGAME_ID_MISSING","false","true","1"
"823032","2026-07-08","7:45 PM ET","2026-07-08T20:22:15.955Z","A","St. Louis Cardinals","Milwaukee Brewers","Busch Stadium","R","MLB_STATS_API_SCHEDULE","","Michael McGreevy","700241","Michael McGreevy","","PREGAME_ID_MISSING","false","","Kyle Harrison","690986","Kyle Harrison","","PREGAME_ID_MISSING","false","false","0"
"823202","2026-07-08","3:45 PM ET","2026-07-08T18:38:50.664Z","A","San Francisco Giants","Toronto Blue Jays","Oracle Park","R","MLB_STATS_API_SCHEDULE","657277","Logan Webb","657277","Logan Webb","2","MATCHED","true","","Dylan Cease","656302","Dylan Cease","","PREGAME_ID_MISSING","false","true","1"
"823279","2026-07-08","10:10 PM ET","2026-07-09T01:49:33.799Z","A","San Diego Padres","Arizona Diamondbacks","Petco Park","R","MLB_STATS_API_SCHEDULE","650633","Michael King","650633","Michael King","4","MATCHED","true","","Jose Cabrera","703615","Jose Cabrera","","PREGAME_ID_MISSING","false","true","1"
"823360","2026-07-08","6:40 PM ET","2026-07-08T20:22:34.743Z","A","Pittsburgh Pirates","Atlanta Braves","PNC Park","R","MLB_STATS_API_SCHEDULE","683003","Jared Jones","683003","Jared Jones","8","MATCHED","true","","Grant Holmes","656550","Grant Holmes","","PREGAME_ID_MISSING","false","true","1"
"823605","2026-07-08","7:10 PM ET","2026-07-08T20:22:41.644Z","A","New York Mets","Kansas City Royals","Citi Field","R","MLB_STATS_API_SCHEDULE","681035","Christian Scott","681035","Christian Scott","5","MATCHED","true","","Steven Cruz","674444","Steven Cruz","","PREGAME_ID_MISSING","false","true","1"
"823684","2026-07-08","7:40 PM ET","2026-07-08T20:22:48.447Z","A","Minnesota Twins","Cleveland Guardians","Target Field","R","MLB_STATS_API_SCHEDULE","","Connor Prielipp","687570","Connor Prielipp","","PREGAME_ID_MISSING","false","","Slade Cecconi","677944","Slade Cecconi","","PREGAME_ID_MISSING","false","false","0"
"823848","2026-07-08","6:40 PM ET","2026-07-08T20:22:54.541Z","A","Miami Marlins","Seattle Mariners","loanDepot park","R","MLB_STATS_API_SCHEDULE","663969","Tyler Phillips","663969","Tyler Phillips","3","MATCHED","true","","George Kirby","669923","George Kirby","","PREGAME_ID_MISSING","false","true","1"
"823928","2026-07-08","10:10 PM ET","2026-07-09T01:49:49.097Z","A","Los Angeles Dodgers","Colorado Rockies","UNIQLO Field at Dodger Stadium","R","MLB_STATS_API_SCHEDULE","808963","Roki Sasaki","808963","Roki Sasaki","5","MATCHED","true","","Gabriel Hughes","687312","Gabriel Hughes","","PREGAME_ID_MISSING","false","true","1"
"824253","2026-07-08","6:40 PM ET","2026-07-08T20:23:09.843Z","A","Detroit Tigers","Athletics","Comerica Park","R","MLB_STATS_API_SCHEDULE","675512","Troy Melton","675512","Troy Melton","9","MATCHED","true","","Jeffrey Springs","605488","Jeffrey Springs","","PREGAME_ID_MISSING","false","true","1"
"824496","2026-07-08","7:10 PM ET","2026-07-08T20:23:17.144Z","A","Cincinnati Reds","Philadelphia Phillies","Great American Ball Park","R","MLB_STATS_API_SCHEDULE","695505","Chase Burns","695505","Chase Burns","2","MATCHED","true","","Alan Rangel","660604","Alan Rangel","","PREGAME_ID_MISSING","false","true","1"
"824578","2026-07-08","7:40 PM ET","2026-07-08T20:23:23.447Z","A","Chicago White Sox","Boston Red Sox","Rate Field","R","MLB_STATS_API_SCHEDULE","663436","Davis Martin","663436","Davis Martin","2","MATCHED","true","","Jake Bennett","687562","Jake Bennett","","PREGAME_ID_MISSING","false","true","1"
"824815","2026-07-08","6:35 PM ET","2026-07-08T20:23:29.349Z","A","Baltimore Orioles","Chicago Cubs","Oriole Park at Camden Yards","R","MLB_STATS_API_SCHEDULE","665152","Dean Kremer","665152","Dean Kremer","4","MATCHED","true","","Colin Rea","607067","Colin Rea","","PREGAME_ID_MISSING","false","true","1"
"822877","2026-07-09","8:05 PM ET","2026-07-09T21:00:57.612Z","A","Texas Rangers","Los Angeles Angels","Globe Life Field","R","MLB_STATS_API_SCHEDULE","","Nathan Eovaldi","543135","Nathan Eovaldi","","PREGAME_ID_MISSING","false","","Reid Detmers","672282","Reid Detmers","","PREGAME_ID_MISSING","false","false","0"
"822954","2026-07-09","1:10 PM ET","2026-07-09T17:04:56.969Z","A","Tampa Bay Rays","New York Yankees","Tropicana Field","R","MLB_STATS_API_SCHEDULE","656876","Drew Rasmussen","656876","Drew Rasmussen","2","MATCHED","true","","Paul Blackburn","621112","Paul Blackburn","","PREGAME_ID_MISSING","false","true","1"
"823034","2026-07-09","7:45 PM ET","2026-07-09T21:01:17.553Z","A","St. Louis Cardinals","Milwaukee Brewers","Busch Stadium","R","MLB_STATS_API_SCHEDULE","669467","Andre Pallante","669467","Andre Pallante","2","MATCHED","true","","Logan Henderson","701656","Logan Henderson","","PREGAME_ID_MISSING","false","true","1"
"823201","2026-07-09","9:45 PM ET","2026-07-09T21:01:20.179Z","A","San Francisco Giants","Colorado Rockies","Oracle Park","R","MLB_STATS_API_SCHEDULE","","Carson Whisenhunt","687931","Carson Whisenhunt","","PREGAME_ID_MISSING","false","","Ryan Feltner","663372","Ryan Feltner","","PREGAME_ID_MISSING","false","false","0"
"823277","2026-07-09","9:40 PM ET","2026-07-09T21:01:22.272Z","A","San Diego Padres","Arizona Diamondbacks","Petco Park","R","MLB_STATS_API_SCHEDULE","","Griffin Canning","656288","Griffin Canning","","PREGAME_ID_MISSING","false","","Merrill Kelly","518876","Merrill Kelly","","PREGAME_ID_MISSING","false","false","0"
"823359","2026-07-09","12:35 PM ET","2026-07-09T16:27:36.919Z","A","Pittsburgh Pirates","Atlanta Braves","PNC Park","R","MLB_STATS_API_SCHEDULE","656605","Mitch Keller","656605","Mitch Keller","3","MATCHED","true","","Bryce Elder","693821","Bryce Elder","","PREGAME_ID_MISSING","false","true","1"
"823606","2026-07-09","1:10 PM ET","2026-07-09T17:05:22.912Z","A","New York Mets","Kansas City Royals","Citi Field","R","MLB_STATS_API_SCHEDULE","640455","Sean Manaea","640455","Sean Manaea","6","MATCHED","true","","Michael Wacha","608379","Michael Wacha","","PREGAME_ID_MISSING","false","true","1"
"823683","2026-07-09","1:40 PM ET","2026-07-09T17:31:46.064Z","A","Minnesota Twins","Cleveland Guardians","Target Field","R","MLB_STATS_API_SCHEDULE","641927","Bailey Ober","641927","Bailey Ober","5","MATCHED","true","","Gavin Williams","668909","Gavin Williams","","PREGAME_ID_MISSING","false","true","1"
"823846","2026-07-09","6:40 PM ET","2026-07-09T21:01:56.985Z","A","Miami Marlins","Seattle Mariners","loanDepot park","R","MLB_STATS_API_SCHEDULE","676083","Janson Junk","676083","Janson Junk","5","MATCHED","true","","Bryce Miller","682243","Bryce Miller","","PREGAME_ID_MISSING","false","true","1"
"824251","2026-07-09","6:40 PM ET","2026-07-09T21:01:59.501Z","A","Detroit Tigers","Athletics","Comerica Park","R","MLB_STATS_API_SCHEDULE","664285","Framber Valdez","664285","Framber Valdez","9","MATCHED","true","","José Suarez","660761","José Suarez","","PREGAME_ID_MISSING","false","true","1"
"824494","2026-07-09","7:10 PM ET","2026-07-09T21:02:01.240Z","A","Cincinnati Reds","Philadelphia Phillies","Great American Ball Park","R","MLB_STATS_API_SCHEDULE","663903","Brady Singer","663903","Brady Singer","5","MATCHED","true","","Jesús Luzardo","666200","Jesús Luzardo","","PREGAME_ID_MISSING","false","true","1"
"824577","2026-07-09","2:10 PM ET","2026-07-09T18:09:45.236Z","A","Chicago White Sox","Boston Red Sox","Rate Field","R","MLB_STATS_API_SCHEDULE","641743","Anthony Kay","641743","Anthony Kay","4","MATCHED","true","","Patrick Sandoval","663776","Patrick Sandoval","","PREGAME_ID_MISSING","false","true","1"
"824816","2026-07-09","1:35 PM ET","2026-07-09T17:32:56.494Z","A","Baltimore Orioles","Chicago Cubs","Oriole Park at Camden Yards","R","MLB_STATS_API_SCHEDULE","669432","Trevor Rogers","669432","Trevor Rogers","4","MATCHED","true","","David Peterson","656849","David Peterson","","PREGAME_ID_MISSING","false","true","1"
"822709","2026-07-10","6:45 PM ET","2026-07-10T20:34:16.882Z","A","Washington Nationals","New York Yankees","Nationals Park","R","MLB_STATS_API_SCHEDULE","687223","Carson Palmquist","687223","Carson Palmquist","4","MATCHED","true","","Ryan Weathers","677960","Ryan Weathers","","PREGAME_ID_MISSING","false","true","1"
"822878","2026-07-10","8:05 PM ET","2026-07-10T20:34:20.442Z","A","Texas Rangers","Houston Astros","Globe Life Field","R","MLB_STATS_API_SCHEDULE","","Cal Quantrill","615698","Cal Quantrill","","PREGAME_ID_MISSING","false","","Hunter Brown","686613","Hunter Brown","","PREGAME_ID_MISSING","false","false","0"
"822955","2026-07-10","7:10 PM ET","2026-07-10T20:34:24.297Z","A","Tampa Bay Rays","Seattle Mariners","Tropicana Field","R","MLB_STATS_API_SCHEDULE","607259","Nick Martinez","607259","Nick Martinez","1","MATCHED","true","","Luis Castillo","622491","Luis Castillo","","PREGAME_ID_MISSING","false","true","1"
"823033","2026-07-10","8:15 PM ET","2026-07-10T20:34:26.942Z","A","St. Louis Cardinals","Atlanta Braves","Busch Stadium","R","MLB_STATS_API_SCHEDULE","681517","Kyle Leahy","681517","Kyle Leahy","2","MATCHED","true","","Chris Sale","519242","Chris Sale","","PREGAME_ID_MISSING","false","true","1"
"823200","2026-07-10","10:15 PM ET","2026-07-10T20:34:36.274Z","A","San Francisco Giants","Colorado Rockies","Oracle Park","R","MLB_STATS_API_SCHEDULE","","Robbie Ray","592662","Robbie Ray","","PREGAME_ID_MISSING","false","","Tanner Gordon","685299","Tanner Gordon","","PREGAME_ID_MISSING","false","false","0"
"823278","2026-07-10","9:40 PM ET","2026-07-10T20:34:45.580Z","A","San Diego Padres","Toronto Blue Jays","Petco Park","R","MLB_STATS_API_SCHEDULE","","JP Sears","676664","JP Sears","","PREGAME_ID_MISSING","false","","Shane Bieber","669456","Shane Bieber","","PREGAME_ID_MISSING","false","false","0"
"823604","2026-07-10","7:15 PM ET","2026-07-10T20:35:01.039Z","A","New York Mets","Boston Red Sox","Citi Field","R","MLB_STATS_API_SCHEDULE","","Nolan McLean","690997","Nolan McLean","","PREGAME_ID_MISSING","false","","Sonny Gray","543243","Sonny Gray","","PREGAME_ID_MISSING","false","false","0"
"823685","2026-07-10","8:10 PM ET","2026-07-10T20:35:08.189Z","A","Minnesota Twins","Los Angeles Angels","Target Field","R","MLB_STATS_API_SCHEDULE","","Zebby Matthews","805673","Zebby Matthews","","PREGAME_ID_MISSING","false","","Grayson Rodriguez","680570","Grayson Rodriguez","","PREGAME_ID_MISSING","false","false","0"
"823845","2026-07-10","7:10 PM ET","2026-07-10T20:35:11.849Z","A","Miami Marlins","Cleveland Guardians","loanDepot park","R","MLB_STATS_API_SCHEDULE","","Por definir","645261","Sandy Alcantara","","PREGAME_ID_MISSING","false","","Por definir","800048","Parker Messick","","PREGAME_ID_MISSING","false","false","0"
"823927","2026-07-10","10:10 PM ET","2026-07-10T20:35:20.119Z","A","Los Angeles Dodgers","Arizona Diamondbacks","UNIQLO Field at Dodger Stadium","R","MLB_STATS_API_SCHEDULE","","Por definir","669165","Kyle Hurt","","PREGAME_ID_MISSING","false","","Eduardo Rodriguez","593958","Eduardo Rodriguez","","PREGAME_ID_MISSING","false","false","0"
"824252","2026-07-10","6:40 PM ET","2026-07-10T20:35:25.992Z","A","Detroit Tigers","Philadelphia Phillies","Comerica Park","R","MLB_STATS_API_SCHEDULE","656427","Jack Flaherty","656427","Jack Flaherty","6","MATCHED","true","","Aaron Nola","605400","Aaron Nola","","PREGAME_ID_MISSING","false","true","1"
"824493","2026-07-10","7:10 PM ET","2026-07-10T20:35:32.569Z","A","Cincinnati Reds","Chicago Cubs","Great American Ball Park","R","MLB_STATS_API_SCHEDULE","668881","Hunter Greene","668881","Hunter Greene","12","MATCHED","true","","Shota Imanaga","684007","Shota Imanaga","","PREGAME_ID_MISSING","false","true","1"
"824575","2026-07-10","7:40 PM ET","2026-07-10T20:35:38.841Z","A","Chicago White Sox","Athletics","Rate Field","R","MLB_STATS_API_SCHEDULE","680732","Sean Burke","680732","Sean Burke","9","MATCHED","true","","Jacob Lopez","682052","Jacob Lopez","","PREGAME_ID_MISSING","false","true","1"
"824817","2026-07-10","7:05 PM ET","2026-07-10T20:35:43.678Z","A","Baltimore Orioles","Kansas City Royals","Oriole Park at Camden Yards","R","MLB_STATS_API_SCHEDULE","687064","Brandon Young","687064","Brandon Young","5","MATCHED","true","","Luinder Avila","679883","Luinder Avila","","PREGAME_ID_MISSING","false","true","1"
