game_id,game_date,scheduled_time_et,home_team,away_team,venue,game_status,is_final,game_type,game_type_source,has_any_pregame_snapshot,has_training_pregame_snapshot,has_current_pregame_snapshot,home_pitcher_id,home_pitcher_name,home_actual_k,home_ip,home_bf,home_pitches,home_in_official_training_dataset,away_pitcher_id,away_pitcher_name,away_actual_k,away_ip,away_bf,away_pitches,away_in_official_training_dataset,defendible_training_observation_count,source_record_count
"823531","2026-06-21","1:35 PM ET","New York Yankees","Cincinnati Reds","Yankee Stadium","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","695684","Elmer Rodríguez","4","4.0","19","80","false","695505","Chase Burns","7","5.0","21","96","false","0","1"
"823852","2026-06-21","1:40 PM ET","Miami Marlins","San Francisco Giants","loanDepot park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","687473","Ryan Gusto","6","4.1","18","68","false","657277","Logan Webb","5","8.0","29","103","false","0","1"
"823934","2026-06-21","4:10 PM ET","Los Angeles Dodgers","Baltimore Orioles","UNIQLO Field at Dodger Stadium","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","686218","Emmet Sheehan","","","","","false","687064","Brandon Young","","","","","false","0","1"
"824095","2026-06-21","2:10 PM ET","Kansas City Royals","St. Louis Cardinals","Kauffman Stadium","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","663568","Stephen Kolek","0","1.2","15","49","false","669160","Dustin May","2","2.0","13","44","false","0","1"
"824177","2026-06-21","2:10 PM ET","Houston Astros","Cleveland Guardians","Daikin Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","678906","Kai-Wei Teng","4","6.0","23","83","false","677944","Slade Cecconi","1","6.0","25","79","false","0","1"
"824260","2026-06-21","1:40 PM ET","Detroit Tigers","Chicago White Sox","Comerica Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","672456","Keider Montero","3","7.0","27","76","false","663436","Davis Martin","4","6.0","24","77","false","0","1"
"824343","2026-06-21","3:10 PM ET","Colorado Rockies","Pittsburgh Pirates","Coors Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","547179","Michael Lorenzen","5","5.1","24","90","false","683003","Jared Jones","3","3.0","12","45","false","0","1"
"824664","2026-06-21","2:20 PM ET","Chicago Cubs","Toronto Blue Jays","Wrigley Field","Postponed","false","R","MLB_STATS_API_SCHEDULE","true","false","true","684007","Shota Imanaga","","","","","false","656302","Dylan Cease","","","","","false","0","2"
"824908","2026-06-21","1:35 PM ET","Atlanta Braves","Milwaukee Brewers","Truist Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","693821","Bryce Elder","6","6.0","32","95","false","688107","Robert Gasser","7","6.0","23","97","false","0","1"
"824987","2026-06-21","4:05 PM ET","Athletics","Los Angeles Angels","Sutter Health Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","678022","Jack Perkins","8","5.0","21","78","false","672282","Reid Detmers","4","6.0","27","90","false","0","1"
"825067","2026-06-21","3:15 PM ET","Arizona Diamondbacks","Minnesota Twins","Chase Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","703615","Jose Cabrera","3","5.0","18","62","false","702474","Mike Paredes","1","5.0","23","75","false","0","1"
"822720","2026-06-22","6:45 PM ET","Washington Nationals","Philadelphia Phillies","Nationals Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","656492","Foster Griffin","9","7.1","27","105","false","641835","Tim Mayza","2","1.0","6","24","false","0","1"
"822800","2026-06-22","7:07 PM ET","Toronto Blue Jays","Houston Astros","Rogers Centre","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","656302","Dylan Cease","8","5.2","23","110","false","686613","Hunter Brown","4","3.0","17","85","false","0","1"
"822964","2026-06-22","6:40 PM ET","Tampa Bay Rays","Kansas City Royals","Tropicana Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","656876","Drew Rasmussen","5","6.0","24","90","false","608379","Michael Wacha","5","7.0","27","99","false","0","1"
"823040","2026-06-22","7:45 PM ET","St. Louis Cardinals","Arizona Diamondbacks","Busch Stadium","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","669467","Andre Pallante","2","6.0","24","85","false","518876","Merrill Kelly","2","6.0","26","96","false","0","1"
"823288","2026-06-22","10:10 PM ET","San Diego Padres","Atlanta Braves","Petco Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","650633","Michael King","5","7.0","27","93","false","656550","Grant Holmes","4","4.2","21","91","false","0","1"
"823613","2026-06-22","7:10 PM ET","New York Mets","Chicago Cubs","Citi Field","Postponed","false","R","MLB_STATS_API_SCHEDULE","true","false","true","673540","Kodai Senga","","","","","false","684007","Shota Imanaga","","","","","false","0","2"
"823692","2026-06-22","7:40 PM ET","Minnesota Twins","Los Angeles Dodgers","Target Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","805673","Zebby Matthews","5","6.0","26","108","false","694361","Will Klein","2","1.0","6","32","false","0","1"
"823851","2026-06-22","6:40 PM ET","Miami Marlins","Texas Rangers","loanDepot park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","663969","Tyler Phillips","4","6.0","24","89","false","641302","Tyler Alexander","1","1.0","3","15","false","0","1"
"824016","2026-06-22","9:38 PM ET","Los Angeles Angels","Baltimore Orioles","Angel Stadium","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","691951","Sam Aldegheri","3","4.2","21","91","false","680694","Kyle Bradish","9","8.0","30","101","false","0","1"
"824261","2026-06-22","6:10 PM ET","Detroit Tigers","New York Yankees","Comerica Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","664285","Framber Valdez","8","6.0","24","94","false","543037","Gerrit Cole","5","4.1","24","89","false","0","1"
"824344","2026-06-22","8:40 PM ET","Colorado Rockies","Boston Red Sox","Coors Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","663372","Ryan Feltner","2","6.0","25","93","false","687562","Jake Bennett","9","6.0","21","72","false","0","1"
"824502","2026-06-22","7:10 PM ET","Cincinnati Reds","Milwaukee Brewers","Great American Ball Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","663903","Brady Singer","7","7.0","25","106","false","605540","Brandon Woodruff","10","6.0","19","79","false","0","1"
"824585","2026-06-22","7:40 PM ET","Chicago White Sox","Cleveland Guardians","Rate Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","641743","Anthony Kay","8","6.0","24","101","false","668909","Gavin Williams","8","5.0","20","95","false","0","1"
"822718","2026-06-23","6:45 PM ET","Washington Nationals","Philadelphia Phillies","Nationals Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","676571","PJ Poulin","1","1.0","3","8","true","666200","Jesús Luzardo","13","6.2","28","104","false","1","1"
"822799","2026-06-23","4:07 PM ET","Toronto Blue Jays","Houston Astros","Rogers Centre","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","669456","Shane Bieber","2","3.2","19","75","false","663567","Peter Lambert","6","4.2","23","92","false","0","1"
"822963","2026-06-23","6:40 PM ET","Tampa Bay Rays","Kansas City Royals","Tropicana Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","663556","Shane McClanahan","4","6.0","25","75","true","679883","Luinder Avila","6","5.0","21","87","false","1","1"
"823043","2026-06-23","7:45 PM ET","St. Louis Cardinals","Arizona Diamondbacks","Busch Stadium","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","681517","Kyle Leahy","3","6.1","23","85","true","593958","Eduardo Rodriguez","5","6.2","25","95","false","1","1"
"823210","2026-06-23","9:45 PM ET","San Francisco Giants","Athletics","Oracle Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","592662","Robbie Ray","6","8.0","29","102","true","650644","Aaron Civale","5","4.0","18","84","false","1","1"
"823286","2026-06-23","9:40 PM ET","San Diego Padres","Atlanta Braves","Petco Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","593974","Wandy Peralta","2","1.0","3","13","true","702275","JR Ritchie","7","5.0","24","98","false","1","1"
"823365","2026-06-23","6:40 PM ET","Pittsburgh Pirates","Seattle Mariners","PNC Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","656605","Mitch Keller","4","6.0","26","92","true","669923","George Kirby","5","6.0","27","91","false","1","1"
"823614","2026-06-23","7:10 PM ET","New York Mets","Chicago Cubs","Citi Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","673540","Kodai Senga","6","3.2","20","98","true","665795","Edward Cabrera","4","5.0","22","99","false","1","1"
"823690","2026-06-23","7:40 PM ET","Minnesota Twins","Los Angeles Dodgers","Target Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","696070","Kendry Rojas","4","2.0","10","50","true","680736","Justin Wrobleski","3","7.0","28","92","false","1","1"
"823849","2026-06-23","6:40 PM ET","Miami Marlins","Texas Rangers","loanDepot park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","645261","Sandy Alcantara","4","6.2","27","109","true","615698","Cal Quantrill","1","2.0","9","34","false","1","1"
"824017","2026-06-23","9:38 PM ET","Los Angeles Angels","Baltimore Orioles","Angel Stadium","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","696270","Ryan Johnson","8","6.0","19","90","true","669358","Shane Baz","5","5.0","24","91","false","1","1"
"824262","2026-06-23","6:40 PM ET","Detroit Tigers","New York Yankees","Comerica Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","663554","Casey Mize","6","5.2","25","97","true","607074","Carlos Rodón","5","5.1","22","87","false","1","1"
"824340","2026-06-23","8:40 PM ET","Colorado Rockies","Boston Red Sox","Coors Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","807743","Sean Sullivan","3","5.0","24","94","true","543243","Sonny Gray","11","7.0","30","93","false","1","1"
"824501","2026-06-23","7:10 PM ET","Cincinnati Reds","Milwaukee Brewers","Great American Ball Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","666157","Nick Lodolo","6","4.0","15","75","true","687075","Brandon Sproat","10","6.0","19","80","false","1","1"
"824584","2026-06-23","7:40 PM ET","Chicago White Sox","Cleveland Guardians","Rate Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","680732","Sean Burke","6","6.1","26","90","true","800048","Parker Messick","10","7.2","27","95","false","1","1"
"822719","2026-06-24","6:45 PM ET","Washington Nationals","Philadelphia Phillies","Nationals Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","687223","Carson Palmquist","3","3.1","12","58","true","605400","Aaron Nola","5","5.0","21","86","false","1","1"
"822798","2026-06-24","7:07 PM ET","Toronto Blue Jays","Houston Astros","Rogers Centre","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","702056","Trey Yesavage","5","5.2","25","105","true","681347","Mike Burrows","3","6.0","21","93","false","1","1"
"822965","2026-06-24","6:40 PM ET","Tampa Bay Rays","Kansas City Royals","Tropicana Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","643377","Griffin Jax","7","5.0","24","88","true","702070","Noah Cameron","5","5.0","27","108","false","1","1"
"823041","2026-06-24","7:45 PM ET","St. Louis Cardinals","Arizona Diamondbacks","Busch Stadium","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","669461","Matthew Liberatore","3","5.1","26","98","true","683352","Mitch Bratt","3","3.0","13","54","false","1","1"
"823208","2026-06-24","9:45 PM ET","San Francisco Giants","Athletics","Oracle Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","641816","Tyler Mahle","4","5.2","19","70","false","695611","Gage Jump","9","5.0","18","97","false","0","1"
"823284","2026-06-24","8:40 PM ET","San Diego Padres","Atlanta Braves","Petco Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","676664","JP Sears","5","5.2","25","81","true","527048","Martín Pérez","4","4.0","20","82","false","1","1"
"823367","2026-06-24","6:40 PM ET","Pittsburgh Pirates","Seattle Mariners","PNC Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","677952","Braxton Ashcraft","10","6.0","23","86","true","693433","Bryan Woo","4","4.0","20","86","false","1","1"
"823611","2026-06-24","7:10 PM ET","New York Mets","Chicago Cubs","Citi Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","640455","Sean Manaea","4","3.0","19","86","false","684007","Shota Imanaga","4","5.1","20","69","false","0","1"
"823691","2026-06-24","7:40 PM ET","Minnesota Twins","Los Angeles Dodgers","Target Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","657746","Joe Ryan","9","6.0","27","98","true","660271","Shohei Ohtani","8","6.0","24","89","false","1","1"
"823850","2026-06-24","12:10 PM ET","Miami Marlins","Texas Rangers","loanDepot park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","691587","Eury Pérez","1","4.2","15","68","true","594798","Jacob deGrom","8","6.0","23","91","false","1","1"
"824018","2026-06-24","4:07 PM ET","Los Angeles Angels","Baltimore Orioles","Angel Stadium","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","667755","José Soriano","4","3.0","17","69","true","694346","Trey Gibson","5","4.0","18","66","false","1","1"
"824259","2026-06-24","6:40 PM ET","Detroit Tigers","New York Yankees","Comerica Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","669373","Tarik Skubal","9","6.0","22","85","true","677960","Ryan Weathers","6","6.0","26","97","false","1","1"
"824341","2026-06-24","3:10 PM ET","Colorado Rockies","Boston Red Sox","Coors Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","607536","Kyle Freeland","4","6.0","29","81","true","624133","Ranger Suarez","9","6.0","27","102","false","1","1"
"824500","2026-06-24","7:10 PM ET","Cincinnati Reds","Milwaukee Brewers","Great American Ball Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","695076","Rhett Lowder","6","5.2","27","100","true","675660","Shane Drohan","5","4.1","20","98","false","1","1"
"824583","2026-06-24","2:10 PM ET","Chicago White Sox","Cleveland Guardians","Rate Field","Final","true","R","MLB_STATS_API_SCHEDULE","false","false","false","669684","Chris Murphy","2","1.1","4","23","false","676440","Tanner Bibee","3","6.0","21","89","false","0","1"
"822717","2026-06-25","6:45 PM ET","Washington Nationals","Philadelphia Phillies","Nationals Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","676917","Cade Cavalli","7","6.0","25","97","true","650911","Cristopher Sánchez","6","5.0","25","92","false","1","1"
"822797","2026-06-25","7:07 PM ET","Toronto Blue Jays","Texas Rangers","Rogers Centre","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","592332","Kevin Gausman","4","6.0","28","99","true","669022","MacKenzie Gore","5","7.0","25","98","false","1","1"
"822961","2026-06-25","12:10 PM ET","Tampa Bay Rays","Kansas City Royals","Tropicana Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","668984","Casey Legumina","0","1.1","4","14","true","607625","Seth Lugo","3","5.0","24","90","false","1","1"
"823209","2026-06-25","3:45 PM ET","San Francisco Giants","Athletics","Oracle Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","694738","Landen Roupp","6","6.0","24","108","true","605488","Jeffrey Springs","6","5.1","21","87","false","1","1"
"823366","2026-06-25","12:35 PM ET","Pittsburgh Pirates","Seattle Mariners","PNC Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","696149","Bubba Chandler","4","5.1","23","75","true","682243","Bryce Miller","11","5.2","22","90","false","1","1"
"823612","2026-06-25","7:10 PM ET","New York Mets","Chicago Cubs","Citi Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","642547","Freddy Peralta","5","5.2","24","98","false","571510","Matthew Boyd","4","4.2","21","76","false","0","1"
"824258","2026-06-25","6:40 PM ET","Detroit Tigers","Houston Astros","Comerica Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","675512","Troy Melton","6","6.0","20","88","false","837227","Tatsuya Imai","10","6.0","21","96","false","0","1"
"824747","2026-06-25","7:10 PM ET","Boston Red Sox","New York Yankees","Fenway Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","813349","Connelly Early","9","6.0","24","98","false","693645","Cam Schlittler","9","5.0","25","92","false","0","1"
"822796","2026-06-26","7:07 PM ET","Toronto Blue Jays","Texas Rangers","Rogers Centre","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","571578","Patrick Corbin","5","4.1","21","94","true","543135","Nathan Eovaldi","9","7.0","26","92","false","1","1"
"822962","2026-06-26","7:10 PM ET","Tampa Bay Rays","Arizona Diamondbacks","Tropicana Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","607259","Nick Martinez","3","5.2","23","85","true","668678","Zac Gallen","0","6.2","27","86","false","1","1"
"823039","2026-06-26","8:15 PM ET","St. Louis Cardinals","Miami Marlins","Busch Stadium","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","700241","Michael McGreevy","4","6.0","22","94","true","676974","Max Meyer","5","7.0","25","89","false","1","1"
"823206","2026-06-26","10:15 PM ET","San Francisco Giants","Atlanta Braves","Oracle Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","686790","Trevor McDonald","3","5.1","24","90","true","625643","Reynaldo López","1","3.0","12","57","false","1","1"
"823285","2026-06-26","9:45 PM ET","San Diego Padres","Los Angeles Dodgers","Petco Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","621111","Walker Buehler","5","5.1","20","74","true","808963","Roki Sasaki","2","4.0","20","81","false","1","1"
"823363","2026-06-26","6:40 PM ET","Pittsburgh Pirates","Cincinnati Reds","PNC Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","694973","Paul Skenes","7","5.0","23","96","true","671096","Andrew Abbott","6","5.1","24","94","false","1","1"
"823610","2026-06-26","7:10 PM ET","New York Mets","Philadelphia Phillies","Citi Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","804267","Zac Thornton","7","6.0","23","78","true","554430","Zack Wheeler","5","7.0","25","98","false","1","1"
"823688","2026-06-26","8:10 PM ET","Minnesota Twins","Colorado Rockies","Target Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","671737","Taj Bradley","7","7.0","27","99","true","608372","Tomoyuki Sugano","2","5.0","23","85","false","1","1"
"823773","2026-06-26","7:45 PM ET","Milwaukee Brewers","Chicago Cubs","American Family Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","694819","Jacob Misiorowski","8","6.0","23","107","true","607067","Colin Rea","4","5.0","23","89","false","1","1"
"824014","2026-06-26","9:38 PM ET","Los Angeles Angels","Athletics","Angel Stadium","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","700712","Walbert Ureña","5","4.1","21","71","true","669372","J.T. Ginn","5","6.0","26","89","false","1","1"
"824255","2026-06-26","6:40 PM ET","Detroit Tigers","Houston Astros","Comerica Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","672456","Keider Montero","3","7.0","26","96","true","681293","Spencer Arrighetti","7","3.0","19","93","false","1","1"
"824423","2026-06-26","7:10 PM ET","Cleveland Guardians","Seattle Mariners","Progressive Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","676282","Joey Cantillo","9","6.0","20","90","true","622491","Luis Castillo","4","6.0","22","91","false","1","1"
"824582","2026-06-26","7:40 PM ET","Chicago White Sox","Kansas City Royals","Rate Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","689818","David Sandlin","6","6.0","22","91","true","674444","Steven Cruz","3","1.1","5","28","false","1","1"
"824743","2026-06-26","7:10 PM ET","Boston Red Sox","New York Yankees","Fenway Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","801139","Payton Tolle","7","7.0","24","88","true","701542","Will Warren","0","5.2","27","90","false","1","1"
"824824","2026-06-26","7:05 PM ET","Baltimore Orioles","Washington Nationals","Oriole Park at Camden Yards","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","669432","Trevor Rogers","7","6.1","24","87","true","674841","Andrew Alvarez","5","4.1","20","88","false","1","1"
"822794","2026-06-27","3:07 PM ET","Toronto Blue Jays","Texas Rangers","Rogers Centre","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","656302","Dylan Cease","10","4.2","23","107","false","615698","Cal Quantrill","5","4.0","15","55","false","0","1"
"822960","2026-06-27","6:10 PM ET","Tampa Bay Rays","Arizona Diamondbacks","Tropicana Field","","false","R","MLB_STATS_API_SCHEDULE","true","true","true","642121","Cole Sulser","","","","","false","703615","Jose Cabrera","","","","","false","0","1"
"823038","2026-06-27","7:15 PM ET","St. Louis Cardinals","Miami Marlins","Busch Stadium","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","669467","Andre Pallante","4","6.2","28","98","true","687473","Ryan Gusto","4","3.1","15","63","false","1","1"
"823207","2026-06-27","9:05 PM ET","San Francisco Giants","Atlanta Braves","Oracle Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","657277","Logan Webb","6","7.0","24","92","true","693821","Bryce Elder","4","4.0","17","69","false","1","1"
"823283","2026-06-27","8:40 PM ET","San Diego Padres","Los Angeles Dodgers","Petco Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","606996","Kyle Hart","2","2.0","9","36","true","808967","Yoshinobu Yamamoto","4","6.0","24","89","false","1","1"
"823364","2026-06-27","4:05 PM ET","Pittsburgh Pirates","Cincinnati Reds","PNC Park","Final","true","R","MLB_STATS_API_SCHEDULE","false","false","false","683003","Jared Jones","4","4.2","20","81","false","695505","Chase Burns","10","6.0","27","93","false","0","1"
"823609","2026-06-27","4:10 PM ET","New York Mets","Philadelphia Phillies","Citi Field","Final","true","R","MLB_STATS_API_SCHEDULE","false","false","false","681035","Christian Scott","6","4.1","18","82","false","641835","Tim Mayza","1","1.1","5","26","false","0","1"
"823689","2026-06-27","7:10 PM ET","Minnesota Twins","Colorado Rockies","Target Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","702474","Mike Paredes","2","5.1","24","74","true","547179","Michael Lorenzen","1","5.2","25","92","false","1","1"
"823770","2026-06-27","7:10 PM ET","Milwaukee Brewers","Chicago Cubs","American Family Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","690986","Kyle Harrison","9","5.0","19","92","true","656849","David Peterson","2","5.2","20","69","false","1","1"
"824015","2026-06-27","9:38 PM ET","Los Angeles Angels","Athletics","Angel Stadium","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","672282","Reid Detmers","8","5.2","24","99","true","678022","Jack Perkins","5","5.0","21","81","false","1","1"
"824257","2026-06-27","1:10 PM ET","Detroit Tigers","Houston Astros","Comerica Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","664285","Framber Valdez","2","6.0","26","88","true","678906","Kai-Wei Teng","1","3.2","22","58","false","1","1"
"824421","2026-06-27","7:10 PM ET","Cleveland Guardians","Seattle Mariners","Progressive Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","677944","Slade Cecconi","4","6.0","24","87","true","669302","Logan Gilbert","7","7.0","28","103","false","1","1"
"824581","2026-06-27","4:10 PM ET","Chicago White Sox","Kansas City Royals","Rate Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","663436","Davis Martin","3","5.1","20","87","true","608379","Michael Wacha","7","7.2","29","105","false","1","1"
"824745","2026-06-27","1:10 PM ET","Boston Red Sox","New York Yankees","Fenway Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","687562","Jake Bennett","3","6.1","23","87","true","543037","Gerrit Cole","5","5.1","24","89","false","1","1"
"824825","2026-06-27","7:05 PM ET","Baltimore Orioles","Washington Nationals","Oriole Park at Camden Yards","","false","R","MLB_STATS_API_SCHEDULE","true","true","true","687064","Brandon Young","","","","","false","656492","Foster Griffin","","","","","false","0","1"
"822795","2026-06-28","1:37 PM ET","Toronto Blue Jays","Texas Rangers","Rogers Centre","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","669456","Shane Bieber","4","5.1","24","92","true","677958","Kumar Rocker","5","6.0","23","92","false","1","1"
"822959","2026-06-28","1:40 PM ET","Tampa Bay Rays","Arizona Diamondbacks","Tropicana Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","656876","Drew Rasmussen","5","6.0","24","99","true","518876","Merrill Kelly","3","6.0","27","93","false","1","1"
"823037","2026-06-28","2:15 PM ET","St. Louis Cardinals","Miami Marlins","Busch Stadium","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","681517","Kyle Leahy","5","5.0","20","87","true","663969","Tyler Phillips","1","7.1","27","97","false","1","1"
"823204","2026-06-28","4:05 PM ET","San Francisco Giants","Atlanta Braves","Oracle Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","592662","Robbie Ray","2","8.0","30","95","true","519242","Chris Sale","10","6.0","26","94","false","1","1"
"823281","2026-06-28","4:10 PM ET","San Diego Padres","Los Angeles Dodgers","Petco Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","650633","Michael King","5","4.1","22","90","true","686218","Emmet Sheehan","5","5.0","20","84","false","1","1"
"823362","2026-06-28","1:35 PM ET","Pittsburgh Pirates","Cincinnati Reds","PNC Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","656605","Mitch Keller","4","6.0","23","79","true","663903","Brady Singer","6","4.1","24","98","false","1","1"
"823608","2026-06-28","1:40 PM ET","New York Mets","Philadelphia Phillies","Citi Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","672335","Cionel Pérez","2","1.0","3","9","true","666200","Jesús Luzardo","6","5.0","22","96","false","1","1"
"823686","2026-06-28","2:10 PM ET","Minnesota Twins","Colorado Rockies","Target Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","687570","Connor Prielipp","10","6.0","26","93","true","663372","Ryan Feltner","0","6.0","22","82","false","1","1"
"823769","2026-06-28","2:10 PM ET","Milwaukee Brewers","Chicago Cubs","American Family Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","605540","Brandon Woodruff","6","5.2","20","84","true","669020","Ryan Rolison","2","2.0","7","23","false","1","1"
"824011","2026-06-28","3:15 PM ET","Los Angeles Angels","Athletics","Angel Stadium","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","691951","Sam Aldegheri","4","5.0","21","81","true","650644","Aaron Civale","2","5.0","22","90","false","1","1"
"824256","2026-06-28","1:40 PM ET","Detroit Tigers","Houston Astros","Comerica Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","656427","Jack Flaherty","9","5.0","20","94","true","686613","Hunter Brown","4","6.0","25","103","false","1","1"
"824422","2026-06-28","1:40 PM ET","Cleveland Guardians","Seattle Mariners","Progressive Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","668909","Gavin Williams","6","5.0","25","103","true","676106","Emerson Hancock","6","5.2","25","98","false","1","1"
"824580","2026-06-28","2:10 PM ET","Chicago White Sox","Kansas City Royals","Rate Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","641743","Anthony Kay","2","3.2","21","73","true","679883","Luinder Avila","4","4.0","20","86","false","1","1"
"824744","2026-06-28","7:20 PM ET","Boston Red Sox","New York Yankees","Fenway Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","543243","Sonny Gray","9","7.1","24","97","true","607074","Carlos Rodón","6","5.0","21","96","false","1","1"
"824821","2026-06-28","1:35 PM ET","Baltimore Orioles","Washington Nationals","Oriole Park at Camden Yards","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","680694","Kyle Bradish","2","4.0","19","85","true","641793","Zack Littell","3","5.0","20","82","false","1","1"
