game_id,game_date,snapshot_captured_at,pregame_side,pregame_pitcher_name,pregame_pitcher_id,pregame_identity_source,final_side,final_pitcher_name,final_pitcher_id,final_identity_source,match_status,actual_k,scheduled_start,minutes_before_start,reason
"823850","2026-06-24","2026-06-24T16:02:45.541Z","home","Eury Pérez","691587","PREGAME_LINESCORE_DEFENSE_ID","home","Eury Pérez","691587","FINAL_PITCHERS_ID","MATCHED","1","2026-06-24T16:10:00.000Z","7.240983","game_id y pitcher_id coinciden; actual_k final válido"
"823850","2026-06-24","2026-06-24T16:02:45.541Z","away","Jacob deGrom","","","away","Jacob deGrom","594798","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-24T16:10:00.000Z","7.240983","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823851","2026-06-22","2026-06-22T22:25:49.052Z","home","Tyler Phillips","","","home","Tyler Phillips","663969","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-22T22:40:00.000Z","14.182467","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823851","2026-06-22","2026-06-22T22:25:49.052Z","away","Tyler Alexander","","","away","Tyler Alexander","641302","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-22T22:40:00.000Z","14.182467","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823852","2026-06-21","2026-06-21T16:30:32.030Z","home","Ryan Gusto","","","home","Ryan Gusto","687473","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-21T17:40:00.000Z","69.466167","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823852","2026-06-21","2026-06-21T16:30:32.030Z","away","Logan Webb","","","away","Logan Webb","657277","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-21T17:40:00.000Z","69.466167","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823853","2026-06-19","2026-06-19T21:54:51.692Z","home","Lake Bachar","","","home","Lake Bachar","669199","FINAL_BOXSCORE_PLAYER_ID","UNRESOLVED_PREGAME_ID","","2026-06-19T23:10:00.000Z","75.138467","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823853","2026-06-19","2026-06-19T21:54:51.692Z","away","Landen Roupp","","","away","Landen Roupp","694738","FINAL_BOXSCORE_PLAYER_ID","UNRESOLVED_PREGAME_ID","","2026-06-19T23:10:00.000Z","75.138467","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823854","2026-06-20","2026-06-20T17:15:42.028Z","home","Max Meyer","","","home","Max Meyer","676974","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-20T20:10:00.000Z","174.299533","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823854","2026-06-20","2026-06-20T17:15:42.028Z","away","Trevor McDonald","","","away","Trevor McDonald","686790","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-20T20:10:00.000Z","174.299533","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823913","2026-08-14","2026-08-14T13:34:57.638Z","home","Yoshinobu Yamamoto","","","home","Yoshinobu Yamamoto","808967","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-08-15T02:10:00.000Z","755.039367","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823913","2026-08-14","2026-08-14T13:34:57.638Z","away","Robert Gasser","","","away","Robert Gasser","688107","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-08-15T02:10:00.000Z","755.039367","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823915","2026-08-13","2026-08-13T18:42:17.615Z","home","Roki Sasaki","","","home","Roki Sasaki","808963","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-08-14T02:10:00.000Z","447.706417","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823915","2026-08-13","2026-08-13T18:42:17.615Z","away","Shane Drohan","","","away","Shane Drohan","675660","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-08-14T02:10:00.000Z","447.706417","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823924","2026-07-29","2026-07-29T18:56:21.986Z","home","Eric Lauer","","","home","Eric Lauer","641778","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-30T02:10:00.000Z","433.633567","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823924","2026-07-29","2026-07-29T18:56:21.986Z","away","Emerson Hancock","","","away","Emerson Hancock","676106","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-30T02:10:00.000Z","433.633567","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823925","2026-07-12","2026-07-12T20:00:56.841Z","home","Emmet Sheehan","686218","PREGAME_LINESCORE_DEFENSE_ID","home","Emmet Sheehan","686218","FINAL_PITCHERS_ID","MATCHED","7","2026-07-12T20:10:00.000Z","9.05265","game_id y pitcher_id coinciden; actual_k final válido"
"823925","2026-07-12","2026-07-12T20:00:56.841Z","away","Mitch Bratt","","","away","Mitch Bratt","683352","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-12T20:10:00.000Z","9.05265","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823926","2026-07-11","2026-07-11T21:46:21.812Z","home","Yoshinobu Yamamoto","808967","PREGAME_LINESCORE_DEFENSE_ID","home","Yoshinobu Yamamoto","808967","FINAL_BOXSCORE_PLAYER_ID","MATCHED","6","2026-07-12T01:10:00.000Z","203.636467","game_id y pitcher_id coinciden; actual_k final válido"
"823926","2026-07-11","2026-07-11T21:46:21.812Z","away","Brandon Pfaadt","","","away","Brandon Pfaadt","694297","FINAL_BOXSCORE_PLAYER_ID","UNRESOLVED_PREGAME_ID","","2026-07-12T01:10:00.000Z","203.636467","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823927","2026-07-10","2026-07-10T20:35:20.119Z","away","Eduardo Rodriguez","","","away","Eduardo Rodriguez","593958","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-11T02:10:00.000Z","334.664683","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823928","2026-07-08","2026-07-09T01:49:49.097Z","home","Roki Sasaki","808963","PREGAME_LINESCORE_DEFENSE_ID","home","Roki Sasaki","808963","FINAL_PITCHERS_ID","MATCHED","5","2026-07-09T02:10:00.000Z","20.181717","game_id y pitcher_id coinciden; actual_k final válido"
"823928","2026-07-08","2026-07-09T01:49:49.097Z","away","Gabriel Hughes","","","away","Gabriel Hughes","687312","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-09T02:10:00.000Z","20.181717","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823929","2026-07-07","2026-07-08T01:40:05.292Z","home","Justin Wrobleski","680736","PREGAME_LINESCORE_DEFENSE_ID","home","Justin Wrobleski","680736","FINAL_PITCHERS_ID","MATCHED","9","2026-07-08T02:10:00.000Z","29.9118","game_id y pitcher_id coinciden; actual_k final válido"
"823929","2026-07-07","2026-07-08T01:40:05.292Z","away","Michael Lorenzen","","","away","Michael Lorenzen","547179","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-08T02:10:00.000Z","29.9118","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823930","2026-07-06","2026-07-07T01:55:45.651Z","home","Eric Lauer","641778","PREGAME_LINESCORE_DEFENSE_ID","home","Eric Lauer","641778","FINAL_PITCHERS_ID","MATCHED","3","2026-07-07T02:10:00.000Z","14.23915","game_id y pitcher_id coinciden; actual_k final válido"
"823930","2026-07-06","2026-07-07T01:55:45.651Z","away","Kyle Freeland","","","away","Kyle Freeland","607536","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-07T02:10:00.000Z","14.23915","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823931","2026-07-05","2026-07-05T23:06:55.458Z","home","Emmet Sheehan","686218","PREGAME_LINESCORE_DEFENSE_ID","home","Emmet Sheehan","686218","FINAL_PITCHERS_ID","MATCHED","5","2026-07-05T23:20:00.000Z","13.0757","game_id y pitcher_id coinciden; actual_k final válido"
"823931","2026-07-05","2026-07-05T23:06:55.458Z","away","JP Sears","","","away","JP Sears","676664","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-05T23:20:00.000Z","13.0757","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823932","2026-07-04","2026-07-05T02:00:18.082Z","home","Yoshinobu Yamamoto","808967","PREGAME_LINESCORE_DEFENSE_ID","home","Yoshinobu Yamamoto","808967","FINAL_PITCHERS_ID","MATCHED","10","2026-07-05T02:10:00.000Z","9.698633","game_id y pitcher_id coinciden; actual_k final válido"
"823932","2026-07-04","2026-07-05T02:00:18.082Z","away","Wandy Peralta","","","away","Wandy Peralta","593974","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-05T02:10:00.000Z","9.698633","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823933","2026-07-03","2026-07-03T23:50:56.292Z","home","Shohei Ohtani","660271","PREGAME_LINESCORE_DEFENSE_ID","home","Shohei Ohtani","660271","FINAL_PITCHERS_ID","MATCHED","9","2026-07-04T02:10:00.000Z","139.0618","game_id y pitcher_id coinciden; actual_k final válido"
"823933","2026-07-03","2026-07-03T23:50:56.292Z","away","Michael King","","","away","Michael King","650633","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-04T02:10:00.000Z","139.0618","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823934","2026-06-21","2026-06-21T19:54:39.708Z","home","Emmet Sheehan","","","home","Emmet Sheehan","686218","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-21T20:10:00.000Z","15.3382","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823934","2026-06-21","2026-06-21T19:54:39.708Z","away","Brandon Young","","","away","Brandon Young","687064","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-21T20:10:00.000Z","15.3382","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823935","2026-07-02","2026-07-02T21:59:30.565Z","home","Roki Sasaki","","","home","Roki Sasaki","808963","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-03T02:10:00.000Z","250.490583","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823935","2026-07-02","2026-07-02T21:59:30.565Z","away","Randy Vásquez","","","away","Randy Vásquez","681190","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-03T02:10:00.000Z","250.490583","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823936","2026-06-19","2026-06-20T00:58:25.595Z","home","Roki Sasaki","","","home","Roki Sasaki","808963","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-20T02:10:00.000Z","71.573417","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823936","2026-06-19","2026-06-20T00:58:25.595Z","away","Trey Gibson","","","away","Trey Gibson","694346","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-20T02:10:00.000Z","71.573417","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823937","2026-06-20","2026-06-21T01:53:14.403Z","home","Yoshinobu Yamamoto","","","home","Yoshinobu Yamamoto","808967","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-21T02:10:00.000Z","16.75995","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823937","2026-06-20","2026-06-21T01:53:14.403Z","away","Trevor Rogers","","","away","Trevor Rogers","669432","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-21T02:10:00.000Z","16.75995","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823938","2026-06-15","2026-06-16T01:27:14.039Z","home","Eric Lauer","","","home","Eric Lauer","641778","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-16T02:10:00.000Z","42.766017","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823938","2026-06-15","2026-06-16T01:27:14.039Z","away","Nick Martinez","","","away","Nick Martinez","607259","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-16T02:10:00.000Z","42.766017","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823939","2026-06-16","2026-06-16T23:22:49.476Z","home","Justin Wrobleski","","","home","Justin Wrobleski","680736","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-17T02:10:00.000Z","167.1754","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823939","2026-06-16","2026-06-16T23:22:49.476Z","away","Drew Rasmussen","","","away","Drew Rasmussen","656876","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-17T02:10:00.000Z","167.1754","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823940","2026-06-17","2026-06-17T18:40:03.058Z","home","Shohei Ohtani","","","home","Shohei Ohtani","660271","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-17T19:10:00.000Z","29.949033","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823940","2026-06-17","2026-06-17T18:40:03.058Z","away","Shane McClanahan","","","away","Shane McClanahan","663556","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-17T19:10:00.000Z","29.949033","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823988","2026-08-26","2026-08-26T17:48:23.525Z","home","Grayson Rodriguez","680570","PREGAME_EXPLICIT_ID","home","Grayson Rodriguez","680570","FINAL_PITCHERS_ID","MATCHED","4","2026-08-26T20:07:00.000Z","138.607917","game_id y pitcher_id coinciden; actual_k final válido"
"823988","2026-08-26","2026-08-26T17:48:23.525Z","away","Joey Cantillo","676282","PREGAME_EXPLICIT_ID","away","Joey Cantillo","676282","FINAL_PITCHERS_ID","MATCHED","1","2026-08-26T20:07:00.000Z","138.607917","game_id y pitcher_id coinciden; actual_k final válido"
"823989","2026-08-25","2026-08-25T13:36:02.043Z","home","Walbert Ureña","","","home","Walbert Ureña","700712","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-08-26T01:38:00.000Z","721.96595","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823989","2026-08-25","2026-08-25T13:36:02.043Z","away","Gavin Williams","","","away","Gavin Williams","668909","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-08-26T01:38:00.000Z","721.96595","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823993","2026-08-14","2026-08-14T13:34:52.044Z","home","Grayson Rodriguez","","","home","Grayson Rodriguez","680570","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-08-15T01:38:00.000Z","723.1326","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823993","2026-08-14","2026-08-14T13:34:52.044Z","away","Seth Lugo","","","away","Seth Lugo","607625","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-08-15T01:38:00.000Z","723.1326","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823995","2026-08-13","2026-08-13T18:42:14.623Z","home","Walbert Ureña","","","home","Walbert Ureña","700712","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-08-14T02:07:00.000Z","444.756283","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823995","2026-08-13","2026-08-13T18:42:14.623Z","away","Jacob deGrom","","","away","Jacob deGrom","594798","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-08-14T02:07:00.000Z","444.756283","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824001","2026-07-27","2026-07-27T13:37:14.392Z","home","Walbert Ureña","","","home","Walbert Ureña","700712","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-28T01:38:00.000Z","720.760133","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824001","2026-07-27","2026-07-27T13:37:14.392Z","away","Tatsuya Imai","","","away","Tatsuya Imai","837227","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-28T01:38:00.000Z","720.760133","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824002","2026-07-29","2026-07-29T18:56:25.879Z","home","Grayson Rodriguez","","","home","Grayson Rodriguez","680570","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-30T01:38:00.000Z","401.568683","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824002","2026-07-29","2026-07-29T18:56:25.879Z","away","Hayden Wesneski","","","away","Hayden Wesneski","669713","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-30T01:38:00.000Z","401.568683","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824004","2026-07-22","2026-07-22T19:28:12.494Z","home","Reid Detmers","672282","PREGAME_LINESCORE_DEFENSE_ID","home","Reid Detmers","672282","FINAL_PITCHERS_ID","MATCHED","6","2026-07-22T20:07:00.000Z","38.791767","game_id y pitcher_id coinciden; actual_k final válido"
"824004","2026-07-22","2026-07-22T19:28:12.494Z","away","Hunter Dobbins","","","away","Hunter Dobbins","690928","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-22T20:07:00.000Z","38.791767","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824005","2026-07-21","2026-07-21T22:26:49.904Z","home","Walbert Ureña","700712","PREGAME_LINESCORE_DEFENSE_ID","home","Walbert Ureña","700712","FINAL_PITCHERS_ID","MATCHED","5","2026-07-22T01:38:00.000Z","191.168267","game_id y pitcher_id coinciden; actual_k final válido"
"824005","2026-07-21","2026-07-21T22:26:49.904Z","away","Matthew Liberatore","","","away","Matthew Liberatore","669461","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-22T01:38:00.000Z","191.168267","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824006","2026-07-20","2026-07-20T16:38:01.067Z","home","José Soriano","","","home","José Soriano","667755","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-21T02:10:00.000Z","571.982217","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824006","2026-07-20","2026-07-20T16:38:01.067Z","away","Kyle Leahy","","","away","Kyle Leahy","681517","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-21T02:10:00.000Z","571.982217","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824007","2026-07-19","2026-07-19T19:08:36.312Z","home","Ryan Johnson","696270","PREGAME_LINESCORE_DEFENSE_ID","home","Ryan Johnson","696270","FINAL_PITCHERS_ID","MATCHED","5","2026-07-19T20:07:00.000Z","58.3948","game_id y pitcher_id coinciden; actual_k final válido"
"824007","2026-07-19","2026-07-19T19:08:36.312Z","away","Casey Mize","","","away","Casey Mize","663554","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-19T20:07:00.000Z","58.3948","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824008","2026-07-18","2026-07-18T15:24:34.576Z","home","Grayson Rodriguez","","","home","Grayson Rodriguez","680570","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-19T02:07:00.000Z","642.423733","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824008","2026-07-18","2026-07-18T15:24:34.576Z","away","Tarik Skubal","","","away","Tarik Skubal","669373","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-19T02:07:00.000Z","642.423733","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824009","2026-07-17","2026-07-18T01:37:03.499Z","home","Reid Detmers","672282","PREGAME_LINESCORE_DEFENSE_ID","home","Reid Detmers","672282","FINAL_PITCHERS_ID","MATCHED","7","2026-07-18T01:38:00.000Z","0.941683","game_id y pitcher_id coinciden; actual_k final válido"
"824009","2026-07-17","2026-07-18T01:37:03.499Z","away","Troy Melton","","","away","Troy Melton","675512","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-18T01:38:00.000Z","0.941683","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824010","2026-07-05","2026-07-06T00:32:52.215Z","home","Ryan Johnson","696270","PREGAME_LINESCORE_DEFENSE_ID","home","Ryan Johnson","696270","FINAL_PITCHERS_ID","MATCHED","6","2026-07-06T01:30:00.000Z","57.12975","game_id y pitcher_id coinciden; actual_k final válido"
"824010","2026-07-05","2026-07-06T00:32:52.215Z","away","Ranger Suarez","","","away","Ranger Suarez","624133","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-06T01:30:00.000Z","57.12975","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824011","2026-06-28","2026-06-28T19:14:12.583Z","home","Sam Aldegheri","691951","PREGAME_LINESCORE_DEFENSE_ID","home","Sam Aldegheri","691951","FINAL_PITCHERS_ID","MATCHED","4","2026-06-28T19:15:00.000Z","0.790283","game_id y pitcher_id coinciden; actual_k final válido"
"824011","2026-06-28","2026-06-28T19:14:12.583Z","away","Aaron Civale","","","away","Aaron Civale","650644","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-28T19:15:00.000Z","0.790283","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824012","2026-07-04","2026-07-05T01:32:05.087Z","home","Sam Aldegheri","691951","PREGAME_LINESCORE_DEFENSE_ID","home","Sam Aldegheri","691951","FINAL_PITCHERS_ID","MATCHED","2","2026-07-05T01:38:00.000Z","5.915217","game_id y pitcher_id coinciden; actual_k final válido"
"824012","2026-07-04","2026-07-05T01:32:05.087Z","away","Sonny Gray","","","away","Sonny Gray","543243","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-05T01:38:00.000Z","5.915217","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824013","2026-07-03","2026-07-03T23:51:05.375Z","home","Reid Detmers","672282","PREGAME_LINESCORE_DEFENSE_ID","home","Reid Detmers","672282","FINAL_PITCHERS_ID","MATCHED","5","2026-07-04T01:38:00.000Z","106.910417","game_id y pitcher_id coinciden; actual_k final válido"
"824013","2026-07-03","2026-07-03T23:51:05.375Z","away","Jake Bennett","","","away","Jake Bennett","687562","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-04T01:38:00.000Z","106.910417","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824014","2026-06-26","2026-06-27T01:36:56.429Z","home","Walbert Ureña","700712","PREGAME_LINESCORE_DEFENSE_ID","home","Walbert Ureña","700712","FINAL_PITCHERS_ID","MATCHED","5","2026-06-27T01:38:00.000Z","1.059517","game_id y pitcher_id coinciden; actual_k final válido"
"824014","2026-06-26","2026-06-27T01:36:56.429Z","away","J.T. Ginn","","","away","J.T. Ginn","669372","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-27T01:38:00.000Z","1.059517","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824015","2026-06-27","2026-06-28T01:27:43.327Z","home","Reid Detmers","672282","PREGAME_LINESCORE_DEFENSE_ID","home","Reid Detmers","672282","FINAL_PITCHERS_ID","MATCHED","8","2026-06-28T01:38:00.000Z","10.277883","game_id y pitcher_id coinciden; actual_k final válido"
"824015","2026-06-27","2026-06-28T01:27:43.327Z","away","Jack Perkins","","","away","Jack Perkins","678022","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-28T01:38:00.000Z","10.277883","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824016","2026-06-22","2026-06-23T01:17:04.287Z","home","Sam Aldegheri","","","home","Sam Aldegheri","691951","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-23T01:38:00.000Z","20.92855","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824016","2026-06-22","2026-06-23T01:17:04.287Z","away","Kyle Bradish","","","away","Kyle Bradish","680694","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-23T01:38:00.000Z","20.92855","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824017","2026-06-23","2026-06-24T00:56:43.812Z","home","Ryan Johnson","696270","PREGAME_LINESCORE_DEFENSE_ID","home","Ryan Johnson","696270","FINAL_PITCHERS_ID","MATCHED","8","2026-06-24T01:38:00.000Z","41.2698","game_id y pitcher_id coinciden; actual_k final válido"
"824017","2026-06-23","2026-06-24T00:56:43.812Z","away","Shane Baz","","","away","Shane Baz","669358","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-24T01:38:00.000Z","41.2698","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824018","2026-06-24","2026-06-24T20:06:43.608Z","home","José Soriano","667755","PREGAME_LINESCORE_DEFENSE_ID","home","José Soriano","667755","FINAL_PITCHERS_ID","MATCHED","4","2026-06-24T20:07:00.000Z","0.2732","game_id y pitcher_id coinciden; actual_k final válido"
"824018","2026-06-24","2026-06-24T20:06:43.608Z","away","Trey Gibson","","","away","Trey Gibson","694346","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-24T20:07:00.000Z","0.2732","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824019","2026-06-13","2026-06-14T00:28:37.635Z","home","José Soriano","","","home","José Soriano","","","UNRESOLVED_PREGAME_ID","","2026-06-14T02:07:00.000Z","98.37275","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824019","2026-06-13","2026-06-14T00:28:37.635Z","away","Griffin Jax","","","away","Griffin Jax","","","UNRESOLVED_PREGAME_ID","","2026-06-14T02:07:00.000Z","98.37275","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824020","2026-06-12","2026-06-13T01:25:57.510Z","home","Sam Aldegheri","","","home","Sam Aldegheri","","","UNRESOLVED_PREGAME_ID","","2026-06-13T01:38:00.000Z","12.0415","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824020","2026-06-12","2026-06-13T01:25:57.510Z","away","Shane McClanahan","","","away","Shane McClanahan","","","UNRESOLVED_PREGAME_ID","","2026-06-13T01:38:00.000Z","12.0415","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824021","2026-06-14","2026-06-14T19:13:32.295Z","home","Grayson Rodriguez","","","home","Grayson Rodriguez","","","UNRESOLVED_PREGAME_ID","","2026-06-14T20:07:00.000Z","53.46175","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824021","2026-06-14","2026-06-14T19:13:32.295Z","away","Casey Legumina","","","away","Casey Legumina","","","UNRESOLVED_PREGAME_ID","","2026-06-14T20:07:00.000Z","53.46175","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824083","2026-07-22","2026-07-22T18:07:20.465Z","home","Seth Lugo","607625","PREGAME_LINESCORE_DEFENSE_ID","home","Seth Lugo","607625","FINAL_PITCHERS_ID","MATCHED","5","2026-07-22T18:10:00.000Z","2.658917","game_id y pitcher_id coinciden; actual_k final válido"
