game_id,game_date,side,pregame_pitcher_name,pregame_pitcher_id,pregame_id_source,pregame_id_confidence,pregame_temporal_verification,external_current_id_match,final_pitcher_name,final_pitcher_id,final_id_source,actual_k,status,snapshot_captured_at,scheduled_start,minutes_before_start,identity_conflict_details,change_detected,target_source,reason
"823848","2026-07-08","home","Tyler Phillips","663969","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Tyler Phillips","663969","FINAL_BOXSCORE_PLAYER_ID","3","MATCHED","2026-07-08T20:22:54.541Z","2026-07-08T22:40:00.000Z","137.090983","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823848","2026-07-08","away","George Kirby","","","","","","George Kirby","669923","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-08T20:22:54.541Z","2026-07-08T22:40:00.000Z","137.090983","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823849","2026-06-23","home","Sandy Alcantara","645261","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Sandy Alcantara","645261","FINAL_BOXSCORE_PLAYER_ID","4","MATCHED","2026-06-23T21:42:19.556Z","2026-06-23T22:40:00.000Z","57.674067","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823849","2026-06-23","away","Cal Quantrill","","","","","","Cal Quantrill","615698","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-23T21:42:19.556Z","2026-06-23T22:40:00.000Z","57.674067","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823850","2026-06-24","home","Eury Pérez","691587","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Eury Pérez","691587","FINAL_BOXSCORE_PLAYER_ID","1","MATCHED","2026-06-24T16:02:45.541Z","2026-06-24T16:10:00.000Z","7.240983","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823850","2026-06-24","away","Jacob deGrom","","","","","","Jacob deGrom","594798","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-24T16:02:45.541Z","2026-06-24T16:10:00.000Z","7.240983","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823851","2026-06-22","home","Tyler Phillips","","","","","","Tyler Phillips","663969","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-22T22:25:49.052Z","2026-06-22T22:40:00.000Z","14.182467","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823851","2026-06-22","away","Tyler Alexander","","","","","","Tyler Alexander","641302","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-22T22:25:49.052Z","2026-06-22T22:40:00.000Z","14.182467","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823852","2026-06-21","home","Ryan Gusto","","","","","","Ryan Gusto","687473","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-21T16:30:32.030Z","2026-06-21T17:40:00.000Z","69.466167","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823852","2026-06-21","away","Logan Webb","","","","","","Logan Webb","657277","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-21T16:30:32.030Z","2026-06-21T17:40:00.000Z","69.466167","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823853","2026-06-19","home","Lake Bachar","","","","","","Lake Bachar","669199","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-19T21:54:51.692Z","2026-06-19T23:10:00.000Z","75.138467","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823853","2026-06-19","away","Landen Roupp","","","","","","Landen Roupp","694738","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-19T21:54:51.692Z","2026-06-19T23:10:00.000Z","75.138467","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823854","2026-06-20","home","Max Meyer","","","","","","Max Meyer","676974","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-20T17:15:42.028Z","2026-06-20T20:10:00.000Z","174.299533","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823854","2026-06-20","away","Trevor McDonald","","","","","","Trevor McDonald","686790","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-20T17:15:42.028Z","2026-06-20T20:10:00.000Z","174.299533","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823913","2026-08-14","home","Yoshinobu Yamamoto","","","","","","Yoshinobu Yamamoto","808967","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-08-14T13:34:57.638Z","2026-08-15T02:10:00.000Z","755.039367","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823913","2026-08-14","away","Robert Gasser","","","","","","Robert Gasser","688107","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-08-14T13:34:57.638Z","2026-08-15T02:10:00.000Z","755.039367","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823915","2026-08-13","home","Roki Sasaki","","","","","","Roki Sasaki","808963","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-08-13T18:42:17.615Z","2026-08-14T02:10:00.000Z","447.706417","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823915","2026-08-13","away","Shane Drohan","","","","","","Shane Drohan","675660","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-08-13T18:42:17.615Z","2026-08-14T02:10:00.000Z","447.706417","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823924","2026-07-29","home","Eric Lauer","","","","","","Eric Lauer","641778","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-29T18:56:21.986Z","2026-07-30T02:10:00.000Z","433.633567","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823924","2026-07-29","away","Emerson Hancock","","","","","","Emerson Hancock","676106","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-29T18:56:21.986Z","2026-07-30T02:10:00.000Z","433.633567","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823925","2026-07-12","home","Emmet Sheehan","686218","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Emmet Sheehan","686218","FINAL_BOXSCORE_PLAYER_ID","7","MATCHED","2026-07-12T20:00:56.841Z","2026-07-12T20:10:00.000Z","9.05265","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823925","2026-07-12","away","Mitch Bratt","","","","","","Mitch Bratt","683352","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-12T20:00:56.841Z","2026-07-12T20:10:00.000Z","9.05265","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823926","2026-07-11","home","Yoshinobu Yamamoto","808967","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Yoshinobu Yamamoto","808967","FINAL_BOXSCORE_PLAYER_ID","6","MATCHED","2026-07-11T21:46:21.812Z","2026-07-12T01:10:00.000Z","203.636467","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823926","2026-07-11","away","Brandon Pfaadt","","","","","","Brandon Pfaadt","694297","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-11T21:46:21.812Z","2026-07-12T01:10:00.000Z","203.636467","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823927","2026-07-10","home","Por definir","","","","","","Kyle Hurt","669165","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-10T20:35:20.119Z","2026-07-11T02:10:00.000Z","334.664683","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823927","2026-07-10","away","Eduardo Rodriguez","","","","","","Eduardo Rodriguez","593958","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-10T20:35:20.119Z","2026-07-11T02:10:00.000Z","334.664683","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823928","2026-07-08","home","Roki Sasaki","808963","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Roki Sasaki","808963","FINAL_BOXSCORE_PLAYER_ID","5","MATCHED","2026-07-09T01:49:49.097Z","2026-07-09T02:10:00.000Z","20.181717","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823928","2026-07-08","away","Gabriel Hughes","","","","","","Gabriel Hughes","687312","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-09T01:49:49.097Z","2026-07-09T02:10:00.000Z","20.181717","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823929","2026-07-07","home","Justin Wrobleski","680736","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Justin Wrobleski","680736","FINAL_BOXSCORE_PLAYER_ID","9","MATCHED","2026-07-08T01:40:05.292Z","2026-07-08T02:10:00.000Z","29.9118","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823929","2026-07-07","away","Michael Lorenzen","","","","","","Michael Lorenzen","547179","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-08T01:40:05.292Z","2026-07-08T02:10:00.000Z","29.9118","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823930","2026-07-06","home","Eric Lauer","641778","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Eric Lauer","641778","FINAL_BOXSCORE_PLAYER_ID","3","MATCHED","2026-07-07T01:55:45.651Z","2026-07-07T02:10:00.000Z","14.23915","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823930","2026-07-06","away","Kyle Freeland","","","","","","Kyle Freeland","607536","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-07T01:55:45.651Z","2026-07-07T02:10:00.000Z","14.23915","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823931","2026-07-05","home","Emmet Sheehan","686218","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Emmet Sheehan","686218","FINAL_BOXSCORE_PLAYER_ID","5","MATCHED","2026-07-05T23:06:55.458Z","2026-07-05T23:20:00.000Z","13.0757","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823931","2026-07-05","away","JP Sears","","","","","","JP Sears","676664","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-05T23:06:55.458Z","2026-07-05T23:20:00.000Z","13.0757","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823932","2026-07-04","home","Yoshinobu Yamamoto","808967","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Yoshinobu Yamamoto","808967","FINAL_BOXSCORE_PLAYER_ID","10","MATCHED","2026-07-05T02:00:18.082Z","2026-07-05T02:10:00.000Z","9.698633","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823932","2026-07-04","away","Wandy Peralta","","","","","","Wandy Peralta","593974","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-05T02:00:18.082Z","2026-07-05T02:10:00.000Z","9.698633","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823933","2026-07-03","home","Shohei Ohtani","660271","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Shohei Ohtani","660271","FINAL_BOXSCORE_PLAYER_ID","9","MATCHED","2026-07-03T23:50:56.292Z","2026-07-04T02:10:00.000Z","139.0618","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823933","2026-07-03","away","Michael King","","","","","","Michael King","650633","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-03T23:50:56.292Z","2026-07-04T02:10:00.000Z","139.0618","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823934","2026-06-21","home","Emmet Sheehan","","","","","","Emmet Sheehan","686218","FINAL_PITCHERS_ID","","PREGAME_ID_MISSING","2026-06-21T19:54:39.708Z","2026-06-21T20:10:00.000Z","15.3382","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823934","2026-06-21","away","Brandon Young","","","","","","Brandon Young","687064","FINAL_PITCHERS_ID","","PREGAME_ID_MISSING","2026-06-21T19:54:39.708Z","2026-06-21T20:10:00.000Z","15.3382","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823935","2026-07-02","home","Roki Sasaki","","","","","","Roki Sasaki","808963","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-02T21:59:30.565Z","2026-07-03T02:10:00.000Z","250.490583","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823935","2026-07-02","away","Randy Vásquez","","","","","","Randy Vásquez","681190","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-02T21:59:30.565Z","2026-07-03T02:10:00.000Z","250.490583","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823936","2026-06-19","home","Roki Sasaki","","","","","","Roki Sasaki","808963","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-20T00:58:25.595Z","2026-06-20T02:10:00.000Z","71.573417","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823936","2026-06-19","away","Trey Gibson","","","","","","Trey Gibson","694346","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-20T00:58:25.595Z","2026-06-20T02:10:00.000Z","71.573417","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823937","2026-06-20","home","Yoshinobu Yamamoto","","","","","","Yoshinobu Yamamoto","808967","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-21T01:53:14.403Z","2026-06-21T02:10:00.000Z","16.75995","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823937","2026-06-20","away","Trevor Rogers","","","","","","Trevor Rogers","669432","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-21T01:53:14.403Z","2026-06-21T02:10:00.000Z","16.75995","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823938","2026-06-15","home","Eric Lauer","","","","","","Eric Lauer","641778","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-16T01:27:14.039Z","2026-06-16T02:10:00.000Z","42.766017","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823938","2026-06-15","away","Nick Martinez","","","","","","Nick Martinez","607259","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-16T01:27:14.039Z","2026-06-16T02:10:00.000Z","42.766017","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823939","2026-06-16","home","Justin Wrobleski","","","","","","Justin Wrobleski","680736","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-16T23:22:49.476Z","2026-06-17T02:10:00.000Z","167.1754","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823939","2026-06-16","away","Drew Rasmussen","","","","","","Drew Rasmussen","656876","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-16T23:22:49.476Z","2026-06-17T02:10:00.000Z","167.1754","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823940","2026-06-17","home","Shohei Ohtani","","","","","","Shohei Ohtani","660271","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-17T18:40:03.058Z","2026-06-17T19:10:00.000Z","29.949033","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823940","2026-06-17","away","Shane McClanahan","","","","","","Shane McClanahan","663556","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-17T18:40:03.058Z","2026-06-17T19:10:00.000Z","29.949033","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823988","2026-08-26","home","Grayson Rodriguez","680570","PITCHERS_PITCHER_ID","HIGH","","","Grayson Rodriguez","680570","FINAL_BOXSCORE_PLAYER_ID","4","MATCHED","2026-08-26T17:48:23.525Z","2026-08-26T20:07:00.000Z","138.607917","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823988","2026-08-26","away","Joey Cantillo","676282","PITCHERS_PITCHER_ID","HIGH","","","Joey Cantillo","676282","FINAL_BOXSCORE_PLAYER_ID","1","MATCHED","2026-08-26T17:48:23.525Z","2026-08-26T20:07:00.000Z","138.607917","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823989","2026-08-25","home","Walbert Ureña","","","","","","Walbert Ureña","700712","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-08-25T13:36:02.043Z","2026-08-26T01:38:00.000Z","721.96595","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823989","2026-08-25","away","Gavin Williams","","","","","","Gavin Williams","668909","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-08-25T13:36:02.043Z","2026-08-26T01:38:00.000Z","721.96595","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823993","2026-08-14","home","Grayson Rodriguez","","","","","","Grayson Rodriguez","680570","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-08-14T13:34:52.044Z","2026-08-15T01:38:00.000Z","723.1326","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823993","2026-08-14","away","Seth Lugo","","","","","","Seth Lugo","607625","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-08-14T13:34:52.044Z","2026-08-15T01:38:00.000Z","723.1326","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823995","2026-08-13","home","Walbert Ureña","","","","","","Walbert Ureña","700712","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-08-13T18:42:14.623Z","2026-08-14T02:07:00.000Z","444.756283","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823995","2026-08-13","away","Jacob deGrom","","","","","","Jacob deGrom","594798","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-08-13T18:42:14.623Z","2026-08-14T02:07:00.000Z","444.756283","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824001","2026-07-27","home","Walbert Ureña","","","","","","Walbert Ureña","700712","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-27T13:37:14.392Z","2026-07-28T01:38:00.000Z","720.760133","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824001","2026-07-27","away","Tatsuya Imai","","","","","","Tatsuya Imai","837227","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-27T13:37:14.392Z","2026-07-28T01:38:00.000Z","720.760133","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824002","2026-07-29","home","Grayson Rodriguez","","","","","","Grayson Rodriguez","680570","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-29T18:56:25.879Z","2026-07-30T01:38:00.000Z","401.568683","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824002","2026-07-29","away","Hayden Wesneski","","","","","","Hayden Wesneski","669713","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-29T18:56:25.879Z","2026-07-30T01:38:00.000Z","401.568683","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824004","2026-07-22","home","Reid Detmers","672282","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Reid Detmers","672282","FINAL_BOXSCORE_PLAYER_ID","6","MATCHED","2026-07-22T19:28:12.494Z","2026-07-22T20:07:00.000Z","38.791767","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"824004","2026-07-22","away","Hunter Dobbins","","","","","","Hunter Dobbins","690928","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-22T19:28:12.494Z","2026-07-22T20:07:00.000Z","38.791767","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824005","2026-07-21","home","Walbert Ureña","700712","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Walbert Ureña","700712","FINAL_BOXSCORE_PLAYER_ID","5","MATCHED","2026-07-21T22:26:49.904Z","2026-07-22T01:38:00.000Z","191.168267","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"824005","2026-07-21","away","Matthew Liberatore","","","","","","Matthew Liberatore","669461","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-21T22:26:49.904Z","2026-07-22T01:38:00.000Z","191.168267","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824006","2026-07-20","home","José Soriano","","","","","","José Soriano","667755","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-20T16:38:01.067Z","2026-07-21T02:10:00.000Z","571.982217","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824006","2026-07-20","away","Kyle Leahy","","","","","","Kyle Leahy","681517","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-20T16:38:01.067Z","2026-07-21T02:10:00.000Z","571.982217","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824007","2026-07-19","home","Ryan Johnson","696270","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Ryan Johnson","696270","FINAL_BOXSCORE_PLAYER_ID","5","MATCHED","2026-07-19T19:08:36.312Z","2026-07-19T20:07:00.000Z","58.3948","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"824007","2026-07-19","away","Casey Mize","","","","","","Casey Mize","663554","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-19T19:08:36.312Z","2026-07-19T20:07:00.000Z","58.3948","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824008","2026-07-18","home","Grayson Rodriguez","","","","","","Grayson Rodriguez","680570","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-18T15:24:34.576Z","2026-07-19T02:07:00.000Z","642.423733","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824008","2026-07-18","away","Tarik Skubal","","","","","","Tarik Skubal","669373","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-18T15:24:34.576Z","2026-07-19T02:07:00.000Z","642.423733","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824009","2026-07-17","home","Reid Detmers","672282","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Reid Detmers","672282","FINAL_BOXSCORE_PLAYER_ID","7","MATCHED","2026-07-18T01:37:03.499Z","2026-07-18T01:38:00.000Z","0.941683","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"824009","2026-07-17","away","Troy Melton","","","","","","Troy Melton","675512","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-18T01:37:03.499Z","2026-07-18T01:38:00.000Z","0.941683","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824010","2026-07-05","home","Ryan Johnson","696270","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Ryan Johnson","696270","FINAL_BOXSCORE_PLAYER_ID","6","MATCHED","2026-07-06T00:32:52.215Z","2026-07-06T01:30:00.000Z","57.12975","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"824010","2026-07-05","away","Ranger Suarez","","","","","","Ranger Suarez","624133","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-06T00:32:52.215Z","2026-07-06T01:30:00.000Z","57.12975","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824011","2026-06-28","home","Sam Aldegheri","691951","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Sam Aldegheri","691951","FINAL_BOXSCORE_PLAYER_ID","4","MATCHED","2026-06-28T19:14:12.583Z","2026-06-28T19:15:00.000Z","0.790283","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"824011","2026-06-28","away","Aaron Civale","","","","","","Aaron Civale","650644","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-28T19:14:12.583Z","2026-06-28T19:15:00.000Z","0.790283","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824012","2026-07-04","home","Sam Aldegheri","691951","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Sam Aldegheri","691951","FINAL_BOXSCORE_PLAYER_ID","2","MATCHED","2026-07-05T01:32:05.087Z","2026-07-05T01:38:00.000Z","5.915217","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"824012","2026-07-04","away","Sonny Gray","","","","","","Sonny Gray","543243","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-05T01:32:05.087Z","2026-07-05T01:38:00.000Z","5.915217","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824013","2026-07-03","home","Reid Detmers","672282","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Reid Detmers","672282","FINAL_BOXSCORE_PLAYER_ID","5","MATCHED","2026-07-03T23:51:05.375Z","2026-07-04T01:38:00.000Z","106.910417","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"824013","2026-07-03","away","Jake Bennett","","","","","","Jake Bennett","687562","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-03T23:51:05.375Z","2026-07-04T01:38:00.000Z","106.910417","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824014","2026-06-26","home","Walbert Ureña","700712","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Walbert Ureña","700712","FINAL_BOXSCORE_PLAYER_ID","5","MATCHED","2026-06-27T01:36:56.429Z","2026-06-27T01:38:00.000Z","1.059517","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
