scenario,game_id,pitcher_id,game_date,side,feature,stored_value,reconstructed_value,absolute_difference,relative_difference,exact_match,material_difference,history_count,history_game_ids,target_game_excluded,future_games_excluded,target_stats_used,target_identity_source
A_STRICT,825003,669302,2026-05-27,away,last5KsStd,1.85,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,825003,669302,2026-05-27,away,last5IpAvg,5.9,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,825003,669302,2026-05-27,away,last5BfAvg,23.2,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,825003,669302,2026-05-27,away,last5PitchCountAvg,92.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,825003,669302,2026-05-27,away,pitchesLast3Starts,278.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,825003,669302,2026-05-27,away,last3Ks1,6.0,6.0,0.0,0.0,True,False,13,824110|823139|824605|823143|823147|823152|823154|822918|823158|823163,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,825003,669302,2026-05-27,away,last3Ks2,5.0,5.0,0.0,0.0,True,False,13,824110|823139|824605|823143|823147|823152|823154|822918|823158|823163,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,825003,669302,2026-05-27,away,last3Ks3,9.0,9.0,0.0,0.0,True,False,13,824110|823139|824605|823143|823147|823152|823154|822918|823158|823163,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,825003,669302,2026-05-27,away,last5KsAvg,5.6,5.4,0.1999999999999993,0.03571428571428559,False,False,13,824110|823139|824605|823143|823147|823152|823154|822918|823158|823163,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,825003,669302,2026-05-27,away,last5KsStd,1.85,2.06,0.20999999999999996,0.11351351351351349,False,False,13,824110|823139|824605|823143|823147|823152|823154|822918|823158|823163,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,825003,669302,2026-05-27,away,last5IpAvg,5.9,5.7,0.20000000000000018,0.03389830508474579,False,False,13,824110|823139|824605|823143|823147|823152|823154|822918|823158|823163,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,825003,669302,2026-05-27,away,last5BfAvg,23.2,22.6,0.5999999999999979,0.02586206896551715,False,False,13,824110|823139|824605|823143|823147|823152|823154|822918|823158|823163,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,825003,669302,2026-05-27,away,last5PitchCountAvg,92.0,91.0,1.0,0.010869565217391304,False,False,13,824110|823139|824605|823143|823147|823152|823154|822918|823158|823163,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,825003,669302,2026-05-27,away,pitchesLast3Starts,278.0,278.0,0.0,0.0,True,False,13,824110|823139|824605|823143|823147|823152|823154|822918|823158|823163,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823129,669302,2026-06-02,home,last3Ks1,6.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823129,669302,2026-06-02,home,last3Ks2,6.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823129,669302,2026-06-02,home,last3Ks3,5.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823129,669302,2026-06-02,home,last5KsAvg,6.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823129,669302,2026-06-02,home,last5KsStd,1.67,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823129,669302,2026-06-02,home,last5IpAvg,6.1,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823129,669302,2026-06-02,home,last5BfAvg,23.2,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823129,669302,2026-06-02,home,last5PitchCountAvg,92.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823129,669302,2026-06-02,home,pitchesLast3Starts,282.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823129,669302,2026-06-02,home,last3Ks1,6.0,6.0,0.0,0.0,True,False,14,825003|824110|823139|824605|823143|823147|823152|823154|822918|823158,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823129,669302,2026-06-02,home,last3Ks2,6.0,6.0,0.0,0.0,True,False,14,825003|824110|823139|824605|823143|823147|823152|823154|822918|823158,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823129,669302,2026-06-02,home,last3Ks3,5.0,5.0,0.0,0.0,True,False,14,825003|824110|823139|824605|823143|823147|823152|823154|822918|823158,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823129,669302,2026-06-02,home,last5KsAvg,6.0,6.0,0.0,0.0,True,False,14,825003|824110|823139|824605|823143|823147|823152|823154|822918|823158,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823129,669302,2026-06-02,home,last5KsStd,1.67,1.67,0.0,0.0,True,False,14,825003|824110|823139|824605|823143|823147|823152|823154|822918|823158,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823129,669302,2026-06-02,home,last5IpAvg,6.1,6.1,0.0,0.0,True,False,14,825003|824110|823139|824605|823143|823147|823152|823154|822918|823158,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823129,669302,2026-06-02,home,last5BfAvg,23.2,23.2,0.0,0.0,True,False,14,825003|824110|823139|824605|823143|823147|823152|823154|822918|823158,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823129,669302,2026-06-02,home,last5PitchCountAvg,92.0,92.0,0.0,0.0,True,False,14,825003|824110|823139|824605|823143|823147|823152|823154|822918|823158,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823129,669302,2026-06-02,home,pitchesLast3Starts,282.0,282.0,0.0,0.0,True,False,14,825003|824110|823139|824605|823143|823147|823152|823154|822918|823158,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,824830,669302,2026-06-09,away,last3Ks1,8.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,824830,669302,2026-06-09,away,last3Ks2,6.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,824830,669302,2026-06-09,away,last3Ks3,6.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,824830,669302,2026-06-09,away,last5KsAvg,6.8,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,824830,669302,2026-06-09,away,last5KsStd,1.47,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,824830,669302,2026-06-09,away,last5IpAvg,5.9,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,824830,669302,2026-06-09,away,last5BfAvg,22.6,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,824830,669302,2026-06-09,away,last5PitchCountAvg,94.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,824830,669302,2026-06-09,away,pitchesLast3Starts,284.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,824830,669302,2026-06-09,away,last3Ks1,8.0,8.0,0.0,0.0,True,False,15,823129|825003|824110|823139|824605|823143|823147|823152|823154|822918,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,824830,669302,2026-06-09,away,last3Ks2,6.0,6.0,0.0,0.0,True,False,15,823129|825003|824110|823139|824605|823143|823147|823152|823154|822918,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,824830,669302,2026-06-09,away,last3Ks3,6.0,6.0,0.0,0.0,True,False,15,823129|825003|824110|823139|824605|823143|823147|823152|823154|822918,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,824830,669302,2026-06-09,away,last5KsAvg,6.8,6.8,0.0,0.0,True,False,15,823129|825003|824110|823139|824605|823143|823147|823152|823154|822918,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,824830,669302,2026-06-09,away,last5KsStd,1.47,1.47,0.0,0.0,True,False,15,823129|825003|824110|823139|824605|823143|823147|823152|823154|822918,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,824830,669302,2026-06-09,away,last5IpAvg,5.9,5.9,0.0,0.0,True,False,15,823129|825003|824110|823139|824605|823143|823147|823152|823154|822918,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,824830,669302,2026-06-09,away,last5BfAvg,22.6,22.6,0.0,0.0,True,False,15,823129|825003|824110|823139|824605|823143|823147|823152|823154|822918,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,824830,669302,2026-06-09,away,last5PitchCountAvg,94.0,94.0,0.0,0.0,True,False,15,823129|825003|824110|823139|824605|823143|823147|823152|823154|822918,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,824830,669302,2026-06-09,away,pitchesLast3Starts,284.0,284.0,0.0,0.0,True,False,15,823129|825003|824110|823139|824605|823143|823147|823152|823154|822918,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823128,669302,2026-06-16,home,last3Ks1,5.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823128,669302,2026-06-16,home,last3Ks2,8.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823128,669302,2026-06-16,home,last3Ks3,6.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823128,669302,2026-06-16,home,last5KsAvg,6.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823128,669302,2026-06-16,home,last5KsStd,1.1,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823128,669302,2026-06-16,home,last5IpAvg,5.9,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823128,669302,2026-06-16,home,last5BfAvg,23.4,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823128,669302,2026-06-16,home,last5PitchCountAvg,97.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823128,669302,2026-06-16,home,pitchesLast3Starts,295.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823128,669302,2026-06-16,home,last3Ks1,5.0,5.0,0.0,0.0,True,False,16,824830|823129|825003|824110|823139|824605|823143|823147|823152|823154,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823128,669302,2026-06-16,home,last3Ks2,8.0,8.0,0.0,0.0,True,False,16,824830|823129|825003|824110|823139|824605|823143|823147|823152|823154,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823128,669302,2026-06-16,home,last3Ks3,6.0,6.0,0.0,0.0,True,False,16,824830|823129|825003|824110|823139|824605|823143|823147|823152|823154,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823128,669302,2026-06-16,home,last5KsAvg,6.0,6.0,0.0,0.0,True,False,16,824830|823129|825003|824110|823139|824605|823143|823147|823152|823154,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823128,669302,2026-06-16,home,last5KsStd,1.1,1.1,0.0,0.0,True,False,16,824830|823129|825003|824110|823139|824605|823143|823147|823152|823154,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823128,669302,2026-06-16,home,last5IpAvg,5.9,5.9,0.0,0.0,True,False,16,824830|823129|825003|824110|823139|824605|823143|823147|823152|823154,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823128,669302,2026-06-16,home,last5BfAvg,23.4,23.4,0.0,0.0,True,False,16,824830|823129|825003|824110|823139|824605|823143|823147|823152|823154,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823128,669302,2026-06-16,home,last5PitchCountAvg,97.0,97.0,0.0,0.0,True,False,16,824830|823129|825003|824110|823139|824605|823143|823147|823152|823154,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823128,669302,2026-06-16,home,pitchesLast3Starts,295.0,295.0,0.0,0.0,True,False,16,824830|823129|825003|824110|823139|824605|823143|823147|823152|823154,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823123,669302,2026-06-21,home,last3Ks1,10.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823123,669302,2026-06-21,home,last3Ks2,5.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823123,669302,2026-06-21,home,last3Ks3,8.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823123,669302,2026-06-21,home,last5KsAvg,7.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823123,669302,2026-06-21,home,last5KsStd,1.79,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823123,669302,2026-06-21,home,last5IpAvg,6.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823123,669302,2026-06-21,home,last5BfAvg,23.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823123,669302,2026-06-21,home,last5PitchCountAvg,97.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823123,669302,2026-06-21,home,pitchesLast3Starts,298.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823123,669302,2026-06-21,home,last3Ks1,10.0,10.0,0.0,0.0,True,False,17,823128|824830|823129|825003|824110|823139|824605|823143|823147|823152,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823123,669302,2026-06-21,home,last3Ks2,5.0,5.0,0.0,0.0,True,False,17,823128|824830|823129|825003|824110|823139|824605|823143|823147|823152,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823123,669302,2026-06-21,home,last3Ks3,8.0,8.0,0.0,0.0,True,False,17,823128|824830|823129|825003|824110|823139|824605|823143|823147|823152,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823123,669302,2026-06-21,home,last5KsAvg,7.0,7.0,0.0,0.0,True,False,17,823128|824830|823129|825003|824110|823139|824605|823143|823147|823152,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823123,669302,2026-06-21,home,last5KsStd,1.79,1.79,0.0,0.0,True,False,17,823128|824830|823129|825003|824110|823139|824605|823143|823147|823152,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823123,669302,2026-06-21,home,last5IpAvg,6.0,6.0,0.0,0.0,True,False,17,823128|824830|823129|825003|824110|823139|824605|823143|823147|823152,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823123,669302,2026-06-21,home,last5BfAvg,23.0,23.0,0.0,0.0,True,False,17,823128|824830|823129|825003|824110|823139|824605|823143|823147|823152,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823123,669302,2026-06-21,home,last5PitchCountAvg,97.0,97.0,0.0,0.0,True,False,17,823128|824830|823129|825003|824110|823139|824605|823143|823147|823152,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823123,669302,2026-06-21,home,pitchesLast3Starts,298.0,298.0,0.0,0.0,True,False,17,823128|824830|823129|825003|824110|823139|824605|823143|823147|823152,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,824421,669302,2026-06-27,away,last3Ks1,8.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,824421,669302,2026-06-27,away,last3Ks2,10.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,824421,669302,2026-06-27,away,last3Ks3,5.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,824421,669302,2026-06-27,away,last5KsAvg,7.4,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,824421,669302,2026-06-27,away,last5KsStd,1.74,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,824421,669302,2026-06-27,away,last5IpAvg,6.1,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,824421,669302,2026-06-27,away,last5BfAvg,23.2,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,824421,669302,2026-06-27,away,last5PitchCountAvg,97.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,824421,669302,2026-06-27,away,pitchesLast3Starts,293.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,824421,669302,2026-06-27,away,last3Ks1,8.0,8.0,0.0,0.0,True,False,18,823123|823128|824830|823129|825003|824110|823139|824605|823143|823147,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,824421,669302,2026-06-27,away,last3Ks2,10.0,10.0,0.0,0.0,True,False,18,823123|823128|824830|823129|825003|824110|823139|824605|823143|823147,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,824421,669302,2026-06-27,away,last3Ks3,5.0,5.0,0.0,0.0,True,False,18,823123|823128|824830|823129|825003|824110|823139|824605|823143|823147,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,824421,669302,2026-06-27,away,last5KsAvg,7.4,7.4,0.0,0.0,True,False,18,823123|823128|824830|823129|825003|824110|823139|824605|823143|823147,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,824421,669302,2026-06-27,away,last5KsStd,1.74,1.74,0.0,0.0,True,False,18,823123|823128|824830|823129|825003|824110|823139|824605|823143|823147,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,824421,669302,2026-06-27,away,last5IpAvg,6.1,6.1,0.0,0.0,True,False,18,823123|823128|824830|823129|825003|824110|823139|824605|823143|823147,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,824421,669302,2026-06-27,away,last5BfAvg,23.2,23.2,0.0,0.0,True,False,18,823123|823128|824830|823129|825003|824110|823139|824605|823143|823147,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,824421,669302,2026-06-27,away,last5PitchCountAvg,97.0,97.0,0.0,0.0,True,False,18,823123|823128|824830|823129|825003|824110|823139|824605|823143|823147,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,824421,669302,2026-06-27,away,pitchesLast3Starts,293.0,293.0,0.0,0.0,True,False,18,823123|823128|824830|823129|825003|824110|823139|824605|823143|823147,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823118,669302,2026-07-04,home,last3Ks1,7.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823118,669302,2026-07-04,home,last3Ks2,8.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823118,669302,2026-07-04,home,last3Ks3,10.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823118,669302,2026-07-04,home,last5KsAvg,7.6,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823118,669302,2026-07-04,home,last5KsStd,1.62,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823118,669302,2026-07-04,home,last5IpAvg,6.3,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823118,669302,2026-07-04,home,last5BfAvg,24.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823118,669302,2026-07-04,home,last5PitchCountAvg,99.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,823118,669302,2026-07-04,home,pitchesLast3Starts,291.0,,,,False,False,0,,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823118,669302,2026-07-04,home,last3Ks1,7.0,7.0,0.0,0.0,True,False,19,824421|823123|823128|824830|823129|825003|824110|823139|824605|823143,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823118,669302,2026-07-04,home,last3Ks2,8.0,8.0,0.0,0.0,True,False,19,824421|823123|823128|824830|823129|825003|824110|823139|824605|823143,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823118,669302,2026-07-04,home,last3Ks3,10.0,10.0,0.0,0.0,True,False,19,824421|823123|823128|824830|823129|825003|824110|823139|824605|823143,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823118,669302,2026-07-04,home,last5KsAvg,7.6,7.6,0.0,0.0,True,False,19,824421|823123|823128|824830|823129|825003|824110|823139|824605|823143,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823118,669302,2026-07-04,home,last5KsStd,1.62,1.62,0.0,0.0,True,False,19,824421|823123|823128|824830|823129|825003|824110|823139|824605|823143,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823118,669302,2026-07-04,home,last5IpAvg,6.3,6.3,0.0,0.0,True,False,19,824421|823123|823128|824830|823129|825003|824110|823139|824605|823143,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823118,669302,2026-07-04,home,last5BfAvg,24.0,24.0,0.0,0.0,True,False,19,824421|823123|823128|824830|823129|825003|824110|823139|824605|823143,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823118,669302,2026-07-04,home,last5PitchCountAvg,99.0,99.0,0.0,0.0,True,False,19,824421|823123|823128|824830|823129|825003|824110|823139|824605|823143,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,823118,669302,2026-07-04,home,pitchesLast3Starts,291.0,291.0,0.0,0.0,True,False,19,824421|823123|823128|824830|823129|825003|824110|823139|824605|823143,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,822953,669302,2026-07-11,away,last3Ks1,7.0,7.0,0.0,0.0,True,False,1,823163,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,822953,669302,2026-07-11,away,last3Ks2,7.0,,,,False,False,1,823163,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,822953,669302,2026-07-11,away,last3Ks3,8.0,,,,False,False,1,823163,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,822953,669302,2026-07-11,away,last5KsAvg,7.4,7.0,0.40000000000000036,0.0540540540540541,False,False,1,823163,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,822953,669302,2026-07-11,away,last5KsStd,1.62,0,1.62,1.0,False,True,1,823163,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,822953,669302,2026-07-11,away,last5IpAvg,6.7,5.3,1.4000000000000004,0.20895522388059706,False,True,1,823163,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,822953,669302,2026-07-11,away,last5BfAvg,24.2,21.0,3.1999999999999993,0.13223140495867766,False,True,1,823163,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,822953,669302,2026-07-11,away,last5PitchCountAvg,97.0,86.0,11.0,0.1134020618556701,False,True,1,823163,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
A_STRICT,822953,669302,2026-07-11,away,pitchesLast3Starts,288.0,86.0,202.0,0.7013888888888888,False,True,1,823163,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,822953,669302,2026-07-11,away,last3Ks1,7.0,7.0,0.0,0.0,True,False,20,823118|824421|823123|823128|824830|823129|825003|824110|823139|824605,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,822953,669302,2026-07-11,away,last3Ks2,7.0,7.0,0.0,0.0,True,False,20,823118|824421|823123|823128|824830|823129|825003|824110|823139|824605,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,822953,669302,2026-07-11,away,last3Ks3,8.0,8.0,0.0,0.0,True,False,20,823118|824421|823123|823128|824830|823129|825003|824110|823139|824605,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
B_DATE,822953,669302,2026-07-11,away,last5KsAvg,7.4,7.4,0.0,0.0,True,False,20,823118|824421|823123|823128|824830|823129|825003|824110|823139|824605,True,True,False,FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
