target_game_id,target_date,side,pitcher_id,new_feature,stored_feature,stored_value,reconstructed_value,absolute_error,exact_match,material_difference,competition_status,temporal_evidence
"823689","2026-06-27","home","702474","last5StartsIpAvg","last5IpAvg","4.2","4.222222222222222","0.022222222222222143","false","false","UNKNOWN","DATE_ONLY"
"823689","2026-06-27","home","702474","last5StartsBfAvg","last5BfAvg","18","18","0","true","false","UNKNOWN","DATE_ONLY"
"823689","2026-06-27","home","702474","last5StartsPitchCountAvg","last5PitchCountAvg","64","64","0","true","false","UNKNOWN","DATE_ONLY"
"823689","2026-06-27","home","702474","pitchesLastStart","pitchesLastStart","75","75","0","true","false","UNKNOWN","DATE_ONLY"
"823689","2026-06-27","home","702474","pitchesLast3Starts","pitchesLast3Starts","192","192","0","true","false","UNKNOWN","DATE_ONLY"
"823689","2026-06-27","home","702474","daysSinceLastStart","daysSinceLastStart","6","6","0","true","false","UNKNOWN","DATE_ONLY"
"823689","2026-06-27","home","702474","last3AppearancesKs1","last3Ks1","1","1","0","true","false","UNKNOWN","DATE_ONLY"
"823689","2026-06-27","home","702474","last3AppearancesKs2","last3Ks2","2","2","0","true","false","UNKNOWN","DATE_ONLY"
"823689","2026-06-27","home","702474","last3AppearancesKs3","last3Ks3","4","4","0","true","false","UNKNOWN","DATE_ONLY"
"823689","2026-06-27","home","702474","last3AppearancesIp1","last3Ip1","5","5","0","true","false","UNKNOWN","DATE_ONLY"
"823689","2026-06-27","home","702474","last3AppearancesIp2","last3Ip2","4.7","4.666666666666667","0.033333333333333215","false","false","UNKNOWN","DATE_ONLY"
"823689","2026-06-27","home","702474","last3AppearancesIp3","last3Ip3","3","3","0","true","false","UNKNOWN","DATE_ONLY"
"823689","2026-06-27","home","702474","last3AppearancesBf1","last3Bf1","23","23","0","true","false","UNKNOWN","DATE_ONLY"
"823689","2026-06-27","home","702474","last3AppearancesBf2","last3Bf2","18","18","0","true","false","UNKNOWN","DATE_ONLY"
"823689","2026-06-27","home","702474","last3AppearancesBf3","last3Bf3","13","13","0","true","false","UNKNOWN","DATE_ONLY"
"823689","2026-06-27","home","702474","last5AppearancesKsAvg","last5KsAvg","2.33","2.2","0.1299999999999999","false","false","UNKNOWN","DATE_ONLY"
"823689","2026-06-27","home","702474","last5AppearancesKsStd","last5KsStd","1.25","1.16619037896906","0.08380962103094003","false","false","UNKNOWN","DATE_ONLY"
"823689","2026-06-27","home","702474","last5AppearancesIpAvg","last5IpAvg","4.2","4.000000000000001","0.1999999999999993","false","false","UNKNOWN","DATE_ONLY"
"823689","2026-06-27","home","702474","last5AppearancesBfAvg","last5BfAvg","18","17.2","0.8000000000000007","false","false","UNKNOWN","DATE_ONLY"
"823689","2026-06-27","home","702474","last5AppearancesPitchCountAvg","last5PitchCountAvg","64","61.4","2.6000000000000014","false","true","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","last3StartsKs1","last3Ks1","3","3","0","true","false","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","last3StartsKs2","last3Ks2","","","","false","false","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","last3StartsKs3","last3Ks3","","","","false","false","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","last3StartsIp1","last3Ip1","4","4","0","true","false","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","last3StartsIp2","last3Ip2","","","","false","false","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","last3StartsIp3","last3Ip3","","","","false","false","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","last3StartsBf1","last3Bf1","15","15","0","true","false","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","last3StartsBf2","last3Bf2","","","","false","false","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","last3StartsBf3","last3Bf3","","","","false","false","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","last5StartsKsAvg","last5KsAvg","3","3","0","true","false","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","last5StartsKsStd","last5KsStd","0","0","0","true","false","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","last5StartsIpAvg","last5IpAvg","4","4","0","true","false","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","last5StartsBfAvg","last5BfAvg","15","15","0","true","false","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","last5StartsPitchCountAvg","last5PitchCountAvg","46","46","0","true","false","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","pitchesLastStart","pitchesLastStart","45","46","1","false","true","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","pitchesLast3Starts","pitchesLast3Starts","132","46","86","false","true","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","daysSinceLastStart","daysSinceLastStart","5","36","31","false","true","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","last3AppearancesKs1","last3Ks1","3","3","0","true","false","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","last3AppearancesKs2","last3Ks2","","3","","false","false","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","last3AppearancesKs3","last3Ks3","","3","","false","false","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","last3AppearancesIp1","last3Ip1","4","3","1","false","true","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","last3AppearancesIp2","last3Ip2","","4","","false","false","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","last3AppearancesIp3","last3Ip3","","2","","false","false","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","last3AppearancesBf1","last3Bf1","15","12","3","false","true","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","last3AppearancesBf2","last3Bf2","","15","","false","false","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","last3AppearancesBf3","last3Bf3","","9","","false","false","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","last5AppearancesKsAvg","last5KsAvg","3","2.8","0.20000000000000018","false","false","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","last5AppearancesKsStd","last5KsStd","0","1.6","1.6","false","true","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","last5AppearancesIpAvg","last5IpAvg","4","2.8666666666666667","1.1333333333333333","false","true","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","last5AppearancesBfAvg","last5BfAvg","15","12.2","2.8000000000000007","false","true","UNKNOWN","DATE_ONLY"
"823690","2026-06-23","home","696070","last5AppearancesPitchCountAvg","last5PitchCountAvg","46","45.4","0.6000000000000014","false","false","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","last3StartsKs1","last3Ks1","7","5","2","false","true","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","last3StartsKs2","last3Ks2","8","9","1","false","true","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","last3StartsKs3","last3Ks3","5","9","4","false","true","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","last3StartsIp1","last3Ip1","5","6","1","false","true","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","last3StartsIp2","last3Ip2","6","6","0","true","false","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","last3StartsIp3","last3Ip3","6","7.666666666666667","1.666666666666667","false","true","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","last3StartsBf1","last3Bf1","20","26","6","false","true","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","last3StartsBf2","last3Bf2","24","27","3","false","true","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","last3StartsBf3","last3Bf3","26","30","4","false","true","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","last5StartsKsAvg","last5KsAvg","7.6","7.8","0.20000000000000018","false","false","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","last5StartsKsStd","last5KsStd","1.5","1.6","0.10000000000000009","false","false","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","last5StartsIpAvg","last5IpAvg","6.1","6.333333333333334","0.23333333333333428","false","false","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","last5StartsBfAvg","last5BfAvg","25.4","25.4","0","true","false","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","last5StartsPitchCountAvg","last5PitchCountAvg","99","97.4","1.5999999999999943","false","true","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","pitchesLastStart","pitchesLastStart","97","102","5","false","true","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","pitchesLast3Starts","pitchesLast3Starts","301","298","3","false","true","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","daysSinceLastStart","daysSinceLastStart","6","18","12","false","true","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","last3AppearancesKs1","last3Ks1","7","7","0","true","false","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","last3AppearancesKs2","last3Ks2","8","5","3","false","true","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","last3AppearancesKs3","last3Ks3","5","9","4","false","true","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","last3AppearancesIp1","last3Ip1","5","5","0","true","false","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","last3AppearancesIp2","last3Ip2","6","6","0","true","false","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","last3AppearancesIp3","last3Ip3","6","6","0","true","false","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","last3AppearancesBf1","last3Bf1","20","20","0","true","false","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","last3AppearancesBf2","last3Bf2","24","26","2","false","true","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","last3AppearancesBf3","last3Bf3","26","27","1","false","true","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","last5AppearancesKsAvg","last5KsAvg","7.6","7.8","0.20000000000000018","false","false","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","last5AppearancesKsStd","last5KsStd","1.5","1.6","0.10000000000000009","false","false","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","last5AppearancesIpAvg","last5IpAvg","6.1","6.133333333333334","0.0333333333333341","false","false","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","last5AppearancesBfAvg","last5BfAvg","25.4","25","0.3999999999999986","false","false","UNKNOWN","DATE_ONLY"
"823691","2026-06-24","home","657746","last5AppearancesPitchCountAvg","last5PitchCountAvg","99","98.8","0.20000000000000284","false","false","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","last3StartsKs1","last3Ks1","9","9","0","true","false","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","last3StartsKs2","last3Ks2","6","6","0","true","false","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","last3StartsKs3","last3Ks3","2","2","0","true","false","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","last3StartsIp1","last3Ip1","6","6","0","true","false","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","last3StartsIp2","last3Ip2","6.3","6.333333333333333","0.033333333333333215","false","false","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","last3StartsIp3","last3Ip3","6","6","0","true","false","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","last3StartsBf1","last3Bf1","25","25","0","true","false","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","last3StartsBf2","last3Bf2","25","25","0","true","false","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","last3StartsBf3","last3Bf3","26","26","0","true","false","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","last5StartsKsAvg","last5KsAvg","5.8","5","0.7999999999999998","false","false","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","last5StartsKsStd","last5KsStd","2.32","2.449489742783178","0.12948974278317804","false","false","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","last5StartsIpAvg","last5IpAvg","5.7","5.533333333333333","0.16666666666666696","false","false","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","last5StartsBfAvg","last5BfAvg","23.8","23.4","0.40000000000000213","false","false","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","last5StartsPitchCountAvg","last5PitchCountAvg","87","89.4","2.4000000000000057","false","true","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","pitchesLastStart","pitchesLastStart","90","90","0","true","false","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","pitchesLast3Starts","pitchesLast3Starts","258","258","0","true","false","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","daysSinceLastStart","daysSinceLastStart","6","6","0","true","false","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","last3AppearancesKs1","last3Ks1","9","9","0","true","false","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","last3AppearancesKs2","last3Ks2","6","6","0","true","false","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","last3AppearancesKs3","last3Ks3","2","2","0","true","false","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","last3AppearancesIp1","last3Ip1","6","6","0","true","false","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","last3AppearancesIp2","last3Ip2","6.3","6.333333333333333","0.033333333333333215","false","false","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","last3AppearancesIp3","last3Ip3","6","6","0","true","false","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","last3AppearancesBf1","last3Bf1","25","25","0","true","false","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","last3AppearancesBf2","last3Bf2","25","25","0","true","false","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","last3AppearancesBf3","last3Bf3","26","26","0","true","false","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","last5AppearancesKsAvg","last5KsAvg","5.8","5","0.7999999999999998","false","false","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","last5AppearancesKsStd","last5KsStd","2.32","2.449489742783178","0.12948974278317804","false","false","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","last5AppearancesIpAvg","last5IpAvg","5.7","5.533333333333333","0.16666666666666696","false","false","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","last5AppearancesBfAvg","last5BfAvg","23.8","23.4","0.40000000000000213","false","false","UNKNOWN","DATE_ONLY"
"823759","2026-07-24","home","675660","last5AppearancesPitchCountAvg","last5PitchCountAvg","87","89.4","2.4000000000000057","false","true","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","last3StartsKs1","last3Ks1","3","4","1","false","true","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","last3StartsKs2","last3Ks2","4","10","6","false","true","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","last3StartsKs3","last3Ks3","7","6","1","false","true","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","last3StartsIp1","last3Ip1","3","4","1","false","true","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","last3StartsIp2","last3Ip2","4","6","2","false","true","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","last3StartsIp3","last3Ip3","5.3","3.6666666666666665","1.6333333333333333","false","true","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","last3StartsBf1","last3Bf1","16","20","4","false","true","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","last3StartsBf2","last3Bf2","20","19","1","false","true","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","last3StartsBf3","last3Bf3","21","15","6","false","true","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","last5StartsKsAvg","last5KsAvg","6","5","1","false","true","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","last5StartsKsStd","last5KsStd","2.45","2.8284271247461903","0.3784271247461901","false","false","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","last5StartsIpAvg","last5IpAvg","4.4","4.933333333333333","0.5333333333333323","false","false","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","last5StartsBfAvg","last5BfAvg","18.2","19.6","1.4000000000000021","false","true","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","last5StartsPitchCountAvg","last5PitchCountAvg","85","78.4","6.599999999999994","false","true","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","pitchesLastStart","pitchesLastStart","83","92","9","false","true","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","pitchesLast3Starts","pitchesLast3Starts","281","237","44","false","true","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","daysSinceLastStart","daysSinceLastStart","10","16","6","false","true","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","last3AppearancesKs1","last3Ks1","3","3","0","true","false","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","last3AppearancesKs2","last3Ks2","4","3","1","false","true","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","last3AppearancesKs3","last3Ks3","7","4","3","false","true","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","last3AppearancesIp1","last3Ip1","3","3","0","true","false","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","last3AppearancesIp2","last3Ip2","4","3","1","false","true","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","last3AppearancesIp3","last3Ip3","5.3","4","1.2999999999999998","false","true","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","last3AppearancesBf1","last3Bf1","16","16","0","true","false","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","last3AppearancesBf2","last3Bf2","20","16","4","false","true","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","last3AppearancesBf3","last3Bf3","21","20","1","false","true","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","last5AppearancesKsAvg","last5KsAvg","6","5.4","0.5999999999999996","false","false","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","last5AppearancesKsStd","last5KsStd","2.45","2.727636339397171","0.27763633939717103","false","false","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","last5AppearancesIpAvg","last5IpAvg","4.4","4.266666666666667","0.13333333333333375","false","false","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","last5AppearancesBfAvg","last5BfAvg","18.2","18.4","0.1999999999999993","false","false","UNKNOWN","DATE_ONLY"
"823760","2026-07-21","home","687075","last5AppearancesPitchCountAvg","last5PitchCountAvg","85","88.8","3.799999999999997","false","true","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","last3StartsKs1","last3Ks1","4","4","0","true","false","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","last3StartsKs2","last3Ks2","4","4","0","true","false","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","last3StartsKs3","last3Ks3","7","7","0","true","false","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","last3StartsIp1","last3Ip1","5","5","0","true","false","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","last3StartsIp2","last3Ip2","5.3","5.333333333333333","0.033333333333333215","false","false","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","last3StartsIp3","last3Ip3","5","5","0","true","false","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","last3StartsBf1","last3Bf1","17","17","0","true","false","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","last3StartsBf2","last3Bf2","21","21","0","true","false","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","last3StartsBf3","last3Bf3","19","19","0","true","false","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","last5StartsKsAvg","last5KsAvg","5.4","5.4","0","true","false","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","last5StartsKsStd","last5KsStd","1.36","1.3564659966250536","0.0035340033749464705","false","false","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","last5StartsIpAvg","last5IpAvg","5.1","5.066666666666666","0.033333333333333215","false","false","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","last5StartsBfAvg","last5BfAvg","19.6","19.6","0","true","false","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","last5StartsPitchCountAvg","last5PitchCountAvg","78","78.4","0.4000000000000057","false","false","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","pitchesLastStart","pitchesLastStart","73","73","0","true","false","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","pitchesLast3Starts","pitchesLast3Starts","234","234","0","true","false","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","daysSinceLastStart","daysSinceLastStart","5","5","0","true","false","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","last3AppearancesKs1","last3Ks1","4","4","0","true","false","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","last3AppearancesKs2","last3Ks2","4","4","0","true","false","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","last3AppearancesKs3","last3Ks3","7","7","0","true","false","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","last3AppearancesIp1","last3Ip1","5","5","0","true","false","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","last3AppearancesIp2","last3Ip2","5.3","5.333333333333333","0.033333333333333215","false","false","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","last3AppearancesIp3","last3Ip3","5","5","0","true","false","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","last3AppearancesBf1","last3Bf1","17","17","0","true","false","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","last3AppearancesBf2","last3Bf2","21","21","0","true","false","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","last3AppearancesBf3","last3Bf3","19","19","0","true","false","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","last5AppearancesKsAvg","last5KsAvg","5.4","5.4","0","true","false","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","last5AppearancesKsStd","last5KsStd","1.36","1.3564659966250536","0.0035340033749464705","false","false","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","last5AppearancesIpAvg","last5IpAvg","5.1","5.066666666666666","0.033333333333333215","false","false","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","last5AppearancesBfAvg","last5BfAvg","19.6","19.6","0","true","false","UNKNOWN","DATE_ONLY"
"823761","2026-07-22","home","701656","last5AppearancesPitchCountAvg","last5PitchCountAvg","78","78.4","0.4000000000000057","false","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","last3StartsKs1","last3Ks1","3","3","0","true","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","last3StartsKs2","last3Ks2","4","4","0","true","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","last3StartsKs3","last3Ks3","5","5","0","true","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","last3StartsIp1","last3Ip1","3","3","0","true","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","last3StartsIp2","last3Ip2","7.7","7.666666666666667","0.033333333333333215","false","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","last3StartsIp3","last3Ip3","5.7","5.666666666666667","0.033333333333333215","false","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","last3StartsBf1","last3Bf1","18","18","0","true","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","last3StartsBf2","last3Bf2","29","29","0","true","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","last3StartsBf3","last3Bf3","24","24","0","true","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","last5StartsKsAvg","last5KsAvg","4.8","4.8","0","true","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","last5StartsKsStd","last5KsStd","1.33","1.32664991614216","0.0033500838578399694","false","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","last5StartsIpAvg","last5IpAvg","5.6","5.6000000000000005","8.881784197001252e-16","false","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","last5StartsBfAvg","last5BfAvg","22.8","22.8","0","true","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","last5StartsPitchCountAvg","last5PitchCountAvg","87","87.4","0.4000000000000057","false","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","pitchesLastStart","pitchesLastStart","58","58","0","true","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","pitchesLast3Starts","pitchesLast3Starts","248","248","0","true","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","daysSinceLastStart","daysSinceLastStart","7","7","0","true","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","last3AppearancesKs1","last3Ks1","3","3","0","true","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","last3AppearancesKs2","last3Ks2","4","4","0","true","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","last3AppearancesKs3","last3Ks3","5","5","0","true","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","last3AppearancesIp1","last3Ip1","3","3","0","true","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","last3AppearancesIp2","last3Ip2","7.7","7.666666666666667","0.033333333333333215","false","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","last3AppearancesIp3","last3Ip3","5.7","5.666666666666667","0.033333333333333215","false","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","last3AppearancesBf1","last3Bf1","18","18","0","true","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","last3AppearancesBf2","last3Bf2","29","29","0","true","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","last3AppearancesBf3","last3Bf3","24","24","0","true","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","last5AppearancesKsAvg","last5KsAvg","4.8","4.8","0","true","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","last5AppearancesKsStd","last5KsStd","1.33","1.32664991614216","0.0033500838578399694","false","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","last5AppearancesIpAvg","last5IpAvg","5.6","5.6000000000000005","8.881784197001252e-16","false","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","last5AppearancesBfAvg","last5BfAvg","22.8","22.8","0","true","false","UNKNOWN","DATE_ONLY"
"823764","2026-07-19","home","688107","last5AppearancesPitchCountAvg","last5PitchCountAvg","87","87.4","0.4000000000000057","false","false","UNKNOWN","DATE_ONLY"
"823765","2026-07-02","home","694819","last3StartsKs1","last3Ks1","8","8","0","true","false","UNKNOWN","DATE_ONLY"
"823765","2026-07-02","home","694819","last3StartsKs2","last3Ks2","7","7","0","true","false","UNKNOWN","DATE_ONLY"
"823765","2026-07-02","home","694819","last3StartsKs3","last3Ks3","15","8","7","false","true","UNKNOWN","DATE_ONLY"
