scenario,definition,game_id,pitcher_id,game_date,side,feature,stored_value,reconstructed_clean,reconstructed_historical_formula,absolute_error,exact_match,material_difference,target_game_excluded,future_games_excluded,target_actual_k_used,target_boxscore_used
"DATE_ONLY","LAST3_STARTS","823848","663969","2026-07-08","home","daysSinceLastStart","5","5","5","0","true","false","true","true","false","false"
"STRICT","LAST3_STARTS","823848","663969","2026-07-08","home","last3Ks1","2","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823848","663969","2026-07-08","home","last3Ks2","1","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823848","663969","2026-07-08","home","last3Ks3","4","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823848","663969","2026-07-08","home","last3Ip1","3.3","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823848","663969","2026-07-08","home","last3Ip2","7.3","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823848","663969","2026-07-08","home","last3Ip3","6","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823848","663969","2026-07-08","home","last3Bf1","18","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823848","663969","2026-07-08","home","last3Bf2","27","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823848","663969","2026-07-08","home","last3Bf3","24","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823848","663969","2026-07-08","home","last5KsAvg","3.2","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823848","663969","2026-07-08","home","last5KsStd","1.47","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823848","663969","2026-07-08","home","last5IpAvg","5.1","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823848","663969","2026-07-08","home","last5BfAvg","21.6","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823848","663969","2026-07-08","home","last5PitchCountAvg","81","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823848","663969","2026-07-08","home","pitchesLast3Starts","257","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823848","663969","2026-07-08","home","daysSinceLastStart","5","","","","false","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823848","663969","2026-07-08","home","last3Ks1","2","2","2","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823848","663969","2026-07-08","home","last3Ip1","3.3","3.3333333333333335","3.3333333333333335","0.03333333333333366","false","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823848","663969","2026-07-08","home","last3Bf1","18","18","18","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823848","663969","2026-07-08","home","last3Ks2","1","1","1","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823848","663969","2026-07-08","home","last3Ip2","7.3","7.333333333333333","7.333333333333333","0.033333333333333215","false","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823848","663969","2026-07-08","home","last3Bf2","27","27","27","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823848","663969","2026-07-08","home","last3Ks3","4","4","4","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823848","663969","2026-07-08","home","last3Ip3","6","6","6","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823848","663969","2026-07-08","home","last3Bf3","24","24","24","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823849","645261","2026-06-23","home","last3Ks1","6","6","6","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823849","645261","2026-06-23","home","last3Ks2","7","7","7","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823849","645261","2026-06-23","home","last3Ks3","7","5","5","2","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823849","645261","2026-06-23","home","last3Ip1","6","6","6","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823849","645261","2026-06-23","home","last3Ip2","8","7","7","1","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823849","645261","2026-06-23","home","last3Ip3","7","7","7","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823849","645261","2026-06-23","home","last3Bf1","28","28","28","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823849","645261","2026-06-23","home","last3Bf2","30","25","25","5","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823849","645261","2026-06-23","home","last3Bf3","25","26","26","1","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823849","645261","2026-06-23","home","last5KsAvg","5.8","5","5","0.7999999999999998","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823849","645261","2026-06-23","home","last5KsStd","1.17","1.4142135623730951","1.41","0.24421356237309522","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823849","645261","2026-06-23","home","last5IpAvg","6.7","6.333333333333334","6.3","0.36666666666666625","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823849","645261","2026-06-23","home","last5BfAvg","28","27","27","1","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823849","645261","2026-06-23","home","last5PitchCountAvg","97","95.2","95","1.7999999999999972","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823849","645261","2026-06-23","home","pitchesLast3Starts","294","287","287","7","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823849","645261","2026-06-23","home","daysSinceLastStart","6","6","6","0","true","false","true","true","false","false"
"STRICT","LAST3_STARTS","823849","645261","2026-06-23","home","last3Ks1","6","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823849","645261","2026-06-23","home","last3Ks2","7","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823849","645261","2026-06-23","home","last3Ks3","7","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823849","645261","2026-06-23","home","last3Ip1","6","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823849","645261","2026-06-23","home","last3Ip2","8","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823849","645261","2026-06-23","home","last3Ip3","7","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823849","645261","2026-06-23","home","last3Bf1","28","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823849","645261","2026-06-23","home","last3Bf2","30","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823849","645261","2026-06-23","home","last3Bf3","25","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823849","645261","2026-06-23","home","last5KsAvg","5.8","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823849","645261","2026-06-23","home","last5KsStd","1.17","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823849","645261","2026-06-23","home","last5IpAvg","6.7","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823849","645261","2026-06-23","home","last5BfAvg","28","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823849","645261","2026-06-23","home","last5PitchCountAvg","97","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823849","645261","2026-06-23","home","pitchesLast3Starts","294","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823849","645261","2026-06-23","home","daysSinceLastStart","6","","","","false","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823849","645261","2026-06-23","home","last3Ks1","6","6","6","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823849","645261","2026-06-23","home","last3Ip1","6","6","6","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823849","645261","2026-06-23","home","last3Bf1","28","28","28","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823849","645261","2026-06-23","home","last3Ks2","7","7","7","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823849","645261","2026-06-23","home","last3Ip2","8","7","7","1","false","true","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823849","645261","2026-06-23","home","last3Bf2","30","25","25","5","false","true","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823849","645261","2026-06-23","home","last3Ks3","7","5","5","2","false","true","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823849","645261","2026-06-23","home","last3Ip3","7","7","7","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823849","645261","2026-06-23","home","last3Bf3","25","26","26","1","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823850","691587","2026-06-24","home","last3Ks1","9","9","9","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823850","691587","2026-06-24","home","last3Ks2","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823850","691587","2026-06-24","home","last3Ks3","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823850","691587","2026-06-24","home","last3Ip1","4","4","4","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823850","691587","2026-06-24","home","last3Ip2","6.3","6.333333333333333","6.333333333333333","0.033333333333333215","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823850","691587","2026-06-24","home","last3Ip3","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823850","691587","2026-06-24","home","last3Bf1","15","15","15","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823850","691587","2026-06-24","home","last3Bf2","20","20","20","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823850","691587","2026-06-24","home","last3Bf3","23","23","23","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823850","691587","2026-06-24","home","last5KsAvg","6.6","6.2","6.2","0.39999999999999947","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823850","691587","2026-06-24","home","last5KsStd","1.62","1.469693845669907","1.47","0.1503061543300932","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823850","691587","2026-06-24","home","last5IpAvg","5.3","5.133333333333333","5.1","0.16666666666666696","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823850","691587","2026-06-24","home","last5BfAvg","21.4","21.2","21.2","0.1999999999999993","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823850","691587","2026-06-24","home","last5PitchCountAvg","88","89.6","90","1.5999999999999943","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823850","691587","2026-06-24","home","pitchesLast3Starts","261","261","261","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823850","691587","2026-06-24","home","daysSinceLastStart","28","28","28","0","true","false","true","true","false","false"
"STRICT","LAST3_STARTS","823850","691587","2026-06-24","home","last3Ks1","9","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823850","691587","2026-06-24","home","last3Ks2","5","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823850","691587","2026-06-24","home","last3Ks3","5","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823850","691587","2026-06-24","home","last3Ip1","4","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823850","691587","2026-06-24","home","last3Ip2","6.3","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823850","691587","2026-06-24","home","last3Ip3","5","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823850","691587","2026-06-24","home","last3Bf1","15","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823850","691587","2026-06-24","home","last3Bf2","20","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823850","691587","2026-06-24","home","last3Bf3","23","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823850","691587","2026-06-24","home","last5KsAvg","6.6","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823850","691587","2026-06-24","home","last5KsStd","1.62","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823850","691587","2026-06-24","home","last5IpAvg","5.3","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823850","691587","2026-06-24","home","last5BfAvg","21.4","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823850","691587","2026-06-24","home","last5PitchCountAvg","88","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823850","691587","2026-06-24","home","pitchesLast3Starts","261","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823850","691587","2026-06-24","home","daysSinceLastStart","28","","","","false","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823850","691587","2026-06-24","home","last3Ks1","9","9","9","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823850","691587","2026-06-24","home","last3Ip1","4","4","4","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823850","691587","2026-06-24","home","last3Bf1","15","15","15","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823850","691587","2026-06-24","home","last3Ks2","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823850","691587","2026-06-24","home","last3Ip2","6.3","6.333333333333333","6.333333333333333","0.033333333333333215","false","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823850","691587","2026-06-24","home","last3Bf2","20","20","20","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823850","691587","2026-06-24","home","last3Ks3","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823850","691587","2026-06-24","home","last3Ip3","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823850","691587","2026-06-24","home","last3Bf3","23","23","23","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823925","686218","2026-07-12","home","last3Ks1","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823925","686218","2026-07-12","home","last3Ks2","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823925","686218","2026-07-12","home","last3Ks3","4","2","2","2","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823925","686218","2026-07-12","home","last3Ip1","4.3","4.333333333333333","4.333333333333333","0.033333333333333215","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823925","686218","2026-07-12","home","last3Ip2","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823925","686218","2026-07-12","home","last3Ip3","3.3","1.3333333333333333","1.3333333333333333","1.9666666666666666","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823925","686218","2026-07-12","home","last3Bf1","19","19","19","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823925","686218","2026-07-12","home","last3Bf2","20","20","20","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823925","686218","2026-07-12","home","last3Bf3","21","9","9","12","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823925","686218","2026-07-12","home","last5KsAvg","4.8","3.4","3.4","1.4","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823925","686218","2026-07-12","home","last5KsStd","1.94","1.3564659966250538","1.36","0.5835340033749461","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823925","686218","2026-07-12","home","last5IpAvg","3.8","4.2","4.2","0.40000000000000036","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823925","686218","2026-07-12","home","last5BfAvg","18","17.6","17.6","0.3999999999999986","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823925","686218","2026-07-12","home","last5PitchCountAvg","79","77.6","78","1.4000000000000057","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823925","686218","2026-07-12","home","pitchesLast3Starts","262","229","229","33","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823925","686218","2026-07-12","home","daysSinceLastStart","7","7","7","0","true","false","true","true","false","false"
"STRICT","LAST3_STARTS","823925","686218","2026-07-12","home","last3Ks1","5","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823925","686218","2026-07-12","home","last3Ks2","5","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823925","686218","2026-07-12","home","last3Ks3","4","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823925","686218","2026-07-12","home","last3Ip1","4.3","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823925","686218","2026-07-12","home","last3Ip2","5","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823925","686218","2026-07-12","home","last3Ip3","3.3","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823925","686218","2026-07-12","home","last3Bf1","19","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823925","686218","2026-07-12","home","last3Bf2","20","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823925","686218","2026-07-12","home","last3Bf3","21","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823925","686218","2026-07-12","home","last5KsAvg","4.8","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823925","686218","2026-07-12","home","last5KsStd","1.94","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823925","686218","2026-07-12","home","last5IpAvg","3.8","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823925","686218","2026-07-12","home","last5BfAvg","18","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823925","686218","2026-07-12","home","last5PitchCountAvg","79","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823925","686218","2026-07-12","home","pitchesLast3Starts","262","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823925","686218","2026-07-12","home","daysSinceLastStart","7","","","","false","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823925","686218","2026-07-12","home","last3Ks1","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823925","686218","2026-07-12","home","last3Ip1","4.3","4.333333333333333","4.333333333333333","0.033333333333333215","false","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823925","686218","2026-07-12","home","last3Bf1","19","19","19","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823925","686218","2026-07-12","home","last3Ks2","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823925","686218","2026-07-12","home","last3Ip2","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823925","686218","2026-07-12","home","last3Bf2","20","20","20","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823925","686218","2026-07-12","home","last3Ks3","4","4","4","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823925","686218","2026-07-12","home","last3Ip3","3.3","3.3333333333333335","3.3333333333333335","0.03333333333333366","false","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823925","686218","2026-07-12","home","last3Bf3","21","21","21","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823926","808967","2026-07-11","home","last3Ks1","10","10","10","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823926","808967","2026-07-11","home","last3Ks2","4","4","4","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823926","808967","2026-07-11","home","last3Ks3","6","6","6","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823926","808967","2026-07-11","home","last3Ip1","7","7","7","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823926","808967","2026-07-11","home","last3Ip2","6","6","6","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823926","808967","2026-07-11","home","last3Ip3","6","6","6","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823926","808967","2026-07-11","home","last3Bf1","25","25","25","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823926","808967","2026-07-11","home","last3Bf2","24","24","24","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823926","808967","2026-07-11","home","last3Bf3","26","26","26","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823926","808967","2026-07-11","home","last5KsAvg","6.2","6.8","6.8","0.5999999999999996","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823926","808967","2026-07-11","home","last5KsStd","2.23","2.7129319932501077","2.71","0.4829319932501077","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823926","808967","2026-07-11","home","last5IpAvg","7.1","6.466666666666667","6.5","0.6333333333333329","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823926","808967","2026-07-11","home","last5BfAvg","25.6","24.6","24.6","1","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823926","808967","2026-07-11","home","last5PitchCountAvg","99","97.6","98","1.4000000000000057","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823926","808967","2026-07-11","home","pitchesLast3Starts","291","291","291","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823926","808967","2026-07-11","home","daysSinceLastStart","7","7","7","0","true","false","true","true","false","false"
"STRICT","LAST3_STARTS","823926","808967","2026-07-11","home","last3Ks1","10","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823926","808967","2026-07-11","home","last3Ks2","4","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823926","808967","2026-07-11","home","last3Ks3","6","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823926","808967","2026-07-11","home","last3Ip1","7","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823926","808967","2026-07-11","home","last3Ip2","6","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823926","808967","2026-07-11","home","last3Ip3","6","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823926","808967","2026-07-11","home","last3Bf1","25","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823926","808967","2026-07-11","home","last3Bf2","24","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823926","808967","2026-07-11","home","last3Bf3","26","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823926","808967","2026-07-11","home","last5KsAvg","6.2","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823926","808967","2026-07-11","home","last5KsStd","2.23","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823926","808967","2026-07-11","home","last5IpAvg","7.1","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823926","808967","2026-07-11","home","last5BfAvg","25.6","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823926","808967","2026-07-11","home","last5PitchCountAvg","99","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823926","808967","2026-07-11","home","pitchesLast3Starts","291","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823926","808967","2026-07-11","home","daysSinceLastStart","7","","","","false","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823926","808967","2026-07-11","home","last3Ks1","10","10","10","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823926","808967","2026-07-11","home","last3Ip1","7","7","7","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823926","808967","2026-07-11","home","last3Bf1","25","25","25","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823926","808967","2026-07-11","home","last3Ks2","4","4","4","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823926","808967","2026-07-11","home","last3Ip2","6","6","6","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823926","808967","2026-07-11","home","last3Bf2","24","24","24","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823926","808967","2026-07-11","home","last3Ks3","6","6","6","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823926","808967","2026-07-11","home","last3Ip3","6","6","6","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","823926","808967","2026-07-11","home","last3Bf3","26","26","26","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823928","808963","2026-07-08","home","last3Ks1","3","3","3","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823928","808963","2026-07-08","home","last3Ks2","2","2","2","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823928","808963","2026-07-08","home","last3Ks3","6","6","6","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823928","808963","2026-07-08","home","last3Ip1","3","3","3","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823928","808963","2026-07-08","home","last3Ip2","4","4","4","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823928","808963","2026-07-08","home","last3Ip3","5.7","5.666666666666667","5.666666666666667","0.033333333333333215","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823928","808963","2026-07-08","home","last3Bf1","18","18","18","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823928","808963","2026-07-08","home","last3Bf2","20","20","20","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823928","808963","2026-07-08","home","last3Bf3","21","21","21","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823928","808963","2026-07-08","home","last5KsAvg","5","5.6","5.6","0.5999999999999996","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823928","808963","2026-07-08","home","last5KsStd","2.83","2.8705400188814645","2.87","0.04054001888146441","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823928","808963","2026-07-08","home","last5IpAvg","4.8","5","5","0.20000000000000018","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823928","808963","2026-07-08","home","last5BfAvg","21.4","20.8","20.8","0.5999999999999979","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823928","808963","2026-07-08","home","last5PitchCountAvg","90","88.2","88","1.7999999999999972","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823928","808963","2026-07-08","home","pitchesLast3Starts","259","259","259","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","823928","808963","2026-07-08","home","daysSinceLastStart","6","6","6","0","true","false","true","true","false","false"
"STRICT","LAST3_STARTS","823928","808963","2026-07-08","home","last3Ks1","3","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823928","808963","2026-07-08","home","last3Ks2","2","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823928","808963","2026-07-08","home","last3Ks3","6","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823928","808963","2026-07-08","home","last3Ip1","3","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823928","808963","2026-07-08","home","last3Ip2","4","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823928","808963","2026-07-08","home","last3Ip3","5.7","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823928","808963","2026-07-08","home","last3Bf1","18","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823928","808963","2026-07-08","home","last3Bf2","20","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823928","808963","2026-07-08","home","last3Bf3","21","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823928","808963","2026-07-08","home","last5KsAvg","5","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","823928","808963","2026-07-08","home","last5KsStd","2.83","","","","false","false","true","true","false","false"
