game_id,pitcher_id,game_date,side,last3_starts,last3_appearances,clean_features,identity_source,identity_temporal_verification
"823686","687570","2026-06-28","home","[{""gameId"":""825069"",""date"":""2026-06-19"",""pitcherId"":""687570"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":4,""ip"":""6.0"",""bf"":30,""pitches"":97,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823696"",""date"":""2026-06-07"",""pitcherId"":""687570"",""side"":""home"",""started"":true,""source"":""BOXSCORE_START"",""k"":7,""ip"":""4.1"",""bf"":18,""pitches"":77,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823700"",""date"":""2026-06-02"",""pitcherId"":""687570"",""side"":""home"",""started"":true,""source"":""BOXSCORE_START"",""k"":7,""ip"":""6.0"",""bf"":27,""pitches"":94,""competition"":""MLB_REGULAR_INFERRED""}]","[{""gameId"":""825069"",""date"":""2026-06-19"",""pitcherId"":""687570"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":4,""ip"":""6.0"",""bf"":30,""pitches"":97,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823696"",""date"":""2026-06-07"",""pitcherId"":""687570"",""side"":""home"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":7,""ip"":""4.1"",""bf"":18,""pitches"":77,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823700"",""date"":""2026-06-02"",""pitcherId"":""687570"",""side"":""home"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":7,""ip"":""6.0"",""bf"":27,""pitches"":94,""competition"":""MLB_REGULAR_INFERRED""}]","{""last3Ks1"":4,""last3Ks2"":7,""last3Ks3"":7,""last3Ip1"":6,""last3Ip2"":4.333333333333333,""last3Ip3"":6,""last3Bf1"":30,""last3Bf2"":18,""last3Bf3"":27,""last5KsAvg"":4.8,""last5KsStd"":2.227105745132009,""last5IpAvg"":4.933333333333333,""last5BfAvg"":23.8,""last5PitchCountAvg"":89.2,""pitchesLast3Starts"":268,""pitchesLast3Appearances"":268,""daysSinceLastStart"":9,""daysSinceLastAppearance"":9}","LINESCORE_DEFENSE_PITCHER","NOT_VERIFIABLE"
"823687","671737","2026-07-07","home","[{""gameId"":""823688"",""date"":""2026-06-26"",""pitcherId"":""671737"",""side"":""home"",""started"":true,""source"":""BOXSCORE_START"",""k"":7,""ip"":""7.0"",""bf"":27,""pitches"":99,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""825068"",""date"":""2026-06-20"",""pitcherId"":""671737"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":4,""ip"":""5.0"",""bf"":20,""pitches"":91,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824267"",""date"":""2026-06-09"",""pitcherId"":""671737"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":3,""ip"":""4.1"",""bf"":23,""pitches"":89,""competition"":""MLB_REGULAR_INFERRED""}]","[{""gameId"":""824174"",""date"":""2026-07-01"",""pitcherId"":""671737"",""side"":""away"",""started"":false,""source"":""LIVE_APPEARANCE"",""k"":0,""ip"":""0.0"",""bf"":0,""pitches"":0,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823688"",""date"":""2026-06-26"",""pitcherId"":""671737"",""side"":""home"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":7,""ip"":""7.0"",""bf"":27,""pitches"":99,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""825068"",""date"":""2026-06-20"",""pitcherId"":""671737"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":4,""ip"":""5.0"",""bf"":20,""pitches"":91,""competition"":""MLB_REGULAR_INFERRED""}]","{""last3Ks1"":7,""last3Ks2"":4,""last3Ks3"":3,""last3Ip1"":7,""last3Ip2"":5,""last3Ip3"":4.333333333333333,""last3Bf1"":27,""last3Bf2"":20,""last3Bf3"":23,""last5KsAvg"":5,""last5KsStd"":1.4142135623730951,""last5IpAvg"":5,""last5BfAvg"":22.8,""last5PitchCountAvg"":94,""pitchesLast3Starts"":279,""pitchesLast3Appearances"":190,""daysSinceLastStart"":11,""daysSinceLastAppearance"":6}","LINESCORE_DEFENSE_PITCHER","NOT_VERIFIABLE"
"823688","671737","2026-06-26","home","[{""gameId"":""825068"",""date"":""2026-06-20"",""pitcherId"":""671737"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":4,""ip"":""5.0"",""bf"":20,""pitches"":91,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824267"",""date"":""2026-06-09"",""pitcherId"":""671737"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":3,""ip"":""4.1"",""bf"":23,""pitches"":89,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823701"",""date"":""2026-06-03"",""pitcherId"":""671737"",""side"":""home"",""started"":true,""source"":""BOXSCORE_START"",""k"":5,""ip"":""4.2"",""bf"":25,""pitches"":104,""competition"":""MLB_REGULAR_INFERRED""}]","[{""gameId"":""825068"",""date"":""2026-06-20"",""pitcherId"":""671737"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":4,""ip"":""5.0"",""bf"":20,""pitches"":91,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824267"",""date"":""2026-06-09"",""pitcherId"":""671737"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":3,""ip"":""4.1"",""bf"":23,""pitches"":89,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823701"",""date"":""2026-06-03"",""pitcherId"":""671737"",""side"":""home"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":5,""ip"":""4.2"",""bf"":25,""pitches"":104,""competition"":""MLB_REGULAR_INFERRED""}]","{""last3Ks1"":4,""last3Ks2"":3,""last3Ks3"":5,""last3Ip1"":5,""last3Ip2"":4.333333333333333,""last3Ip3"":4.666666666666667,""last3Bf1"":20,""last3Bf2"":23,""last3Bf3"":25,""last5KsAvg"":5,""last5KsStd"":1.4142135623730951,""last5IpAvg"":4.6,""last5BfAvg"":21,""last5PitchCountAvg"":88.8,""pitchesLast3Starts"":284,""pitchesLast3Appearances"":284,""daysSinceLastStart"":6,""daysSinceLastAppearance"":6}","LINESCORE_DEFENSE_PITCHER","NOT_VERIFIABLE"
"823689","702474","2026-06-27","home","[{""gameId"":""825067"",""date"":""2026-06-21"",""pitcherId"":""702474"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":1,""ip"":""5.0"",""bf"":23,""pitches"":75,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""822887"",""date"":""2026-06-15"",""pitcherId"":""702474"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":2,""ip"":""4.2"",""bf"":18,""pitches"":59,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824266"",""date"":""2026-06-10"",""pitcherId"":""702474"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":4,""ip"":""3.0"",""bf"":13,""pitches"":58,""competition"":""MLB_REGULAR_INFERRED""}]","[{""gameId"":""825067"",""date"":""2026-06-21"",""pitcherId"":""702474"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":1,""ip"":""5.0"",""bf"":23,""pitches"":75,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""822887"",""date"":""2026-06-15"",""pitcherId"":""702474"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":2,""ip"":""4.2"",""bf"":18,""pitches"":59,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824266"",""date"":""2026-06-10"",""pitcherId"":""702474"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":4,""ip"":""3.0"",""bf"":13,""pitches"":58,""competition"":""MLB_REGULAR_INFERRED""}]","{""last3Ks1"":1,""last3Ks2"":2,""last3Ks3"":4,""last3Ip1"":5,""last3Ip2"":4.666666666666667,""last3Ip3"":3,""last3Bf1"":23,""last3Bf2"":18,""last3Bf3"":13,""last5KsAvg"":2.3333333333333335,""last5KsStd"":1.247219128924647,""last5IpAvg"":4.222222222222222,""last5BfAvg"":18,""last5PitchCountAvg"":64,""pitchesLast3Starts"":192,""pitchesLast3Appearances"":192,""daysSinceLastStart"":6,""daysSinceLastAppearance"":6}","LINESCORE_DEFENSE_PITCHER","NOT_VERIFIABLE"
"823690","696070","2026-06-23","home","[{""gameId"":""823705"",""date"":""2026-05-18"",""pitcherId"":""696070"",""side"":""home"",""started"":true,""source"":""BOXSCORE_START"",""k"":3,""ip"":""4.0"",""bf"":15,""pitches"":46,""competition"":""MLB_REGULAR_INFERRED""}]","[{""gameId"":""824760"",""date"":""2026-05-23"",""pitcherId"":""696070"",""side"":""away"",""started"":false,""source"":""LIVE_APPEARANCE"",""k"":3,""ip"":""3.0"",""bf"":12,""pitches"":45,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823705"",""date"":""2026-05-18"",""pitcherId"":""696070"",""side"":""home"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":3,""ip"":""4.0"",""bf"":15,""pitches"":46,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823709"",""date"":""2026-05-14"",""pitcherId"":""696070"",""side"":""home"",""started"":false,""source"":""LIVE_APPEARANCE"",""k"":3,""ip"":""2.0"",""bf"":9,""pitches"":41,""competition"":""MLB_REGULAR_INFERRED""}]","{""last3Ks1"":3,""last3Ks2"":null,""last3Ks3"":null,""last3Ip1"":4,""last3Ip2"":null,""last3Ip3"":null,""last3Bf1"":15,""last3Bf2"":null,""last3Bf3"":null,""last5KsAvg"":3,""last5KsStd"":0,""last5IpAvg"":4,""last5BfAvg"":15,""last5PitchCountAvg"":46,""pitchesLast3Starts"":46,""pitchesLast3Appearances"":132,""daysSinceLastStart"":36,""daysSinceLastAppearance"":31}","LINESCORE_DEFENSE_PITCHER","NOT_VERIFIABLE"
"823691","657746","2026-06-24","home","[{""gameId"":""823697"",""date"":""2026-06-06"",""pitcherId"":""657746"",""side"":""home"",""started"":true,""source"":""BOXSCORE_START"",""k"":5,""ip"":""6.0"",""bf"":26,""pitches"":102,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823702"",""date"":""2026-06-01"",""pitcherId"":""657746"",""side"":""home"",""started"":true,""source"":""BOXSCORE_START"",""k"":9,""ip"":""6.0"",""bf"":27,""pitches"":98,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824597"",""date"":""2026-05-26"",""pitcherId"":""657746"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":9,""ip"":""7.2"",""bf"":30,""pitches"":98,""competition"":""MLB_REGULAR_INFERRED""}]","[{""gameId"":""822889"",""date"":""2026-06-18"",""pitcherId"":""657746"",""side"":""away"",""started"":false,""source"":""LIVE_APPEARANCE"",""k"":7,""ip"":""5.0"",""bf"":20,""pitches"":97,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823697"",""date"":""2026-06-06"",""pitcherId"":""657746"",""side"":""home"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":5,""ip"":""6.0"",""bf"":26,""pitches"":102,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823702"",""date"":""2026-06-01"",""pitcherId"":""657746"",""side"":""home"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":9,""ip"":""6.0"",""bf"":27,""pitches"":98,""competition"":""MLB_REGULAR_INFERRED""}]","{""last3Ks1"":5,""last3Ks2"":9,""last3Ks3"":9,""last3Ip1"":6,""last3Ip2"":6,""last3Ip3"":7.666666666666667,""last3Bf1"":26,""last3Bf2"":27,""last3Bf3"":30,""last5KsAvg"":7.8,""last5KsStd"":1.6,""last5IpAvg"":6.333333333333334,""last5BfAvg"":25.4,""last5PitchCountAvg"":97.4,""pitchesLast3Starts"":298,""pitchesLast3Appearances"":297,""daysSinceLastStart"":18,""daysSinceLastAppearance"":6}","LINESCORE_DEFENSE_PITCHER","NOT_VERIFIABLE"
"823759","675660","2026-07-24","home","[{""gameId"":""823763"",""date"":""2026-07-18"",""pitcherId"":""675660"",""side"":""home"",""started"":true,""source"":""BOXSCORE_START"",""k"":9,""ip"":""6.0"",""bf"":25,""pitches"":90,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823356"",""date"":""2026-07-11"",""pitcherId"":""675660"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":6,""ip"":""6.1"",""bf"":25,""pitches"":83,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823036"",""date"":""2026-07-06"",""pitcherId"":""675660"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":2,""ip"":""6.0"",""bf"":26,""pitches"":85,""competition"":""MLB_REGULAR_INFERRED""}]","[{""gameId"":""823763"",""date"":""2026-07-18"",""pitcherId"":""675660"",""side"":""home"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":9,""ip"":""6.0"",""bf"":25,""pitches"":90,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823356"",""date"":""2026-07-11"",""pitcherId"":""675660"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":6,""ip"":""6.1"",""bf"":25,""pitches"":83,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823036"",""date"":""2026-07-06"",""pitcherId"":""675660"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":2,""ip"":""6.0"",""bf"":26,""pitches"":85,""competition"":""MLB_REGULAR_INFERRED""}]","{""last3Ks1"":9,""last3Ks2"":6,""last3Ks3"":2,""last3Ip1"":6,""last3Ip2"":6.333333333333333,""last3Ip3"":6,""last3Bf1"":25,""last3Bf2"":25,""last3Bf3"":26,""last5KsAvg"":5,""last5KsStd"":2.449489742783178,""last5IpAvg"":5.533333333333333,""last5BfAvg"":23.4,""last5PitchCountAvg"":89.4,""pitchesLast3Starts"":258,""pitchesLast3Appearances"":258,""daysSinceLastStart"":6,""daysSinceLastAppearance"":6}","LINESCORE_DEFENSE_PITCHER","NOT_VERIFIABLE"
"823760","687075","2026-07-21","home","[{""gameId"":""825061"",""date"":""2026-07-05"",""pitcherId"":""687075"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":4,""ip"":""4.0"",""bf"":20,""pitches"":92,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824501"",""date"":""2026-06-23"",""pitcherId"":""687075"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":10,""ip"":""6.0"",""bf"":19,""pitches"":80,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823774"",""date"":""2026-06-17"",""pitcherId"":""687075"",""side"":""home"",""started"":true,""source"":""BOXSCORE_START"",""k"":6,""ip"":""3.2"",""bf"":15,""pitches"":65,""competition"":""MLB_REGULAR_INFERRED""}]","[{""gameId"":""823357"",""date"":""2026-07-11"",""pitcherId"":""687075"",""side"":""away"",""started"":false,""source"":""LIVE_APPEARANCE"",""k"":3,""ip"":""3.0"",""bf"":16,""pitches"":83,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823357"",""date"":""2026-07-10"",""pitcherId"":""687075"",""side"":""away"",""started"":false,""source"":""LIVE_APPEARANCE"",""k"":3,""ip"":""3.0"",""bf"":16,""pitches"":83,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""825061"",""date"":""2026-07-05"",""pitcherId"":""687075"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":4,""ip"":""4.0"",""bf"":20,""pitches"":92,""competition"":""MLB_REGULAR_INFERRED""}]","{""last3Ks1"":4,""last3Ks2"":10,""last3Ks3"":6,""last3Ip1"":4,""last3Ip2"":6,""last3Ip3"":3.6666666666666665,""last3Bf1"":20,""last3Bf2"":19,""last3Bf3"":15,""last5KsAvg"":5,""last5KsStd"":2.8284271247461903,""last5IpAvg"":4.933333333333333,""last5BfAvg"":19.6,""last5PitchCountAvg"":78.4,""pitchesLast3Starts"":237,""pitchesLast3Appearances"":258,""daysSinceLastStart"":16,""daysSinceLastAppearance"":10}","LINESCORE_DEFENSE_PITCHER","NOT_VERIFIABLE"
"823761","701656","2026-07-22","home","[{""gameId"":""823766"",""date"":""2026-07-17"",""pitcherId"":""701656"",""side"":""home"",""started"":true,""source"":""BOXSCORE_START"",""k"":4,""ip"":""5.0"",""bf"":17,""pitches"":73,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823034"",""date"":""2026-07-09"",""pitcherId"":""701656"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":4,""ip"":""5.1"",""bf"":21,""pitches"":76,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823788"",""date"":""2026-05-22"",""pitcherId"":""701656"",""side"":""home"",""started"":true,""source"":""BOXSCORE_START"",""k"":7,""ip"":""5.0"",""bf"":19,""pitches"":85,""competition"":""MLB_REGULAR_INFERRED""}]","[{""gameId"":""823766"",""date"":""2026-07-17"",""pitcherId"":""701656"",""side"":""home"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":4,""ip"":""5.0"",""bf"":17,""pitches"":73,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823034"",""date"":""2026-07-09"",""pitcherId"":""701656"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":4,""ip"":""5.1"",""bf"":21,""pitches"":76,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823788"",""date"":""2026-05-22"",""pitcherId"":""701656"",""side"":""home"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":7,""ip"":""5.0"",""bf"":19,""pitches"":85,""competition"":""MLB_REGULAR_INFERRED""}]","{""last3Ks1"":4,""last3Ks2"":4,""last3Ks3"":7,""last3Ip1"":5,""last3Ip2"":5.333333333333333,""last3Ip3"":5,""last3Bf1"":17,""last3Bf2"":21,""last3Bf3"":19,""last5KsAvg"":5.4,""last5KsStd"":1.3564659966250536,""last5IpAvg"":5.066666666666666,""last5BfAvg"":19.6,""last5PitchCountAvg"":78.4,""pitchesLast3Starts"":234,""pitchesLast3Appearances"":234,""daysSinceLastStart"":5,""daysSinceLastAppearance"":5}","LINESCORE_DEFENSE_PITCHER","NOT_VERIFIABLE"
"823764","688107","2026-07-19","home","[{""gameId"":""823358"",""date"":""2026-07-12"",""pitcherId"":""688107"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":3,""ip"":""3.0"",""bf"":18,""pitches"":58,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823035"",""date"":""2026-07-07"",""pitcherId"":""688107"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":4,""ip"":""7.2"",""bf"":29,""pitches"":94,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823771"",""date"":""2026-06-29"",""pitcherId"":""688107"",""side"":""home"",""started"":true,""source"":""BOXSCORE_START"",""k"":5,""ip"":""5.2"",""bf"":24,""pitches"":96,""competition"":""MLB_REGULAR_INFERRED""}]","[{""gameId"":""823358"",""date"":""2026-07-12"",""pitcherId"":""688107"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":3,""ip"":""3.0"",""bf"":18,""pitches"":58,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823035"",""date"":""2026-07-07"",""pitcherId"":""688107"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":4,""ip"":""7.2"",""bf"":29,""pitches"":94,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823771"",""date"":""2026-06-29"",""pitcherId"":""688107"",""side"":""home"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":5,""ip"":""5.2"",""bf"":24,""pitches"":96,""competition"":""MLB_REGULAR_INFERRED""}]","{""last3Ks1"":3,""last3Ks2"":4,""last3Ks3"":5,""last3Ip1"":3,""last3Ip2"":7.666666666666667,""last3Ip3"":5.666666666666667,""last3Bf1"":18,""last3Bf2"":29,""last3Bf3"":24,""last5KsAvg"":4.8,""last5KsStd"":1.32664991614216,""last5IpAvg"":5.6000000000000005,""last5BfAvg"":22.8,""last5PitchCountAvg"":87.4,""pitchesLast3Starts"":248,""pitchesLast3Appearances"":248,""daysSinceLastStart"":7,""daysSinceLastAppearance"":7}","LINESCORE_DEFENSE_PITCHER","NOT_VERIFIABLE"
"823765","694819","2026-07-02","home","[{""gameId"":""823773"",""date"":""2026-06-26"",""pitcherId"":""694819"",""side"":""home"",""started"":true,""source"":""BOXSCORE_START"",""k"":8,""ip"":""6.0"",""bf"":23,""pitches"":107,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824910"",""date"":""2026-06-19"",""pitcherId"":""694819"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":7,""ip"":""6.0"",""bf"":24,""pitches"":91,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824351"",""date"":""2026-06-06"",""pitcherId"":""694819"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":8,""ip"":""7.0"",""bf"":29,""pitches"":98,""competition"":""MLB_REGULAR_INFERRED""}]","[{""gameId"":""823773"",""date"":""2026-06-26"",""pitcherId"":""694819"",""side"":""home"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":8,""ip"":""6.0"",""bf"":23,""pitches"":107,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824910"",""date"":""2026-06-19"",""pitcherId"":""694819"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":7,""ip"":""6.0"",""bf"":24,""pitches"":91,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824351"",""date"":""2026-06-06"",""pitcherId"":""694819"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":8,""ip"":""7.0"",""bf"":29,""pitches"":98,""competition"":""MLB_REGULAR_INFERRED""}]","{""last3Ks1"":8,""last3Ks2"":7,""last3Ks3"":8,""last3Ip1"":6,""last3Ip2"":6,""last3Ip3"":7,""last3Bf1"":23,""last3Bf2"":24,""last3Bf3"":29,""last5KsAvg"":8.6,""last5KsStd"":1.7435595774162693,""last5IpAvg"":6.6,""last5BfAvg"":25,""last5PitchCountAvg"":96,""pitchesLast3Starts"":296,""pitchesLast3Appearances"":296,""daysSinceLastStart"":6,""daysSinceLastAppearance"":6}","LINESCORE_DEFENSE_PITCHER","NOT_VERIFIABLE"
"823766","701656","2026-07-17","home","[{""gameId"":""823034"",""date"":""2026-07-09"",""pitcherId"":""701656"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":4,""ip"":""5.1"",""bf"":21,""pitches"":76,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823788"",""date"":""2026-05-22"",""pitcherId"":""701656"",""side"":""home"",""started"":true,""source"":""BOXSCORE_START"",""k"":7,""ip"":""5.0"",""bf"":19,""pitches"":85,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823706"",""date"":""2026-05-16"",""pitcherId"":""701656"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":7,""ip"":""5.0"",""bf"":22,""pitches"":84,""competition"":""MLB_REGULAR_INFERRED""}]","[{""gameId"":""823034"",""date"":""2026-07-09"",""pitcherId"":""701656"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":4,""ip"":""5.1"",""bf"":21,""pitches"":76,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823788"",""date"":""2026-05-22"",""pitcherId"":""701656"",""side"":""home"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":7,""ip"":""5.0"",""bf"":19,""pitches"":85,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823706"",""date"":""2026-05-16"",""pitcherId"":""701656"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":7,""ip"":""5.0"",""bf"":22,""pitches"":84,""competition"":""MLB_REGULAR_INFERRED""}]","{""last3Ks1"":4,""last3Ks2"":7,""last3Ks3"":7,""last3Ip1"":5.333333333333333,""last3Ip2"":5,""last3Ip3"":5,""last3Bf1"":21,""last3Bf2"":19,""last3Bf3"":22,""last5KsAvg"":6.2,""last5KsStd"":1.469693845669907,""last5IpAvg"":5.266666666666667,""last5BfAvg"":20.4,""last5PitchCountAvg"":79,""pitchesLast3Starts"":245,""pitchesLast3Appearances"":245,""daysSinceLastStart"":8,""daysSinceLastAppearance"":8}","LINESCORE_DEFENSE_PITCHER","NOT_VERIFIABLE"
"823769","605540","2026-06-28","home","[{""gameId"":""824502"",""date"":""2026-06-22"",""pitcherId"":""605540"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":10,""ip"":""6.0"",""bf"":19,""pitches"":79,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823800"",""date"":""2026-04-24"",""pitcherId"":""605540"",""side"":""home"",""started"":true,""source"":""BOXSCORE_START"",""k"":3,""ip"":""5.0"",""bf"":21,""pitches"":71,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823882"",""date"":""2026-04-18"",""pitcherId"":""605540"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":4,""ip"":""7.0"",""bf"":25,""pitches"":92,""competition"":""MLB_REGULAR_INFERRED""}]","[{""gameId"":""824502"",""date"":""2026-06-22"",""pitcherId"":""605540"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":10,""ip"":""6.0"",""bf"":19,""pitches"":79,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823800"",""date"":""2026-04-24"",""pitcherId"":""605540"",""side"":""home"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":3,""ip"":""5.0"",""bf"":21,""pitches"":71,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823882"",""date"":""2026-04-18"",""pitcherId"":""605540"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":4,""ip"":""7.0"",""bf"":25,""pitches"":92,""competition"":""MLB_REGULAR_INFERRED""}]","{""last3Ks1"":10,""last3Ks2"":3,""last3Ks3"":4,""last3Ip1"":6,""last3Ip2"":5,""last3Ip3"":7,""last3Bf1"":19,""last3Bf2"":21,""last3Bf3"":25,""last5KsAvg"":5.4,""last5KsStd"":2.4979991993593593,""last5IpAvg"":5.933333333333334,""last5BfAvg"":23,""last5PitchCountAvg"":81.2,""pitchesLast3Starts"":242,""pitchesLast3Appearances"":242,""daysSinceLastStart"":6,""daysSinceLastAppearance"":6}","LINESCORE_DEFENSE_PITCHER","NOT_VERIFIABLE"
